"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"42";113286431237319008;1;"05:27:00";"05:27:00";"1551";1;0;0
"42";113286431237319008;1;"05:28:14";"05:28:14";"2022";2;0;0
"42";113286431237319008;1;"05:28:57";"05:28:57";"1043";3;0;0
"42";113286431237319008;1;"05:30:00";"05:30:00";"2084";4;0;0
"42";113286431237319008;1;"05:30:27";"05:30:27";"2085";5;0;0
"42";113286431237319008;1;"05:32:34";"05:32:34";"9876";6;0;0
"42";113286431237319008;1;"05:33:47";"05:33:47";"2071";7;0;0
"42";113286431237319008;1;"05:34:48";"05:34:48";"2078";8;0;0
"42";113286431237319008;1;"05:35:23";"05:35:23";"2087";9;0;0
"42";113286431237319008;1;"05:36:00";"05:36:00";"2015";10;1;0
"42";113286432237319008;0;"05:41:00";"05:41:00";"2015";1;0;1
"42";113286432237319008;0;"05:41:51";"05:41:51";"2029";2;0;0
"42";113286432237319008;0;"05:42:19";"05:42:19";"2017";3;0;0
"42";113286432237319008;0;"05:43:08";"05:43:08";"2025";4;0;0
"42";113286432237319008;0;"05:44:27";"05:44:27";"9851";5;0;0
"42";113286432237319008;0;"05:46:00";"05:46:00";"2069";6;0;0
"42";113286432237319008;0;"05:46:26";"05:46:26";"2027";7;0;0
"42";113286432237319008;0;"05:47:58";"05:47:58";"9853";8;0;0
"42";113286432237319008;0;"05:49:04";"05:49:04";"2028";9;0;0
"42";113286432237319008;0;"05:50:00";"05:50:00";"1553";10;0;0
"42";113286432237319008;0;"05:50:51";"05:50:51";"1554";11;0;0
"42";113286432237319008;0;"05:51:33";"05:51:33";"1550";12;0;0
"42";113286432237319008;0;"05:53:00";"05:53:00";"1385";13;1;0
"42";113286434237319008;1;"00:05:00";"00:05:00";"1383";1;0;1
"42";113286434237319008;1;"00:06:09";"00:06:09";"1540";2;0;0
"42";113286434237319008;1;"00:07:06";"00:07:06";"1525";3;0;0
"42";113286434237319008;1;"00:08:00";"00:08:00";"1551";4;0;0
"42";113286434237319008;1;"00:09:14";"00:09:14";"2022";5;0;0
"42";113286434237319008;1;"00:09:57";"00:09:57";"1043";6;0;0
"42";113286434237319008;1;"00:11:00";"00:11:00";"2084";7;0;0
"42";113286434237319008;1;"00:11:27";"00:11:27";"2085";8;0;0
"42";113286434237319008;1;"00:13:34";"00:13:34";"9876";9;0;0
"42";113286434237319008;1;"00:14:47";"00:14:47";"2071";10;0;0
"42";113286434237319008;1;"00:15:48";"00:15:48";"2078";11;0;0
"42";113286434237319008;1;"00:16:23";"00:16:23";"2087";12;0;0
"42";113286434237319008;1;"00:17:00";"00:17:00";"2015";13;1;0
"42";113286436237319008;1;"23:45:00";"23:45:00";"1383";1;0;1
"42";113286436237319008;1;"23:46:09";"23:46:09";"1540";2;0;0
"42";113286436237319008;1;"23:47:06";"23:47:06";"1525";3;0;0
"42";113286436237319008;1;"23:48:00";"23:48:00";"1551";4;0;0
"42";113286436237319008;1;"23:49:14";"23:49:14";"2022";5;0;0
"42";113286436237319008;1;"23:49:57";"23:49:57";"1043";6;0;0
"42";113286436237319008;1;"23:51:00";"23:51:00";"2084";7;0;0
"42";113286436237319008;1;"23:51:27";"23:51:27";"2085";8;0;0
"42";113286436237319008;1;"23:53:34";"23:53:34";"9876";9;0;0
"42";113286436237319008;1;"23:54:47";"23:54:47";"2071";10;0;0
"42";113286436237319008;1;"23:55:48";"23:55:48";"2078";11;0;0
"42";113286436237319008;1;"23:56:23";"23:56:23";"2087";12;0;0
"42";113286436237319008;1;"23:57:00";"23:57:00";"2015";13;1;0
"42";113286437237319008;0;"23:44:00";"23:44:00";"2015";1;0;1
"42";113286437237319008;0;"23:44:51";"23:44:51";"2029";2;0;0
"42";113286437237319008;0;"23:45:19";"23:45:19";"2017";3;0;0
"42";113286437237319008;0;"23:46:08";"23:46:08";"2025";4;0;0
"42";113286437237319008;0;"23:47:27";"23:47:27";"9851";5;0;0
"42";113286437237319008;0;"23:49:00";"23:49:00";"2069";6;0;0
"42";113286437237319008;0;"23:49:26";"23:49:26";"2027";7;0;0
"42";113286437237319008;0;"23:50:58";"23:50:58";"9853";8;0;0
"42";113286437237319008;0;"23:52:04";"23:52:04";"2028";9;0;0
"42";113286437237319008;0;"23:53:00";"23:53:00";"1553";10;0;0
"42";113286437237319008;0;"23:53:51";"23:53:51";"1554";11;0;0
"42";113286437237319008;0;"23:54:33";"23:54:33";"1550";12;0;0
"42";113286437237319008;0;"23:56:00";"23:56:00";"1385";13;1;0
"42";113286438237319008;1;"23:25:00";"23:25:00";"1383";1;0;1
"42";113286438237319008;1;"23:26:09";"23:26:09";"1540";2;0;0
"42";113286438237319008;1;"23:27:06";"23:27:06";"1525";3;0;0
"42";113286438237319008;1;"23:28:00";"23:28:00";"1551";4;0;0
"42";113286438237319008;1;"23:29:14";"23:29:14";"2022";5;0;0
"42";113286438237319008;1;"23:29:57";"23:29:57";"1043";6;0;0
"42";113286438237319008;1;"23:31:00";"23:31:00";"2084";7;0;0
"42";113286438237319008;1;"23:31:27";"23:31:27";"2085";8;0;0
"42";113286438237319008;1;"23:33:34";"23:33:34";"9876";9;0;0
"42";113286438237319008;1;"23:34:47";"23:34:47";"2071";10;0;0
