"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"28";113286752237324000;1;"06:25:00";"06:25:00";"1830";1;0;1
"28";113286752237324000;1;"06:25:16";"06:25:16";"1832";2;0;0
"28";113286752237324000;1;"06:26:00";"06:26:00";"1833B";3;0;0
"28";113286752237324000;1;"06:27:11";"06:27:11";"1451";4;0;0
"28";113286752237324000;1;"06:28:09";"06:28:09";"1450";5;0;0
"28";113286752237324000;1;"06:29:00";"06:29:00";"1454";6;0;0
"28";113286752237324000;1;"06:29:29";"06:29:29";"1449";7;0;0
"28";113286752237324000;1;"06:30:29";"06:30:29";"1456";8;0;0
"28";113286752237324000;1;"06:31:00";"06:31:00";"6477";9;0;0
"28";113286752237324000;1;"06:31:50";"06:31:50";"1458";10;0;0
"28";113286752237324000;1;"06:33:00";"06:33:00";"1152";11;0;0
"28";113286752237324000;1;"06:33:57";"06:33:57";"1153";12;0;0
"28";113286752237324000;1;"06:35:00";"06:35:00";"1459";13;0;0
"28";113286752237324000;1;"06:36:18";"06:36:18";"1460";14;0;0
"28";113286752237324000;1;"06:38:00";"06:38:00";"6450";15;0;0
"28";113286752237324000;1;"06:38:57";"06:38:57";"1462";16;0;0
"28";113286752237324000;1;"06:40:22";"06:40:22";"6055";17;0;0
"28";113286752237324000;1;"06:41:34";"06:41:34";"6056";18;0;0
"28";113286752237324000;1;"06:44:00";"06:44:00";"2919";19;1;0
"28";113286753237324000;0;"06:31:00";"06:31:00";"2919";1;0;1
"28";113286753237324000;0;"06:32:17";"06:32:17";"6021";2;0;0
"28";113286753237324000;0;"06:33:43";"06:33:43";"1403";3;0;0
"28";113286753237324000;0;"06:34:49";"06:34:49";"1404";4;0;0
"28";113286753237324000;0;"06:36:00";"06:36:00";"6449";5;0;0
"28";113286753237324000;0;"06:36:57";"06:36:57";"1406";6;0;0
"28";113286753237324000;0;"06:38:00";"06:38:00";"1424";7;0;0
"28";113286753237324000;0;"06:39:31";"06:39:31";"1140";8;0;0
"28";113286753237324000;0;"06:41:00";"06:41:00";"1141";9;0;0
"28";113286753237324000;0;"06:42:04";"06:42:04";"1408";10;0;0
