"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"46";113226592237103600;"09:12:00";"09:12:00";"1896";1;0;0
"46";113226592237103600;"09:13:00";"09:13:00";"9025";2;0;0
"46";113226592237103600;"09:14:12";"09:14:12";"2209";3;0;0
"46";113226592237103600;"09:15:00";"09:15:00";"2835";4;0;0
"46";113226592237103600;"09:17:24";"09:17:24";"2211";5;0;0
"46";113226592237103600;"09:18:00";"09:18:00";"2303";6;0;0
"46";113226592237103600;"09:19:00";"09:19:00";"2212";7;0;0
"46";113226592237103600;"09:21:08";"09:21:08";"2213";8;0;0
"46";113226592237103600;"09:23:00";"09:23:00";"2403";9;0;0
"46";113226592237103600;"09:24:01";"09:24:01";"2215";10;0;0
"46";113226592237103600;"09:25:00";"09:25:00";"2216";11;0;0
"46";113226592237103600;"09:27:00";"09:27:00";"2217";12;0;0
"46";113226592237103600;"09:28:54";"09:28:54";"2218";13;0;0
"46";113226592237103600;"09:30:13";"09:30:13";"6809";14;0;0
"46";113226592237103600;"09:31:00";"09:31:00";"2220";15;0;0
"46";113226592237103600;"09:33:00";"09:33:00";"2535B";16;0;0
"46";113226592237103600;"09:33:46";"09:33:46";"2323";17;0;0
"46";113226592237103600;"09:35:05";"09:35:05";"2373";18;0;0
"46";113226592237103600;"09:36:04";"09:36:04";"2375";19;0;0
"46";113226592237103600;"09:37:44";"09:37:44";"3713";20;0;0
"46";113226592237103600;"09:38:39";"09:38:39";"3712";21;0;0
"46";113226592237103600;"09:39:47";"09:39:47";"3718";22;0;0
"46";113226592237103600;"09:41:11";"09:41:11";"3717";23;0;0
"46";113226592237103600;"09:43:08";"09:43:08";"2476";24;0;0
"46";113226592237103600;"09:45:00";"09:45:00";"1201";25;0;0
"46";113674610238864608;"04:55:00";"04:55:00";"1201";1;0;0
"46";113674610238864608;"04:56:00";"04:56:00";"1203";2;0;0
"46";113674610238864608;"04:57:44";"04:57:44";"1487";3;0;0
"46";113674610238864608;"04:58:37";"04:58:37";"3752";4;0;0
"46";113674610238864608;"04:59:48";"04:59:48";"3751";5;0;0
"46";113674610238864608;"05:00:48";"05:00:48";"3756";6;0;0
"46";113674610238864608;"05:01:43";"05:01:43";"3755";7;0;0
"46";113674610238864608;"05:02:57";"05:02:57";"2319";8;0;0
"46";113674610238864608;"05:03:59";"05:03:59";"2518";9;0;0
"46";113674610238864608;"05:05:00";"05:05:00";"1366";10;0;0
"46";113674610238864608;"05:05:39";"05:05:39";"2323";11;0;0
"46";113674610238864608;"05:07:00";"05:07:00";"6484B";12;0;0
"46";113674610238864608;"05:08:50";"05:08:50";"2225";13;0;0
"46";113674610238864608;"05:12:00";"05:12:00";"2141";14;0;0
"46";113674610238864608;"05:12:38";"05:12:38";"3055";15;0;0
"46";113674610238864608;"05:14:01";"05:14:01";"3056";16;0;0
"46";113674610238864608;"05:14:35";"05:14:35";"2259";17;0;0
"46";113674610238864608;"05:16:00";"05:16:00";"2260";18;0;0
"46";113674610238864608;"05:18:00";"05:18:00";"2261";19;0;0
"46";113674610238864608;"05:19:11";"05:19:11";"2262";20;0;0
"46";113674610238864608;"05:20:00";"05:20:00";"2405";21;0;0
"46";113674610238864608;"05:21:57";"05:21:57";"2264";22;0;0
"46";113674610238864608;"05:24:00";"05:24:00";"1894";23;0;0
"46";113674610238864608;"05:25:49";"05:25:49";"2267";24;0;0
"46";113674610238864608;"05:28:00";"05:28:00";"2833";25;0;0
"46";113674610238864608;"05:29:54";"05:29:54";"2269";26;0;0
"46";113674610238864608;"05:31:00";"05:31:00";"2587";27;0;0
"46";113674610238864608;"05:34:00";"05:34:00";"1896";28;0;0
"46";113674611238864608;"05:29:00";"05:29:00";"1201";1;0;0
"46";113674611238864608;"05:30:00";"05:30:00";"1203";2;0;0
"46";113674611238864608;"05:31:44";"05:31:44";"1487";3;0;0
"46";113674611238864608;"05:32:37";"05:32:37";"3752";4;0;0
"46";113674611238864608;"05:33:48";"05:33:48";"3751";5;0;0
"46";113674611238864608;"05:34:48";"05:34:48";"3756";6;0;0
"46";113674611238864608;"05:35:43";"05:35:43";"3755";7;0;0
"46";113674611238864608;"05:36:57";"05:36:57";"2319";8;0;0
"46";113674611238864608;"05:37:59";"05:37:59";"2518";9;0;0
"46";113674611238864608;"05:39:00";"05:39:00";"1366";10;0;0
"46";113674611238864608;"05:39:39";"05:39:39";"2323";11;0;0
"46";113674611238864608;"05:41:00";"05:41:00";"6484B";12;0;0
"46";113674611238864608;"05:42:50";"05:42:50";"2225";13;0;0
"46";113674611238864608;"05:46:00";"05:46:00";"2141";14;0;0
"46";113674611238864608;"05:46:38";"05:46:38";"3055";15;0;0
"46";113674611238864608;"05:48:01";"05:48:01";"3056";16;0;0
"46";113674611238864608;"05:48:35";"05:48:35";"2259";17;0;0
"46";113674611238864608;"05:50:00";"05:50:00";"2260";18;0;0
"46";113674611238864608;"05:52:00";"05:52:00";"2261";19;0;0
"46";113674611238864608;"05:53:11";"05:53:11";"2262";20;0;0
"46";113674611238864608;"05:54:00";"05:54:00";"2405";21;0;0
"46";113674611238864608;"05:55:57";"05:55:57";"2264";22;0;0
"46";113674611238864608;"05:58:00";"05:58:00";"1894";23;0;0
"46";113674611238864608;"05:59:49";"05:59:49";"2267";24;0;0
"46";113674611238864608;"06:02:00";"06:02:00";"2833";25;0;0
"46";113674611238864608;"06:03:54";"06:03:54";"2269";26;0;0
"46";113674611238864608;"06:05:00";"06:05:00";"2587";27;0;0
"46";113674611238864608;"06:08:00";"06:08:00";"1896";28;0;0
