"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"58";113369748237620608;"19:51:00";"19:51:00";"6461";1;0;0
"58";113369748237620608;"19:52:00";"19:52:00";"5740";2;0;0
"58";113369748237620608;"19:53:15";"19:53:15";"5741";3;0;0
"58";113369748237620608;"19:54:31";"19:54:31";"5742B";4;0;0
"58";113369748237620608;"19:56:21";"19:56:21";"6123";5;0;0
"58";113369748237620608;"19:57:56";"19:57:56";"2089";6;0;0
"58";113369748237620608;"19:58:51";"19:58:51";"2207";7;0;0
"58";113369748237620608;"20:00:00";"20:00:00";"9025";8;0;0
"58";113369748237620608;"20:01:00";"20:01:00";"1083";9;0;0
"58";113369748237620608;"20:03:30";"20:03:30";"1904";10;1;0
"58";113369748237620608;"20:05:00";"20:05:00";"2831";11;0;0
