"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"76";113302338237401504;"06:17:00";"06:17:00";"1638B";1;0;1
"76";113302338237401504;"06:18:08";"06:18:08";"1601";2;0;0
"76";113302338237401504;"06:19:00";"06:19:00";"2424";3;0;0
"76";113302338237401504;"06:20:33";"06:20:33";"1614B";4;0;0
"76";113302338237401504;"06:21:22";"06:21:22";"1615";5;0;0
"76";113302338237401504;"06:22:30";"06:22:30";"1605";6;0;0
"76";113302338237401504;"06:23:35";"06:23:35";"1617";7;0;0
"76";113302338237401504;"06:24:31";"06:24:31";"1602";8;0;0
"76";113302338237401504;"06:25:30";"06:25:30";"1620B";9;0;0
"76";113302338237401504;"06:26:25";"06:26:25";"1627";10;0;0
"76";113302338237401504;"06:27:18";"06:27:18";"9164";11;0;0
"76";113302338237401504;"06:28:00";"06:28:00";"1629";12;1;0
"76";113302339237401504;"06:51:00";"06:51:00";"1638B";1;0;1
"76";113302339237401504;"06:52:08";"06:52:08";"1601";2;0;0
"76";113302339237401504;"06:53:00";"06:53:00";"2424";3;0;0
"76";113302339237401504;"06:54:33";"06:54:33";"1614B";4;0;0
"76";113302339237401504;"06:55:22";"06:55:22";"1615";5;0;0
"76";113302339237401504;"06:56:30";"06:56:30";"1605";6;0;0
"76";113302339237401504;"06:57:35";"06:57:35";"1617";7;0;0
"76";113302339237401504;"06:58:31";"06:58:31";"1602";8;0;0
"76";113302339237401504;"06:59:30";"06:59:30";"1620B";9;0;0
"76";113302339237401504;"07:00:25";"07:00:25";"1627";10;0;0
"76";113302339237401504;"07:01:18";"07:01:18";"9164";11;0;0
"76";113302339237401504;"07:02:00";"07:02:00";"1629";12;1;0
"76";113302340237401504;"07:25:00";"07:25:00";"1638B";1;0;1
"76";113302340237401504;"07:26:08";"07:26:08";"1601";2;0;0
"76";113302340237401504;"07:27:00";"07:27:00";"2424";3;0;0
"76";113302340237401504;"07:28:33";"07:28:33";"1614B";4;0;0
"76";113302340237401504;"07:29:22";"07:29:22";"1615";5;0;0
"76";113302340237401504;"07:30:30";"07:30:30";"1605";6;0;0
"76";113302340237401504;"07:31:35";"07:31:35";"1617";7;0;0
"76";113302340237401504;"07:32:31";"07:32:31";"1602";8;0;0
"76";113302340237401504;"07:33:30";"07:33:30";"1620B";9;0;0
"76";113302340237401504;"07:34:25";"07:34:25";"1627";10;0;0
"76";113302340237401504;"07:35:18";"07:35:18";"9164";11;0;0
"76";113302340237401504;"07:36:00";"07:36:00";"1629";12;1;0
"76";113302341237401504;"07:59:00";"07:59:00";"1638B";1;0;1
"76";113302341237401504;"08:00:08";"08:00:08";"1601";2;0;0
"76";113302341237401504;"08:01:00";"08:01:00";"2424";3;0;0
"76";113302341237401504;"08:02:33";"08:02:33";"1614B";4;0;0
"76";113302341237401504;"08:03:22";"08:03:22";"1615";5;0;0
"76";113302341237401504;"08:04:30";"08:04:30";"1605";6;0;0
"76";113302341237401504;"08:05:35";"08:05:35";"1617";7;0;0
"76";113302341237401504;"08:06:31";"08:06:31";"1602";8;0;0
"76";113302341237401504;"08:07:30";"08:07:30";"1620B";9;0;0
"76";113302341237401504;"08:08:25";"08:08:25";"1627";10;0;0
"76";113302341237401504;"08:09:18";"08:09:18";"9164";11;0;0
"76";113302341237401504;"08:10:00";"08:10:00";"1629";12;1;0
"76";113302342237401504;"08:27:00";"08:27:00";"1638B";1;0;1
"76";113302342237401504;"08:28:08";"08:28:08";"1601";2;0;0
"76";113302342237401504;"08:29:00";"08:29:00";"2424";3;0;0
"76";113302342237401504;"08:30:33";"08:30:33";"1614B";4;0;0
"76";113302342237401504;"08:31:22";"08:31:22";"1615";5;0;0
"76";113302342237401504;"08:32:30";"08:32:30";"1605";6;0;0
"76";113302342237401504;"08:33:35";"08:33:35";"1617";7;0;0
"76";113302342237401504;"08:34:31";"08:34:31";"1602";8;0;0
"76";113302342237401504;"08:35:30";"08:35:30";"1620B";9;0;0
"76";113302342237401504;"08:36:25";"08:36:25";"1627";10;0;0
"76";113302342237401504;"08:37:18";"08:37:18";"9164";11;0;0
"76";113302342237401504;"08:38:00";"08:38:00";"1629";12;1;0
