"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"79";113413360237278608;"11:03:00";"11:03:00";"3463";1;0;0
"79";113413360237278608;"11:03:50";"11:03:50";"1321";2;0;0
"79";113413360237278608;"11:05:41";"11:05:41";"1551";3;0;0
"79";113413360237278608;"11:07:00";"11:07:00";"2022";4;0;0
"79";113413360237278608;"11:07:41";"11:07:41";"1043";5;0;0
"79";113413360237278608;"11:09:04";"11:09:04";"2037";6;0;0
"79";113413360237278608;"11:09:33";"11:09:33";"2038";7;0;0
"79";113413360237278608;"11:10:16";"11:10:16";"2039";8;0;0
"79";113413360237278608;"11:11:00";"11:11:00";"1339";9;0;0
"79";113413361237278608;"12:03:00";"12:03:00";"3463";1;0;0
"79";113413361237278608;"12:03:50";"12:03:50";"1321";2;0;0
"79";113413361237278608;"12:05:41";"12:05:41";"1551";3;0;0
"79";113413361237278608;"12:07:00";"12:07:00";"2022";4;0;0
"79";113413361237278608;"12:07:41";"12:07:41";"1043";5;0;0
"79";113413361237278608;"12:09:04";"12:09:04";"2037";6;0;0
"79";113413361237278608;"12:09:33";"12:09:33";"2038";7;0;0
"79";113413361237278608;"12:10:16";"12:10:16";"2039";8;0;0
"79";113413361237278608;"12:11:00";"12:11:00";"1339";9;0;0
