"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"50";113229537237129600;"15:01:00";"15:01:00";"2531";1;0;1
"50";113229537237129600;"15:02:09";"15:02:09";"2539";2;0;0
"50";113229537237129600;"15:03:32";"15:03:32";"2544";3;0;0
"50";113229537237129600;"15:04:46";"15:04:46";"2548";4;0;0
"50";113229537237129600;"15:05:38";"15:05:38";"2553";5;0;0
"50";113229537237129600;"15:07:00";"15:07:00";"2546";6;0;0
"50";113229537237129600;"15:07:49";"15:07:49";"2555";7;0;0
"50";113229537237129600;"15:09:00";"15:09:00";"1015";8;0;0
"50";113229537237129600;"15:10:31";"15:10:31";"5915";9;0;0
"50";113229537237129600;"15:11:16";"15:11:16";"5719";10;0;0
"50";113229537237129600;"15:12:35";"15:12:35";"5720";11;0;0
"50";113229537237129600;"15:14:10";"15:14:10";"2608";12;0;0
"50";113229537237129600;"15:14:40";"15:14:40";"5721";13;0;0
"50";113229537237129600;"15:16:01";"15:16:01";"2664";14;0;0
"50";113229537237129600;"15:16:53";"15:16:53";"2609";15;0;0
"50";113229537237129600;"15:17:41";"15:17:41";"2611";16;0;0
"50";113229537237129600;"15:21:00";"15:21:00";"9651";17;0;0
"50";113229537237129600;"15:21:47";"15:21:47";"9652";18;0;0
"50";113229537237129600;"15:22:45";"15:22:45";"9660";19;0;0
"50";113229537237129600;"15:23:32";"15:23:32";"9654";20;0;0
"50";113229537237129600;"15:24:13";"15:24:13";"9655";21;0;0
"50";113229537237129600;"15:25:41";"15:25:41";"9656";22;0;0
"50";113229537237129600;"15:26:37";"15:26:37";"9657";23;0;0
"50";113229537237129600;"15:28:00";"15:28:00";"9658";24;1;0
"50";113229538237129600;"06:55:00";"06:55:00";"2531";1;0;1
"50";113229538237129600;"06:55:46";"06:55:46";"2539";2;0;0
"50";113229538237129600;"06:56:41";"06:56:41";"2544";3;0;0
"50";113229538237129600;"06:57:30";"06:57:30";"2548";4;0;0
"50";113229538237129600;"06:58:06";"06:58:06";"2553";5;0;0
"50";113229538237129600;"06:59:00";"06:59:00";"2546";6;0;0
"50";113229538237129600;"06:59:49";"06:59:49";"2555";7;0;0
"50";113229538237129600;"07:01:00";"07:01:00";"1015";8;0;0
"50";113229538237129600;"07:02:31";"07:02:31";"5915";9;0;0
"50";113229538237129600;"07:03:16";"07:03:16";"5719";10;0;0
"50";113229538237129600;"07:04:35";"07:04:35";"5720";11;0;0
"50";113229538237129600;"07:06:10";"07:06:10";"2608";12;0;0
"50";113229538237129600;"07:06:40";"07:06:40";"5721";13;0;0
"50";113229538237129600;"07:08:01";"07:08:01";"2664";14;0;0
"50";113229538237129600;"07:08:53";"07:08:53";"2609";15;0;0
"50";113229538237129600;"07:09:41";"07:09:41";"2611";16;0;0
"50";113229538237129600;"07:13:00";"07:13:00";"9651";17;0;0
"50";113229538237129600;"07:13:41";"07:13:41";"9652";18;0;0
"50";113229538237129600;"07:14:30";"07:14:30";"9660";19;0;0
"50";113229538237129600;"07:15:10";"07:15:10";"9654";20;0;0
"50";113229538237129600;"07:15:45";"07:15:45";"9655";21;0;0
"50";113229538237129600;"07:17:01";"07:17:01";"9656";22;0;0
"50";113229538237129600;"07:17:49";"07:17:49";"9657";23;0;0
"50";113229538237129600;"07:19:00";"07:19:00";"9658";24;1;0
"50";113229539237129600;"15:07:00";"15:07:00";"9658";1;0;1
"50";113229539237129600;"15:08:10";"15:08:10";"9659";2;0;0
"50";113229539237129600;"15:09:14";"15:09:14";"9677";3;0;0
"50";113229539237129600;"15:09:51";"15:09:51";"9678";4;0;0
"50";113229539237129600;"15:11:09";"15:11:09";"9679";5;0;0
"50";113229539237129600;"15:11:40";"15:11:40";"9680";6;0;0
"50";113229539237129600;"15:12:27";"15:12:27";"9685";7;0;0
"50";113229539237129600;"15:13:02";"15:13:02";"9682";8;0;0
"50";113229539237129600;"15:14:00";"15:14:00";"9683";9;0;0
"50";113229539237129600;"15:17:01";"15:17:01";"2659";10;0;0
"50";113229539237129600;"15:17:57";"15:17:57";"2661";11;0;0
"50";113229539237129600;"15:18:47";"15:18:47";"2662B";12;0;0
"50";113229539237129600;"15:20:14";"15:20:14";"2663";13;0;0
"50";113229539237129600;"15:20:45";"15:20:45";"2669";14;0;0
"50";113229539237129600;"15:22:14";"15:22:14";"2665";15;0;0
"50";113229539237129600;"15:23:42";"15:23:42";"5152";16;0;0
"50";113229539237129600;"15:24:03";"15:24:03";"5161";17;0;0
"50";113229539237129600;"15:26:00";"15:26:00";"1085";18;0;0
"50";113229539237129600;"15:28:18";"15:28:18";"2524";19;0;0
"50";113229539237129600;"15:30:00";"15:30:00";"5159";20;0;0
"50";113229539237129600;"15:31:01";"15:31:01";"5757";21;0;0
"50";113229539237129600;"15:32:24";"15:32:24";"2672";22;0;0
"50";113229539237129600;"15:33:17";"15:33:17";"2670";23;0;0
"50";113229539237129600;"15:34:36";"15:34:36";"2671";24;0;0
"50";113229539237129600;"15:36:00";"15:36:00";"2500";25;1;0
"50";113229540237129600;"07:59:00";"07:59:00";"2531";1;0;1
"50";113229540237129600;"07:59:57";"07:59:57";"2539";2;0;0
"50";113229540237129600;"08:01:07";"08:01:07";"2544";3;0;0
"50";113229540237129600;"08:02:08";"08:02:08";"2548";4;0;0
"50";113229540237129600;"08:02:52";"08:02:52";"2553";5;0;0
"50";113229540237129600;"08:04:00";"08:04:00";"2546";6;0;0
"50";113229540237129600;"08:04:49";"08:04:49";"2555";7;0;0
"50";113229540237129600;"08:06:00";"08:06:00";"1015";8;0;0
"50";113229540237129600;"08:07:31";"08:07:31";"5915";9;0;0
"50";113229540237129600;"08:08:16";"08:08:16";"5719";10;0;0
"50";113229540237129600;"08:09:35";"08:09:35";"5720";11;0;0
"50";113229540237129600;"08:11:10";"08:11:10";"2608";12;0;0
"50";113229540237129600;"08:11:40";"08:11:40";"5721";13;0;0
"50";113229540237129600;"08:13:01";"08:13:01";"2664";14;0;0
"50";113229540237129600;"08:13:53";"08:13:53";"2609";15;0;0
"50";113229540237129600;"08:14:41";"08:14:41";"2611";16;0;0
"50";113229540237129600;"08:18:00";"08:18:00";"9651";17;0;0
"50";113229540237129600;"08:18:41";"08:18:41";"9652";18;0;0
"50";113229540237129600;"08:19:30";"08:19:30";"9660";19;0;0
"50";113229540237129600;"08:20:10";"08:20:10";"9654";20;0;0
"50";113229540237129600;"08:20:45";"08:20:45";"9655";21;0;0
"50";113229540237129600;"08:22:01";"08:22:01";"9656";22;0;0
"50";113229540237129600;"08:22:49";"08:22:49";"9657";23;0;0
"50";113229540237129600;"08:24:00";"08:24:00";"9658";24;1;0
"50";113229541237129600;"24:07:00";"24:07:00";"9658";1;0;1
"50";113229541237129600;"24:08:10";"24:08:10";"9659";2;0;0
"50";113229541237129600;"24:09:14";"24:09:14";"9677";3;0;0
"50";113229541237129600;"24:09:51";"24:09:51";"9678";4;0;0
"50";113229541237129600;"24:11:09";"24:11:09";"9679";5;0;0
"50";113229541237129600;"24:11:40";"24:11:40";"9680";6;0;0
"50";113229541237129600;"24:12:27";"24:12:27";"9685";7;0;0
"50";113229541237129600;"24:13:02";"24:13:02";"9682";8;0;0
"50";113229541237129600;"24:14:00";"24:14:00";"9683";9;0;0
"50";113229542237129600;"24:47:00";"24:47:00";"9658";1;0;1
"50";113229542237129600;"24:48:10";"24:48:10";"9659";2;0;0
"50";113229542237129600;"24:49:14";"24:49:14";"9677";3;0;0
"50";113229542237129600;"24:49:51";"24:49:51";"9678";4;0;0
"50";113229542237129600;"24:51:09";"24:51:09";"9679";5;0;0
"50";113229542237129600;"24:51:40";"24:51:40";"9680";6;0;0
"50";113229542237129600;"24:52:27";"24:52:27";"9685";7;0;0
"50";113229542237129600;"24:53:02";"24:53:02";"9682";8;0;0
