"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"N10";113335668237520000;0;"02:26:00";"02:26:00";"3347";1;0;0
"N10";113335668237520000;0;"02:27:09";"02:27:09";"2301";2;0;0
"N10";113335668237520000;0;"02:28:00";"02:28:00";"2595";3;0;0
"N10";113335668237520000;0;"02:29:00";"02:29:00";"2303";4;0;0
"N10";113335668237520000;0;"02:30:00";"02:30:00";"2212";5;0;0
"N10";113335668237520000;0;"02:32:00";"02:32:00";"2578";6;0;0
"N10";113335668237520000;0;"02:34:24";"02:34:24";"1063";7;0;0
"N10";113335668237520000;0;"02:36:44";"02:36:44";"1376B";8;0;0
"N10";113335668237520000;0;"02:38:00";"02:38:00";"1128";9;0;0
"N10";113335668237520000;0;"02:41:28";"02:41:28";"1726";10;0;0
"N10";113335668237520000;0;"02:44:00";"02:44:00";"3518B";11;0;0
"N10";113335668237520000;0;"02:44:59";"02:44:59";"3506";12;0;0
"N10";113335668237520000;0;"02:45:55";"02:45:55";"2928";13;0;0
"N10";113335668237520000;0;"02:47:14";"02:47:14";"5611";14;0;0
"N10";113335668237520000;0;"02:48:00";"02:48:00";"3519";15;0;0
"N10";113335668237520000;0;"02:49:02";"02:49:02";"1903";16;0;0
"N10";113335668237520000;0;"02:49:55";"02:49:55";"1912";17;0;0
"N10";113335668237520000;0;"02:51:41";"02:51:41";"4705";18;0;0
"N10";113335668237520000;0;"02:53:19";"02:53:19";"6408";19;0;0
"N10";113335668237520000;0;"02:55:00";"02:55:00";"2122";20;0;0
"N10";113335668237520000;0;"02:56:08";"02:56:08";"2846";21;0;0
"N10";113335668237520000;0;"02:56:55";"02:56:55";"2123";22;0;0
"N10";113335668237520000;0;"02:58:11";"02:58:11";"2124";23;0;0
"N10";113335668237520000;0;"02:58:42";"02:58:42";"2125";24;0;0
"N10";113335668237520000;0;"02:59:47";"02:59:47";"1251";25;0;0
"N10";113335668237520000;0;"03:01:04";"03:01:04";"4854C";26;0;0
"N10";113335668237520000;0;"03:02:30";"03:02:30";"4853";27;0;0
"N10";113335668237520000;0;"03:04:00";"03:04:00";"6931B";28;0;0
"N10";113335668237520000;0;"03:05:19";"03:05:19";"2010";29;0;0
"N10";113335668237520000;0;"03:06:25";"03:06:25";"5032B";30;0;0
"N10";113335668237520000;0;"03:08:00";"03:08:00";"2148";31;1;0
"N10";113335669237520000;0;"01:56:00";"01:56:00";"3347";1;0;0
"N10";113335669237520000;0;"01:57:09";"01:57:09";"2301";2;0;0
"N10";113335669237520000;0;"01:58:00";"01:58:00";"2595";3;0;0
"N10";113335669237520000;0;"01:59:00";"01:59:00";"2303";4;0;0
"N10";113335669237520000;0;"02:00:00";"02:00:00";"2212";5;0;0
"N10";113335669237520000;0;"02:02:00";"02:02:00";"2578";6;0;0
"N10";113335669237520000;0;"02:04:24";"02:04:24";"1063";7;0;0
"N10";113335669237520000;0;"02:06:44";"02:06:44";"1376B";8;0;0
"N10";113335669237520000;0;"02:08:00";"02:08:00";"1128";9;0;0
"N10";113335669237520000;0;"02:11:28";"02:11:28";"1726";10;0;0
"N10";113335669237520000;0;"02:14:00";"02:14:00";"3518B";11;0;0
"N10";113335669237520000;0;"02:14:59";"02:14:59";"3506";12;0;0
"N10";113335669237520000;0;"02:15:55";"02:15:55";"2928";13;0;0
"N10";113335669237520000;0;"02:17:14";"02:17:14";"5611";14;0;0
"N10";113335669237520000;0;"02:18:00";"02:18:00";"3519";15;0;0
"N10";113335669237520000;0;"02:19:02";"02:19:02";"1903";16;0;0
"N10";113335669237520000;0;"02:19:55";"02:19:55";"1912";17;0;0
"N10";113335669237520000;0;"02:21:41";"02:21:41";"4705";18;0;0
"N10";113335669237520000;0;"02:23:19";"02:23:19";"6408";19;0;0
"N10";113335669237520000;0;"02:25:00";"02:25:00";"2122";20;0;0
"N10";113335669237520000;0;"02:26:08";"02:26:08";"2846";21;0;0
"N10";113335669237520000;0;"02:26:55";"02:26:55";"2123";22;0;0
"N10";113335669237520000;0;"02:28:11";"02:28:11";"2124";23;0;0
"N10";113335669237520000;0;"02:28:42";"02:28:42";"2125";24;0;0
"N10";113335669237520000;0;"02:29:47";"02:29:47";"1251";25;0;0
"N10";113335669237520000;0;"02:31:04";"02:31:04";"4854C";26;0;0
"N10";113335669237520000;0;"02:32:30";"02:32:30";"4853";27;0;0
"N10";113335669237520000;0;"02:34:00";"02:34:00";"6931B";28;0;0
"N10";113335669237520000;0;"02:35:19";"02:35:19";"2010";29;0;0
"N10";113335669237520000;0;"02:36:25";"02:36:25";"5032B";30;0;0
"N10";113335669237520000;0;"02:38:00";"02:38:00";"2148";31;1;0
"N10";113335672237520000;1;"01:53:00";"01:53:00";"2150";1;0;1
"N10";113335672237520000;1;"01:53:58";"01:53:58";"5053B";2;0;0
"N10";113335672237520000;1;"01:54:46";"01:54:46";"2002";3;0;0
"N10";113335672237520000;1;"01:56:00";"01:56:00";"6956B";4;0;0
"N10";113335672237520000;1;"01:57:20";"01:57:20";"4804B";5;0;0
"N10";113335672237520000;1;"01:58:29";"01:58:29";"4857B";6;0;0
"N10";113335672237520000;1;"01:59:36";"01:59:36";"1250";7;0;0
"N10";113335672237520000;1;"02:00:42";"02:00:42";"2131";8;0;0
"N10";113335672237520000;1;"02:01:12";"02:01:12";"2132";9;0;0
"N10";113335672237520000;1;"02:02:13";"02:02:13";"2133";10;0;0
"N10";113335672237520000;1;"02:03:15";"02:03:15";"2847";11;0;0
"N10";113335672237520000;1;"02:04:00";"02:04:00";"2134";12;0;0
"N10";113335672237520000;1;"02:05:42";"02:05:42";"6406";13;0;0
"N10";113335672237520000;1;"02:06:50";"02:06:50";"6453";14;0;0
"N10";113335672237520000;1;"02:08:03";"02:08:03";"1976";15;0;0
"N10";113335672237520000;1;"02:08:55";"02:08:55";"1977";16;0;0
"N10";113335672237520000;1;"02:09:57";"02:09:57";"1986";17;0;0
"N10";113335672237520000;1;"02:11:00";"02:11:00";"3573";18;0;0
"N10";113335672237520000;1;"02:11:37";"02:11:37";"5612";19;0;0
"N10";113335672237520000;1;"02:13:00";"02:13:00";"2963";20;0;0
"N10";113335672237520000;1;"02:13:58";"02:13:58";"2964B";21;0;0
"N10";113335672237520000;1;"02:15:00";"02:15:00";"2967B";22;0;0
"N10";113335672237520000;1;"02:17:00";"02:17:00";"2177";23;0;0
"N10";113335672237520000;1;"02:19:17";"02:19:17";"6353";24;0;0
"N10";113335672237520000;1;"02:21:48";"02:21:48";"3567";25;0;0
"N10";113335672237520000;1;"02:24:00";"02:24:00";"1794";26;0;0
"N10";113335677237520000;0;"00:56:00";"00:56:00";"3347";1;0;0
"N10";113335677237520000;0;"00:57:09";"00:57:09";"2301";2;0;0
"N10";113335677237520000;0;"00:58:00";"00:58:00";"2595";3;0;0
"N10";113335677237520000;0;"00:59:00";"00:59:00";"2303";4;0;0
"N10";113335677237520000;0;"01:00:00";"01:00:00";"2212";5;0;0
"N10";113335677237520000;0;"01:02:00";"01:02:00";"2578";6;0;0
"N10";113335677237520000;0;"01:04:24";"01:04:24";"1063";7;0;0
"N10";113335677237520000;0;"01:06:44";"01:06:44";"1376B";8;0;0
"N10";113335677237520000;0;"01:08:00";"01:08:00";"1128";9;0;0
"N10";113335677237520000;0;"01:11:28";"01:11:28";"1726";10;0;0
"N10";113335677237520000;0;"01:14:00";"01:14:00";"3518B";11;0;0
"N10";113335677237520000;0;"01:14:59";"01:14:59";"3506";12;0;0
"N10";113335677237520000;0;"01:15:55";"01:15:55";"2928";13;0;0
