"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"N13";113304492237409056;0;"00:38:00";"00:38:00";"6445";1;0;0
"N13";113304492237409056;0;"00:39:20";"00:39:20";"2301";2;0;0
"N13";113304492237409056;0;"00:40:00";"00:40:00";"2595";3;0;0
"N13";113304492237409056;0;"00:41:00";"00:41:00";"2303";4;0;0
"N13";113304492237409056;0;"00:42:00";"00:42:00";"2212";5;0;0
"N13";113304492237409056;0;"00:43:28";"00:43:28";"2581";6;0;0
"N13";113304492237409056;0;"00:45:53";"00:45:53";"1227";7;0;0
"N13";113304492237409056;0;"00:47:35";"00:47:35";"2403";8;0;0
"N13";113304492237409056;0;"00:48:50";"00:48:50";"2215";9;0;0
"N13";113304492237409056;0;"00:50:02";"00:50:02";"2216";10;0;0
"N13";113304492237409056;0;"00:52:00";"00:52:00";"2217";11;0;0
"N13";113304492237409056;0;"00:53:16";"00:53:16";"2218";12;0;0
"N13";113304492237409056;0;"00:54:09";"00:54:09";"6809";13;0;0
"N13";113304492237409056;0;"00:54:40";"00:54:40";"2220";14;0;0
"N13";113304492237409056;0;"00:56:00";"00:56:00";"2535B";15;0;0
"N13";113304492237409056;0;"00:57:01";"00:57:01";"2323";16;0;0
"N13";113304492237409056;0;"00:58:46";"00:58:46";"2373";17;0;0
"N13";113304492237409056;0;"01:00:00";"01:00:00";"1482";18;0;0
"N13";113304492237409056;0;"01:01:04";"01:01:04";"1260";19;0;0
"N13";113304492237409056;0;"01:02:00";"01:02:00";"1261";20;1;0
"N13";113304493237409056;1;"00:51:00";"00:51:00";"1203";1;0;1
"N13";113304493237409056;1;"00:51:31";"00:51:31";"1204";2;0;0
"N13";113304493237409056;1;"00:52:00";"00:52:00";"1489";3;0;0
"N13";113304493237409056;1;"00:53:13";"00:53:13";"2518";4;0;0
"N13";113304493237409056;1;"00:55:00";"00:55:00";"2256B";5;0;0
"N13";113304493237409056;1;"00:56:33";"00:56:33";"2257B";6;0;0
"N13";113304493237409056;1;"00:57:15";"00:57:15";"6858C";7;0;0
"N13";113304493237409056;1;"00:58:23";"00:58:23";"2259";8;0;0
"N13";113304493237409056;1;"01:00:00";"01:00:00";"2260";9;0;0
"N13";113304493237409056;1;"01:02:02";"01:02:02";"2261";10;0;0
"N13";113304493237409056;1;"01:03:34";"01:03:34";"2262";11;0;0
"N13";113304493237409056;1;"01:04:36";"01:04:36";"2405";12;0;0
"N13";113304493237409056;1;"01:06:03";"01:06:03";"2264";13;0;0
"N13";113304493237409056;1;"01:07:00";"01:07:00";"2578";14;0;0
"N13";113304493237409056;1;"01:08:16";"01:08:16";"1063";15;0;0
"N13";113304493237409056;1;"01:09:03";"01:09:03";"2840";16;0;0
"N13";113304493237409056;1;"01:10:00";"01:10:00";"2787";17;0;0
"N13";113304493237409056;1;"01:11:00";"01:11:00";"6445";18;0;0
"N13";113304496237409056;0;"01:08:00";"01:08:00";"6445";1;0;0
"N13";113304496237409056;0;"01:09:20";"01:09:20";"2301";2;0;0
"N13";113304496237409056;0;"01:10:00";"01:10:00";"2595";3;0;0
"N13";113304496237409056;0;"01:11:00";"01:11:00";"2303";4;0;0
"N13";113304496237409056;0;"01:12:00";"01:12:00";"2212";5;0;0
"N13";113304496237409056;0;"01:13:28";"01:13:28";"2581";6;0;0
"N13";113304496237409056;0;"01:15:53";"01:15:53";"1227";7;0;0
"N13";113304496237409056;0;"01:17:35";"01:17:35";"2403";8;0;0
"N13";113304496237409056;0;"01:18:50";"01:18:50";"2215";9;0;0
"N13";113304496237409056;0;"01:20:02";"01:20:02";"2216";10;0;0
"N13";113304496237409056;0;"01:22:00";"01:22:00";"2217";11;0;0
"N13";113304496237409056;0;"01:23:16";"01:23:16";"2218";12;0;0
"N13";113304496237409056;0;"01:24:09";"01:24:09";"6809";13;0;0
"N13";113304496237409056;0;"01:24:40";"01:24:40";"2220";14;0;0
"N13";113304496237409056;0;"01:26:00";"01:26:00";"2535B";15;0;0
"N13";113304496237409056;0;"01:27:01";"01:27:01";"2323";16;0;0
"N13";113304496237409056;0;"01:28:46";"01:28:46";"2373";17;0;0
"N13";113304496237409056;0;"01:30:00";"01:30:00";"1482";18;0;0
"N13";113304496237409056;0;"01:31:04";"01:31:04";"1260";19;0;0
"N13";113304496237409056;0;"01:32:00";"01:32:00";"1261";20;1;0
"N13";113304497237409056;1;"01:21:00";"01:21:00";"1203";1;0;1
"N13";113304497237409056;1;"01:21:31";"01:21:31";"1204";2;0;0
"N13";113304497237409056;1;"01:22:00";"01:22:00";"1489";3;0;0
"N13";113304497237409056;1;"01:23:13";"01:23:13";"2518";4;0;0
