"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"3";113566853238562000;0;"21:54:00";"21:54:00";"5701";1;0;0
"3";113566853238562000;0;"21:56:00";"21:56:00";"5700G";2;0;0
"3";113566853238562000;0;"21:57:29";"21:57:29";"5704F";3;0;0
"3";113566853238562000;0;"21:58:31";"21:58:31";"5705";4;0;0
"3";113566853238562000;0;"22:00:00";"22:00:00";"5706";5;0;0
"3";113566853238562000;0;"22:03:00";"22:03:00";"5707";6;0;0
"3";113566853238562000;0;"22:05:00";"22:05:00";"2338F";7;0;0
"3";113566853238562000;0;"22:06:20";"22:06:20";"2318G";8;0;0
"3";113566853238562000;0;"22:08:00";"22:08:00";"2543F";9;0;0
"3";113566853238562000;0;"22:08:54";"22:08:54";"6178";10;0;0
"3";113566853238562000;0;"22:11:00";"22:11:00";"5714";11;0;0
"3";113566853238562000;0;"22:13:00";"22:13:00";"0531";12;0;0
"3";113566853238562000;0;"22:15:00";"22:15:00";"0511";13;0;0
"3";113566853238562000;0;"22:16:24";"22:16:24";"0501";14;0;0
"3";113566853238562000;0;"22:17:35";"22:17:35";"0601";15;0;0
"3";113566853238562000;0;"22:18:43";"22:18:43";"0611";16;0;0
"3";113566853238562000;0;"22:20:00";"22:20:00";"0621";17;0;0
"3";113566853238562000;0;"22:22:00";"22:22:00";"0702";18;0;0
"3";113566853238562000;0;"22:23:34";"22:23:34";"0703";19;0;0
"3";113566853238562000;0;"22:24:44";"22:24:44";"0704";20;0;0
"3";113566853238562000;0;"22:26:18";"22:26:18";"0705";21;0;0
"3";113566853238562000;0;"22:28:00";"22:28:00";"0706";22;0;0
"3";113566853238562000;0;"22:29:20";"22:29:20";"6253";23;0;0
"3";113566853238562000;0;"22:31:00";"22:31:00";"6422F";24;0;0
"3";113566853238562000;0;"22:32:36";"22:32:36";"5221F";25;0;0
"3";113566853238562000;0;"22:33:00";"22:33:00";"9959F";26;0;0
"3";113566856238562000;0;"21:42:00";"21:42:00";"5701";1;0;0
"3";113566856238562000;0;"21:44:00";"21:44:00";"5700G";2;0;0
"3";113566856238562000;0;"21:45:29";"21:45:29";"5704F";3;0;0
"3";113566856238562000;0;"21:46:31";"21:46:31";"5705";4;0;0
"3";113566856238562000;0;"21:48:00";"21:48:00";"5706";5;0;0
"3";113566856238562000;0;"21:51:00";"21:51:00";"5707";6;0;0
"3";113566856238562000;0;"21:53:00";"21:53:00";"2338F";7;0;0
"3";113566856238562000;0;"21:54:20";"21:54:20";"2318G";8;0;0
"3";113566856238562000;0;"21:56:00";"21:56:00";"2543F";9;0;0
"3";113566856238562000;0;"21:56:54";"21:56:54";"6178";10;0;0
"3";113566856238562000;0;"21:59:00";"21:59:00";"5714";11;0;0
"3";113566856238562000;0;"22:01:00";"22:01:00";"0531";12;0;0
"3";113566856238562000;0;"22:03:00";"22:03:00";"0511";13;0;0
"3";113566856238562000;0;"22:04:24";"22:04:24";"0501";14;0;0
"3";113566856238562000;0;"22:05:35";"22:05:35";"0601";15;0;0
"3";113566856238562000;0;"22:06:43";"22:06:43";"0611";16;0;0
"3";113566856238562000;0;"22:08:00";"22:08:00";"0621";17;0;0
"3";113566856238562000;0;"22:10:00";"22:10:00";"0702";18;0;0
"3";113566856238562000;0;"22:11:34";"22:11:34";"0703";19;0;0
"3";113566856238562000;0;"22:12:44";"22:12:44";"0704";20;0;0
"3";113566856238562000;0;"22:14:18";"22:14:18";"0705";21;0;0
"3";113566856238562000;0;"22:16:00";"22:16:00";"0706";22;0;0
"3";113566856238562000;0;"22:17:20";"22:17:20";"6253";23;0;0
"3";113566856238562000;0;"22:19:00";"22:19:00";"6422F";24;0;0
"3";113566856238562000;0;"22:20:36";"22:20:36";"5221F";25;0;0
"3";113566856238562000;0;"22:21:00";"22:21:00";"9959F";26;0;0
"3";113566857238562000;1;"21:52:00";"21:52:00";"9986F";1;0;0
"3";113566857238562000;1;"21:52:17";"21:52:17";"5219F";2;0;0
"3";113566857238562000;1;"21:54:00";"21:54:00";"6424F";3;0;0
"3";113566857238562000;1;"21:55:17";"21:55:17";"6209";4;0;0
"3";113566857238562000;1;"21:57:00";"21:57:00";"0722";5;0;0
"3";113566857238562000;1;"21:58:08";"21:58:08";"0723";6;0;0
"3";113566857238562000;1;"21:59:32";"21:59:32";"0724";7;0;0
"3";113566857238562000;1;"22:00:32";"22:00:32";"0725";8;0;0
"3";113566857238562000;1;"22:02:00";"22:02:00";"0726";9;0;0
"3";113566857238562000;1;"22:04:00";"22:04:00";"0626";10;0;0
"3";113566857238562000;1;"22:05:18";"22:05:18";"0616";11;0;0
"3";113566857238562000;1;"22:06:26";"22:06:26";"0606";12;0;0
"3";113566857238562000;1;"22:07:36";"22:07:36";"0506";13;0;0
"3";113566857238562000;1;"22:09:00";"22:09:00";"0516";14;0;0
"3";113566857238562000;1;"22:11:00";"22:11:00";"0526";15;0;0
"3";113566857238562000;1;"22:14:00";"22:14:00";"6177";16;0;0
"3";113566857238562000;1;"22:14:55";"22:14:55";"6179";17;0;0
"3";113566857238562000;1;"22:16:00";"22:16:00";"2537F";18;0;0
"3";113566857238562000;1;"22:17:12";"22:17:12";"2200F";19;0;0
"3";113566857238562000;1;"22:19:14";"22:19:14";"2337F";20;0;0
"3";113566857238562000;1;"22:20:00";"22:20:00";"5770F";21;0;0
"3";113566857238562000;1;"22:23:00";"22:23:00";"5771";22;0;0
"3";113566857238562000;1;"22:24:29";"22:24:29";"5772";23;0;0
"3";113566857238562000;1;"22:25:44";"22:25:44";"5773";24;0;0
"3";113566857238562000;1;"22:27:00";"22:27:00";"5806";25;0;0
"3";113566857238562000;1;"22:30:00";"22:30:00";"5776";26;0;0
"3";113566858238562000;1;"08:16:00";"08:16:00";"9986F";1;0;0
"3";113566858238562000;1;"08:16:26";"08:16:26";"5219F";2;0;0
"3";113566858238562000;1;"08:19:00";"08:19:00";"6424F";3;0;0
"3";113566858238562000;1;"08:20:42";"08:20:42";"6209";4;0;0
"3";113566858238562000;1;"08:23:00";"08:23:00";"0722";5;0;0
"3";113566858238562000;1;"08:24:21";"08:24:21";"0723";6;0;0
"3";113566858238562000;1;"08:26:02";"08:26:02";"0724";7;0;0
"3";113566858238562000;1;"08:27:15";"08:27:15";"0725";8;0;0
"3";113566858238562000;1;"08:29:00";"08:29:00";"0726";9;0;0
"3";113566858238562000;1;"08:32:00";"08:32:00";"0626";10;0;0
"3";113566858238562000;1;"08:33:34";"08:33:34";"0616";11;0;0
"3";113566858238562000;1;"08:34:55";"08:34:55";"0606";12;0;0
"3";113566858238562000;1;"08:36:20";"08:36:20";"0506";13;0;0
"3";113566858238562000;1;"08:38:00";"08:38:00";"0516";14;0;0
"3";113566858238562000;1;"08:40:00";"08:40:00";"0526";15;0;0
"3";113566858238562000;1;"08:43:00";"08:43:00";"6177";16;0;0
"3";113566858238562000;1;"08:44:22";"08:44:22";"6179";17;0;0
"3";113566858238562000;1;"08:46:00";"08:46:00";"2537F";18;0;0
"3";113566858238562000;1;"08:47:30";"08:47:30";"2200F";19;0;0
"3";113566858238562000;1;"08:50:03";"08:50:03";"2337F";20;0;0
"3";113566858238562000;1;"08:51:00";"08:51:00";"5770F";21;0;0
"3";113566858238562000;1;"08:54:00";"08:54:00";"5771";22;0;0
"3";113566858238562000;1;"08:55:29";"08:55:29";"5772";23;0;0
"3";113566858238562000;1;"08:56:44";"08:56:44";"5773";24;0;0
"3";113566858238562000;1;"08:58:00";"08:58:00";"5806";25;0;0
"3";113566858238562000;1;"09:01:00";"09:01:00";"5776";26;0;0
"3";113566859238562000;1;"08:26:00";"08:26:00";"9986F";1;0;0
"3";113566859238562000;1;"08:26:26";"08:26:26";"5219F";2;0;0
"3";113566859238562000;1;"08:29:00";"08:29:00";"6424F";3;0;0
"3";113566859238562000;1;"08:30:42";"08:30:42";"6209";4;0;0
"3";113566859238562000;1;"08:33:00";"08:33:00";"0722";5;0;0
"3";113566859238562000;1;"08:34:21";"08:34:21";"0723";6;0;0
"3";113566859238562000;1;"08:36:02";"08:36:02";"0724";7;0;0
"3";113566859238562000;1;"08:37:15";"08:37:15";"0725";8;0;0
"3";113566859238562000;1;"08:39:00";"08:39:00";"0726";9;0;0
"3";113566859238562000;1;"08:42:00";"08:42:00";"0626";10;0;0
"3";113566859238562000;1;"08:43:34";"08:43:34";"0616";11;0;0
"3";113566859238562000;1;"08:44:55";"08:44:55";"0606";12;0;0
"3";113566859238562000;1;"08:46:20";"08:46:20";"0506";13;0;0
"3";113566859238562000;1;"08:48:00";"08:48:00";"0516";14;0;0
"3";113566859238562000;1;"08:50:00";"08:50:00";"0526";15;0;0
"3";113566859238562000;1;"08:53:00";"08:53:00";"6177";16;0;0
"3";113566859238562000;1;"08:54:22";"08:54:22";"6179";17;0;0
"3";113566859238562000;1;"08:56:00";"08:56:00";"2537F";18;0;0
"3";113566859238562000;1;"08:57:30";"08:57:30";"2200F";19;0;0
"3";113566859238562000;1;"09:00:03";"09:00:03";"2337F";20;0;0
"3";113566859238562000;1;"09:01:00";"09:01:00";"5770F";21;0;0
"3";113566859238562000;1;"09:04:00";"09:04:00";"5771";22;0;0
"3";113566859238562000;1;"09:05:29";"09:05:29";"5772";23;0;0
"3";113566859238562000;1;"09:06:44";"09:06:44";"5773";24;0;0
"3";113566859238562000;1;"09:08:00";"09:08:00";"5806";25;0;0
"3";113566859238562000;1;"09:11:00";"09:11:00";"5776";26;0;0
"3";113566860238562000;1;"07:18:00";"07:18:00";"9986F";1;0;0
"3";113566860238562000;1;"07:18:26";"07:18:26";"5219F";2;0;0
"3";113566860238562000;1;"07:21:00";"07:21:00";"6424F";3;0;0
"3";113566860238562000;1;"07:22:17";"07:22:17";"6209";4;0;0
"3";113566860238562000;1;"07:24:00";"07:24:00";"0722";5;0;0
"3";113566860238562000;1;"07:25:21";"07:25:21";"0723";6;0;0
"3";113566860238562000;1;"07:27:02";"07:27:02";"0724";7;0;0
"3";113566860238562000;1;"07:28:15";"07:28:15";"0725";8;0;0
"3";113566860238562000;1;"07:30:00";"07:30:00";"0726";9;0;0
"3";113566860238562000;1;"07:33:00";"07:33:00";"0626";10;0;0
"3";113566860238562000;1;"07:34:18";"07:34:18";"0616";11;0;0
"3";113566860238562000;1;"07:35:26";"07:35:26";"0606";12;0;0
"3";113566860238562000;1;"07:36:36";"07:36:36";"0506";13;0;0
"3";113566860238562000;1;"07:38:00";"07:38:00";"0516";14;0;0
"3";113566860238562000;1;"07:40:00";"07:40:00";"0526";15;0;0
"3";113566860238562000;1;"07:43:00";"07:43:00";"6177";16;0;0
"3";113566860238562000;1;"07:44:22";"07:44:22";"6179";17;0;0
"3";113566860238562000;1;"07:46:00";"07:46:00";"2537F";18;0;0
"3";113566860238562000;1;"07:47:30";"07:47:30";"2200F";19;0;0
"3";113566860238562000;1;"07:50:03";"07:50:03";"2337F";20;0;0
"3";113566860238562000;1;"07:51:00";"07:51:00";"5770F";21;0;0
"3";113566860238562000;1;"07:54:00";"07:54:00";"5771";22;0;0
"3";113566860238562000;1;"07:55:29";"07:55:29";"5772";23;0;0
"3";113566860238562000;1;"07:56:44";"07:56:44";"5773";24;0;0
"3";113566860238562000;1;"07:58:00";"07:58:00";"5806";25;0;0
"3";113566860238562000;1;"08:01:00";"08:01:00";"5776";26;0;0
"3";113566861238562000;1;"08:31:00";"08:31:00";"9986F";1;0;0
"3";113566861238562000;1;"08:31:26";"08:31:26";"5219F";2;0;0
"3";113566861238562000;1;"08:34:00";"08:34:00";"6424F";3;0;0
"3";113566861238562000;1;"08:35:42";"08:35:42";"6209";4;0;0
"3";113566861238562000;1;"08:38:00";"08:38:00";"0722";5;0;0
"3";113566861238562000;1;"08:39:21";"08:39:21";"0723";6;0;0
"3";113566861238562000;1;"08:41:02";"08:41:02";"0724";7;0;0
"3";113566861238562000;1;"08:42:15";"08:42:15";"0725";8;0;0
"3";113566861238562000;1;"08:44:00";"08:44:00";"0726";9;0;0
"3";113566861238562000;1;"08:47:00";"08:47:00";"0626";10;0;0
"3";113566861238562000;1;"08:48:34";"08:48:34";"0616";11;0;0
"3";113566861238562000;1;"08:49:55";"08:49:55";"0606";12;0;0
"3";113566861238562000;1;"08:51:20";"08:51:20";"0506";13;0;0
"3";113566861238562000;1;"08:53:00";"08:53:00";"0516";14;0;0
"3";113566861238562000;1;"08:55:00";"08:55:00";"0526";15;0;0
"3";113566861238562000;1;"08:58:00";"08:58:00";"6177";16;0;0
"3";113566861238562000;1;"08:59:22";"08:59:22";"6179";17;0;0
"3";113566861238562000;1;"09:01:00";"09:01:00";"2537F";18;0;0
"3";113566861238562000;1;"09:02:30";"09:02:30";"2200F";19;0;0
"3";113566861238562000;1;"09:05:03";"09:05:03";"2337F";20;0;0
"3";113566861238562000;1;"09:06:00";"09:06:00";"5770F";21;0;0
"3";113566861238562000;1;"09:09:00";"09:09:00";"5771";22;0;0
"3";113566861238562000;1;"09:10:29";"09:10:29";"5772";23;0;0
"3";113566861238562000;1;"09:11:44";"09:11:44";"5773";24;0;0
"3";113566861238562000;1;"09:13:00";"09:13:00";"5806";25;0;0
"3";113566861238562000;1;"09:16:00";"09:16:00";"5776";26;0;0
"3";113566862238562000;1;"07:13:00";"07:13:00";"9986F";1;0;0
