"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"1";113616322238691600;"08:43:19";"08:43:19";"8162";1;0;0
"1";113616322238691600;"08:44:38";"08:44:38";"8151";2;0;0
"1";113616322238691600;"08:45:46";"08:45:46";"8141";3;0;0
"1";113616322238691600;"08:46:50";"08:46:50";"8131";4;0;0
"1";113616322238691600;"08:48:10";"08:48:10";"8121";5;0;0
"1";113616322238691600;"08:49:37";"08:49:37";"8111";6;0;0
"1";113616322238691600;"08:50:52";"08:50:52";"8101";7;0;0
"1";113616322238691600;"08:51:53";"08:51:53";"8091";8;0;0
"1";113616322238691600;"08:53:01";"08:53:01";"8081";9;0;0
"1";113616322238691600;"08:54:21";"08:54:21";"8071";10;0;0
"1";113616322238691600;"08:56:10";"08:56:10";"8061";11;0;0
"1";113616322238691600;"08:57:08";"08:57:08";"8051";12;0;0
"1";113616322238691600;"08:58:17";"08:58:17";"8041";13;0;0
"1";113616322238691600;"08:59:30";"08:59:30";"8031";14;0;0
"1";113616322238691600;"09:00:21";"09:00:21";"8021";15;0;0
"1";113616322238691600;"09:01:42";"09:01:42";"8011";16;0;0
"1";113616322238691600;"09:02:49";"09:02:49";"8271";17;0;0
"1";113616322238691600;"09:04:12";"09:04:12";"8281";18;0;0
"1";113616322238691600;"09:05:24";"09:05:24";"8291";19;0;0
"1";113616322238691600;"09:06:56";"09:06:56";"8741";20;0;0
"1";113616322238691600;"09:08:08";"09:08:08";"8731";21;0;0
"1";113616323238691600;"09:21:15";"09:21:15";"8733";1;0;0
"1";113616323238691600;"09:22:12";"09:22:12";"8742";2;0;0
"1";113616323238691600;"09:23:49";"09:23:49";"8292";3;0;0
"1";113616323238691600;"09:25:00";"09:25:00";"8282";4;0;0
"1";113616323238691600;"09:26:25";"09:26:25";"8272";5;0;0
"1";113616323238691600;"09:27:29";"09:27:29";"8012";6;0;0
"1";113616323238691600;"09:28:44";"09:28:44";"8022";7;0;0
"1";113616323238691600;"09:29:36";"09:29:36";"8032";8;0;0
"1";113616323238691600;"09:30:40";"09:30:40";"8042";9;0;0
"1";113616323238691600;"09:31:52";"09:31:52";"8052";10;0;0
"1";113616323238691600;"09:32:50";"09:32:50";"8062";11;0;0
"1";113616323238691600;"09:34:33";"09:34:33";"8072";12;0;0
"1";113616323238691600;"09:35:49";"09:35:49";"8082";13;0;0
"1";113616323238691600;"09:36:58";"09:36:58";"8092";14;0;0
"1";113616323238691600;"09:37:57";"09:37:57";"8102";15;0;0
"1";113616323238691600;"09:39:06";"09:39:06";"8112";16;0;0
"1";113616323238691600;"09:40:28";"09:40:28";"8122";17;0;0
"1";113616323238691600;"09:41:46";"09:41:46";"8132";18;0;0
"1";113616323238691600;"09:42:48";"09:42:48";"8142";19;0;0
