"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"9";113588158238631600;"09:10:00";"09:10:00";"0470F";1;0;1
"9";113588158238631600;"09:11:51";"09:11:51";"6864F";2;0;0
"9";113588158238631600;"09:13:00";"09:13:00";"6865F";3;0;0
"9";113588158238631600;"09:14:22";"09:14:22";"1675F";4;0;0
"9";113588158238631600;"09:16:00";"09:16:00";"1677F";5;0;0
"9";113588158238631600;"09:17:13";"09:17:13";"1679F";6;0;0
"9";113588158238631600;"09:18:58";"09:18:58";"1681F";7;0;0
"9";113588158238631600;"09:20:00";"09:20:00";"1683F";8;0;0
"9";113588158238631600;"09:21:12";"09:21:12";"1685F";9;0;0
"9";113588158238631600;"09:23:00";"09:23:00";"1687F";10;0;0
"9";113588159238631600;"09:04:00";"09:04:00";"1686F";1;0;0
"9";113588159238631600;"09:05:44";"09:05:44";"1684F";2;0;0
"9";113588159238631600;"09:07:00";"09:07:00";"1682F";3;0;0
"9";113588159238631600;"09:08:02";"09:08:02";"1680F";4;0;0
"9";113588159238631600;"09:09:47";"09:09:47";"1678F";5;0;0
"9";113588159238631600;"09:11:00";"09:11:00";"1676F";6;0;0
"9";113588159238631600;"09:12:38";"09:12:38";"1674F";7;0;0
"9";113588159238631600;"09:14:00";"09:14:00";"1014F";8;0;0
"9";113588159238631600;"09:15:10";"09:15:10";"6805F";9;0;0
"9";113588159238631600;"09:17:00";"09:17:00";"0473F";10;1;0
