"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"N05";113358792237602000;"24:42:00";"24:42:00";"6447";1;0;0
"N05";113358792237602000;"24:43:15";"24:43:15";"2301";2;0;0
"N05";113358792237602000;"24:44:00";"24:44:00";"2595";3;0;0
"N05";113358792237602000;"24:45:00";"24:45:00";"2303";4;0;0
"N05";113358792237602000;"24:46:00";"24:46:00";"2212";5;0;0
"N05";113358792237602000;"24:48:00";"24:48:00";"2578";6;0;0
"N05";113358792237602000;"24:50:04";"24:50:04";"1063";7;0;0
"N05";113358792237602000;"24:52:05";"24:52:05";"1376B";8;0;0
"N05";113358792237602000;"24:53:11";"24:53:11";"1128";9;0;0
"N05";113358792237602000;"24:54:14";"24:54:14";"1129";10;0;0
"N05";113358792237602000;"24:55:38";"24:55:38";"6355";11;0;0
"N05";113358792237602000;"24:57:00";"24:57:00";"6356";12;0;0
"N05";113358792237602000;"24:57:36";"24:57:36";"3353";13;0;0
"N05";113358792237602000;"24:58:33";"24:58:33";"3354";14;0;0
"N05";113358792237602000;"24:59:00";"24:59:00";"1508";15;0;0
"N05";113358792237602000;"25:00:08";"25:00:08";"1509";16;0;0
"N05";113358792237602000;"25:00:55";"25:00:55";"1510";17;0;0
"N05";113358792237602000;"25:03:00";"25:03:00";"1273";18;0;0
"N05";113358792237602000;"25:04:04";"25:04:04";"1402B";19;0;0
"N05";113358792237602000;"25:05:27";"25:05:27";"1419";20;0;0
"N05";113358792237602000;"25:06:02";"25:06:02";"1403";21;0;0
"N05";113358792237602000;"25:07:18";"25:07:18";"3251";22;0;0
"N05";113358792237602000;"25:08:11";"25:08:11";"1516";23;0;0
"N05";113358792237602000;"25:09:00";"25:09:00";"6451";24;0;0
"N05";113358792237602000;"25:10:18";"25:10:18";"1518";25;0;0
"N05";113358792237602000;"25:11:32";"25:11:32";"1519";26;0;0
"N05";113358792237602000;"25:12:27";"25:12:27";"1520";27;0;0
"N05";113358792237602000;"25:13:00";"25:13:00";"1521";28;0;0
"N05";113358792237602000;"25:14:00";"25:14:00";"1522";29;0;0
"N05";113358792237602000;"25:14:55";"25:14:55";"3899";30;0;0
"N05";113358792237602000;"25:16:02";"25:16:02";"1529";31;0;0
"N05";113358792237602000;"25:17:00";"25:17:00";"1386";32;0;0
"N05";113358792237602000;"25:18:56";"25:18:56";"1584";33;0;0
"N05";113358792237602000;"25:20:11";"25:20:11";"1585";34;0;0
"N05";113358792237602000;"25:22:09";"25:22:09";"1586";35;0;0
"N05";113358792237602000;"25:23:00";"25:23:00";"1587";36;1;0
"N05";113358793237602000;"25:02:00";"25:02:00";"6447";1;0;0
"N05";113358793237602000;"25:03:15";"25:03:15";"2301";2;0;0
"N05";113358793237602000;"25:04:00";"25:04:00";"2595";3;0;0
"N05";113358793237602000;"25:05:00";"25:05:00";"2303";4;0;0
"N05";113358793237602000;"25:06:00";"25:06:00";"2212";5;0;0
"N05";113358793237602000;"25:08:00";"25:08:00";"2578";6;0;0
"N05";113358793237602000;"25:10:04";"25:10:04";"1063";7;0;0
"N05";113358793237602000;"25:12:05";"25:12:05";"1376B";8;0;0
"N05";113358793237602000;"25:13:11";"25:13:11";"1128";9;0;0
"N05";113358793237602000;"25:14:14";"25:14:14";"1129";10;0;0
"N05";113358793237602000;"25:15:38";"25:15:38";"6355";11;0;0
"N05";113358793237602000;"25:17:00";"25:17:00";"6356";12;0;0
"N05";113358793237602000;"25:17:36";"25:17:36";"3353";13;0;0
"N05";113358793237602000;"25:18:33";"25:18:33";"3354";14;0;0
"N05";113358793237602000;"25:19:00";"25:19:00";"1508";15;0;0
"N05";113358793237602000;"25:20:08";"25:20:08";"1509";16;0;0
"N05";113358793237602000;"25:20:55";"25:20:55";"1510";17;0;0
"N05";113358793237602000;"25:23:00";"25:23:00";"1273";18;0;0
"N05";113358793237602000;"25:24:04";"25:24:04";"1402B";19;0;0
"N05";113358793237602000;"25:25:27";"25:25:27";"1419";20;0;0
"N05";113358793237602000;"25:26:02";"25:26:02";"1403";21;0;0
"N05";113358793237602000;"25:27:18";"25:27:18";"3251";22;0;0
"N05";113358793237602000;"25:28:11";"25:28:11";"1516";23;0;0
"N05";113358793237602000;"25:29:00";"25:29:00";"6451";24;0;0
"N05";113358793237602000;"25:30:18";"25:30:18";"1518";25;0;0
"N05";113358793237602000;"25:31:32";"25:31:32";"1519";26;0;0
"N05";113358793237602000;"25:32:27";"25:32:27";"1520";27;0;0
"N05";113358793237602000;"25:33:00";"25:33:00";"1521";28;0;0
"N05";113358793237602000;"25:34:00";"25:34:00";"1522";29;0;0
"N05";113358793237602000;"25:34:55";"25:34:55";"3899";30;0;0
"N05";113358793237602000;"25:36:02";"25:36:02";"1529";31;0;0
"N05";113358793237602000;"25:37:00";"25:37:00";"1386";32;0;0
"N05";113358793237602000;"25:38:56";"25:38:56";"1584";33;0;0
"N05";113358793237602000;"25:40:11";"25:40:11";"1585";34;0;0
"N05";113358793237602000;"25:42:09";"25:42:09";"1586";35;0;0
"N05";113358793237602000;"25:43:00";"25:43:00";"1587";36;1;0
"N05";113358794237602000;"25:22:00";"25:22:00";"6447";1;0;0
"N05";113358794237602000;"25:23:15";"25:23:15";"2301";2;0;0
"N05";113358794237602000;"25:24:00";"25:24:00";"2595";3;0;0
"N05";113358794237602000;"25:25:00";"25:25:00";"2303";4;0;0
"N05";113358794237602000;"25:26:00";"25:26:00";"2212";5;0;0
