"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"97";113572685238576000;"24:44:00";"24:44:00";"2708G";1;0;0
"97";113572685238576000;"24:44:49";"24:44:49";"2709F";2;0;0
"97";113572685238576000;"24:46:00";"24:46:00";"2710G";3;0;0
"97";113572685238576000;"24:47:00";"24:47:00";"1984G";4;0;0
"97";113572685238576000;"24:49:07";"24:49:07";"5952F";5;0;0
"97";113572685238576000;"24:50:15";"24:50:15";"5953F";6;0;0
"97";113572685238576000;"24:51:00";"24:51:00";"5920H";7;0;0
"97";113572686238576000;"23:45:00";"23:45:00";"2708G";1;0;0
"97";113572686238576000;"23:45:49";"23:45:49";"2709F";2;0;0
"97";113572686238576000;"23:47:00";"23:47:00";"2710G";3;0;0
"97";113572686238576000;"23:48:00";"23:48:00";"1984G";4;0;0
"97";113572686238576000;"23:50:07";"23:50:07";"5952F";5;0;0
"97";113572686238576000;"23:51:15";"23:51:15";"5953F";6;0;0
"97";113572686238576000;"23:52:00";"23:52:00";"1258G";7;0;0
"97";113572686238576000;"23:53:00";"23:53:00";"5756F";8;0;0
"97";113572686238576000;"23:54:00";"23:54:00";"2663G";9;0;0
"97";113572686238576000;"23:54:28";"23:54:28";"2669F";10;0;0
"97";113572686238576000;"23:55:44";"23:55:44";"2665F";11;0;0
"97";113572686238576000;"23:57:00";"23:57:00";"5152G";12;0;0
"97";113572686238576000;"23:57:24";"23:57:24";"5161F";13;0;0
"97";113572686238576000;"23:58:28";"23:58:28";"2667F";14;0;0
"97";113572686238576000;"23:59:11";"23:59:11";"2668";15;0;0
"97";113572686238576000;"24:00:22";"24:00:22";"5155";16;0;0
"97";113572686238576000;"24:01:32";"24:01:32";"5151";17;0;0
"97";113572686238576000;"24:03:00";"24:03:00";"5159F";18;0;0
"97";113572687238576000;"05:44:00";"05:44:00";"2708G";1;0;0
"97";113572687238576000;"05:44:49";"05:44:49";"2709F";2;0;0
"97";113572687238576000;"05:46:00";"05:46:00";"2710G";3;0;0
"97";113572687238576000;"05:47:00";"05:47:00";"1984G";4;0;0
"97";113572687238576000;"05:49:07";"05:49:07";"5952F";5;0;0
"97";113572687238576000;"05:50:15";"05:50:15";"5953F";6;0;0
"97";113572687238576000;"05:51:00";"05:51:00";"1258G";7;0;0
"97";113572687238576000;"05:52:00";"05:52:00";"5756F";8;0;0
"97";113572687238576000;"05:53:00";"05:53:00";"2663G";9;0;0
"97";113572687238576000;"05:53:28";"05:53:28";"2669F";10;0;0
"97";113572687238576000;"05:54:44";"05:54:44";"2665F";11;0;0
"97";113572687238576000;"05:56:00";"05:56:00";"5152G";12;0;0
"97";113572687238576000;"05:56:24";"05:56:24";"5161F";13;0;0
"97";113572687238576000;"05:57:28";"05:57:28";"2667F";14;0;0
"97";113572687238576000;"05:58:11";"05:58:11";"2668";15;0;0
"97";113572687238576000;"05:59:22";"05:59:22";"5155";16;0;0
