"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"38";113143854236824608;"06:03:00";"06:03:00";"1916";1;0;0
"38";113143854236824608;"06:04:03";"06:04:03";"1917";2;0;0
"38";113143854236824608;"06:05:00";"06:05:00";"1918";3;0;0
"38";113143854236824608;"06:06:00";"06:06:00";"1919";4;0;0
"38";113143854236824608;"06:07:08";"06:07:08";"1920";5;0;0
"38";113143854236824608;"06:08:00";"06:08:00";"1921";6;0;0
"38";113143854236824608;"06:09:01";"06:09:01";"1942";7;0;0
"38";113143854236824608;"06:10:00";"06:10:00";"4076";8;1;0
"38";113143855236824608;"24:24:00";"24:24:00";"4076";1;0;1
"38";113143855236824608;"24:25:35";"24:25:35";"1943";2;0;0
"38";113143855236824608;"24:26:28";"24:26:28";"1968";3;0;0
"38";113143855236824608;"24:27:00";"24:27:00";"1969";4;0;0
"38";113143855236824608;"24:27:44";"24:27:44";"1970";5;0;0
"38";113143855236824608;"24:29:00";"24:29:00";"1971";6;0;0
"38";113143855236824608;"24:30:14";"24:30:14";"1972";7;0;0
"38";113143855236824608;"24:30:55";"24:30:55";"1973";8;0;0
"38";113143855236824608;"24:32:00";"24:32:00";"5255";9;0;0
"38";113143855236824608;"24:34:00";"24:34:00";"5256";10;1;0
