"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"2";113616642238691600;"23:05:10";"23:05:10";"8471";1;0;0
"2";113616642238691600;"23:06:12";"23:06:12";"8461";2;0;0
"2";113616642238691600;"23:07:37";"23:07:37";"8441";3;0;0
"2";113616642238691600;"23:08:44";"23:08:44";"8431";4;0;0
"2";113616642238691600;"23:09:59";"23:09:59";"8421";5;0;0
"2";113616642238691600;"23:11:09";"23:11:09";"8411";6;0;0
"2";113616642238691600;"23:12:12";"23:12:12";"8401";7;0;0
"2";113616642238691600;"23:13:27";"23:13:27";"8301";8;0;0
"2";113616642238691600;"23:14:38";"23:14:38";"8311";9;0;0
"2";113616642238691600;"23:15:50";"23:15:50";"8321";10;0;0
"2";113616642238691600;"23:16:53";"23:16:53";"8331";11;0;0
"2";113616642238691600;"23:17:56";"23:17:56";"8341";12;0;0
"2";113616642238691600;"23:19:03";"23:19:03";"8351";13;0;0
"2";113616642238691600;"23:20:36";"23:20:36";"8361";14;0;0
"2";113616642238691600;"23:21:55";"23:21:55";"8371";15;0;0
"2";113616642238691600;"23:23:04";"23:23:04";"8381";16;0;0
"2";113616642238691600;"23:24:11";"23:24:11";"8743";17;0;0
"2";113616642238691600;"23:25:22";"23:25:22";"8753";18;0;0
"2";113616642238691600;"23:26:47";"23:26:47";"8763";19;0;0
"2";113616643238691600;"24:20:00";"24:20:00";"8471";1;0;0
"2";113616643238691600;"24:21:02";"24:21:02";"8461";2;0;0
"2";113616643238691600;"24:22:27";"24:22:27";"8441";3;0;0
"2";113616643238691600;"24:23:34";"24:23:34";"8431";4;0;0
"2";113616643238691600;"24:24:49";"24:24:49";"8421";5;0;0
"2";113616643238691600;"24:25:59";"24:25:59";"8411";6;0;0
"2";113616643238691600;"24:27:02";"24:27:02";"8401";7;0;0
"2";113616643238691600;"24:28:17";"24:28:17";"8301";8;0;0
"2";113616643238691600;"24:29:28";"24:29:28";"8311";9;0;0
"2";113616643238691600;"24:30:40";"24:30:40";"8321";10;0;0
"2";113616643238691600;"24:31:43";"24:31:43";"8331";11;0;0
"2";113616643238691600;"24:32:46";"24:32:46";"8341";12;0;0
"2";113616643238691600;"24:33:53";"24:33:53";"8351";13;0;0
"2";113616643238691600;"24:35:26";"24:35:26";"8361";14;0;0
"2";113616643238691600;"24:36:45";"24:36:45";"8371";15;0;0
"2";113616643238691600;"24:37:54";"24:37:54";"8381";16;0;0
"2";113616643238691600;"24:39:01";"24:39:01";"8743";17;0;0
"2";113616643238691600;"24:40:12";"24:40:12";"8753";18;0;0
"2";113616643238691600;"24:41:37";"24:41:37";"8763";19;0;0
