"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"80";113354378237584000;0;"00:29:00";"00:29:00";"3274";1;0;0
"80";113354378237584000;0;"00:29:32";"00:29:32";"3285";2;0;0
"80";113354378237584000;0;"00:31:00";"00:31:00";"3276";3;0;0
"80";113354378237584000;0;"00:32:00";"00:32:00";"5046";4;0;0
"80";113354378237584000;0;"00:34:00";"00:34:00";"5361";5;0;0
"80";113354379237584000;0;"00:14:00";"00:14:00";"3274";1;0;0
"80";113354379237584000;0;"00:14:32";"00:14:32";"3285";2;0;0
"80";113354379237584000;0;"00:16:00";"00:16:00";"3276";3;0;0
"80";113354379237584000;0;"00:17:00";"00:17:00";"5046";4;0;0
"80";113354379237584000;0;"00:19:00";"00:19:00";"5361";5;0;0
"80";113354380237584000;0;"00:44:00";"00:44:00";"3274";1;0;0
"80";113354380237584000;0;"00:44:32";"00:44:32";"3285";2;0;0
"80";113354380237584000;0;"00:46:00";"00:46:00";"3276";3;0;0
"80";113354380237584000;0;"00:47:00";"00:47:00";"5046";4;0;0
"80";113354380237584000;0;"00:49:00";"00:49:00";"5361";5;0;0
"80";113354381237584000;0;"21:56:00";"21:56:00";"3274";1;0;0
"80";113354381237584000;0;"21:56:32";"21:56:32";"3285";2;0;0
"80";113354381237584000;0;"21:58:00";"21:58:00";"3276";3;0;0
"80";113354381237584000;0;"21:59:00";"21:59:00";"5046";4;0;0
"80";113354381237584000;0;"22:01:00";"22:01:00";"5361";5;0;0
"80";113358145237584000;0;"19:43:00";"19:43:00";"3274";1;0;0
"80";113358145237584000;0;"19:43:32";"19:43:32";"3285";2;0;0
"80";113358145237584000;0;"19:45:00";"19:45:00";"3276";3;0;0
"80";113358145237584000;0;"19:46:00";"19:46:00";"5046";4;0;0
"80";113358145237584000;0;"19:49:00";"19:49:00";"5361";5;0;0
"80";113358146237584000;0;"18:47:00";"18:47:00";"3274";1;0;0
"80";113358146237584000;0;"18:47:32";"18:47:32";"3285";2;0;0
"80";113358146237584000;0;"18:49:00";"18:49:00";"3276";3;0;0
"80";113358146237584000;0;"18:50:00";"18:50:00";"5046";4;0;0
"80";113358146237584000;0;"18:53:00";"18:53:00";"5361";5;0;0
"80";113358147237584000;0;"18:29:00";"18:29:00";"3274";1;0;0
"80";113358147237584000;0;"18:29:32";"18:29:32";"3285";2;0;0
"80";113358147237584000;0;"18:31:00";"18:31:00";"3276";3;0;0
"80";113358147237584000;0;"18:32:00";"18:32:00";"5046";4;0;0
"80";113358147237584000;0;"18:35:00";"18:35:00";"5361";5;0;0
"80";113358148237584000;0;"18:24:00";"18:24:00";"3274";1;0;0
"80";113358148237584000;0;"18:24:32";"18:24:32";"3285";2;0;0
"80";113358148237584000;0;"18:26:00";"18:26:00";"3276";3;0;0
"80";113358148237584000;0;"18:27:00";"18:27:00";"5046";4;0;0
