"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"86";113687550238834000;0;"06:06:00";"06:06:00";"3257";1;0;0
"86";113687550238834000;0;"06:06:43";"06:06:43";"3263B";2;0;0
"86";113687550238834000;0;"06:07:54";"06:07:54";"6648";3;0;0
"86";113687550238834000;0;"06:09:00";"06:09:00";"3259B";4;0;0
"86";113687550238834000;0;"06:10:31";"06:10:31";"3260";5;0;0
"86";113687550238834000;0;"06:11:36";"06:11:36";"3261";6;0;0
"86";113687550238834000;0;"06:13:00";"06:13:00";"1894";7;0;0
"86";113688079238920032;0;"06:06:00";"06:06:00";"3257";1;0;0
"86";113688079238920032;0;"06:06:43";"06:06:43";"3263B";2;0;0
"86";113688079238920032;0;"06:07:54";"06:07:54";"6648";3;0;0
"86";113688079238920032;0;"06:09:00";"06:09:00";"3259B";4;0;0
"86";113688079238920032;0;"06:10:31";"06:10:31";"3260";5;0;0
"86";113688079238920032;0;"06:11:36";"06:11:36";"3261";6;0;0
"86";113688079238920032;0;"06:13:00";"06:13:00";"1894";7;0;0
"86";113226856237110496;0;"09:06:00";"09:06:00";"3257";1;0;0
"86";113226856237110496;0;"09:06:43";"09:06:43";"3263B";2;0;0
"86";113226856237110496;0;"09:07:54";"09:07:54";"6648";3;0;0
"86";113226856237110496;0;"09:09:00";"09:09:00";"3259B";4;0;0
"86";113226856237110496;0;"09:11:17";"09:11:17";"3260";5;0;0
"86";113226856237110496;0;"09:12:53";"09:12:53";"3261";6;0;0
"86";113226856237110496;0;"09:15:00";"09:15:00";"1894";7;0;0
"86";113359016237605008;1;"00:28:00";"00:28:00";"2558";1;0;0
"86";113359016237605008;1;"00:29:25";"00:29:25";"4267";2;0;0
"86";113359016237605008;1;"00:30:38";"00:30:38";"4271";3;0;0
"86";113359016237605008;1;"00:32:13";"00:32:13";"4217";4;0;0
"86";113359016237605008;1;"00:33:40";"00:33:40";"2370";5;0;0
"86";113359016237605008;1;"00:35:00";"00:35:00";"1348";6;0;0
"86";113359016237605008;1;"00:35:41";"00:35:41";"1350";7;0;0
"86";113359016237605008;1;"00:38:00";"00:38:00";"4213";8;0;0
"86";113359016237605008;1;"00:39:15";"00:39:15";"4214";9;0;0
"86";113359016237605008;1;"00:40:00";"00:40:00";"4074B";10;0;0
"86";113359016237605008;1;"00:41:07";"00:41:07";"6702";11;0;0
"86";113359016237605008;1;"00:42:25";"00:42:25";"6706";12;0;0
"86";113359016237605008;1;"00:44:00";"00:44:00";"4594";13;0;0
"86";113359016237605008;1;"00:45:00";"00:45:00";"3225";14;0;0
"86";113359017237605008;0;"23:58:00";"23:58:00";"3234";1;0;0
"86";113359017237605008;0;"23:59:41";"23:59:41";"3238";2;0;0
"86";113359017237605008;0;"00:00:16";"00:00:16";"3252";3;0;0
"86";113359017237605008;0;"00:01:03";"00:01:03";"3281";4;0;0
"86";113359017237605008;0;"00:02:00";"00:02:00";"3282";5;0;0
"86";113359017237605008;0;"00:04:00";"00:04:00";"3253";6;0;0
"86";113359017237605008;0;"00:04:56";"00:04:56";"3257";7;0;0
"86";113359017237605008;0;"00:06:00";"00:06:00";"4595";8;0;0
"86";113359017237605008;0;"00:07:36";"00:07:36";"1242";9;0;0
"86";113359017237605008;0;"00:08:48";"00:08:48";"6754";10;0;0
"86";113359017237605008;0;"00:09:56";"00:09:56";"6755";11;0;0
"86";113359017237605008;0;"00:12:00";"00:12:00";"4253";12;0;0
"86";113359017237605008;0;"00:15:01";"00:15:01";"1351";13;0;0
"86";113359017237605008;0;"00:16:00";"00:16:00";"1356";14;0;0
