"route_short_name";"trip_id";"direction_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"N06";113358267237597008;0;"01:01:00";"01:01:00";"6447";1;0;1
"N06";113358267237597008;0;"01:02:15";"01:02:15";"2301";2;0;0
"N06";113358267237597008;0;"01:03:00";"01:03:00";"2595";3;0;0
"N06";113358267237597008;0;"01:04:00";"01:04:00";"2303";4;0;0
"N06";113358267237597008;0;"01:05:00";"01:05:00";"2212";5;0;0
"N06";113358267237597008;0;"01:07:00";"01:07:00";"2578";6;0;0
"N06";113358267237597008;0;"01:08:42";"01:08:42";"1063";7;0;0
"N06";113358267237597008;0;"01:10:22";"01:10:22";"1376B";8;0;0
"N06";113358267237597008;0;"01:11:16";"01:11:16";"1128";9;0;0
"N06";113358267237597008;0;"01:14:00";"01:14:00";"1726";10;0;0
"N06";113358267237597008;0;"01:16:00";"01:16:00";"4952";11;0;0
"N06";113358267237597008;0;"01:16:43";"01:16:43";"2681";12;0;0
"N06";113358267237597008;0;"01:18:00";"01:18:00";"3620B";13;0;0
"N06";113358267237597008;0;"01:19:00";"01:19:00";"1706";14;0;0
"N06";113358267237597008;0;"01:20:27";"01:20:27";"1728";15;0;0
"N06";113358267237597008;0;"01:21:46";"01:21:46";"3160";16;0;0
"N06";113358267237597008;0;"01:22:47";"01:22:47";"3158B";17;0;0
"N06";113358267237597008;0;"01:23:55";"01:23:55";"1416";18;0;0
"N06";113358267237597008;0;"01:25:00";"01:25:00";"1548B";19;0;0
"N06";113358267237597008;0;"01:26:11";"01:26:11";"1134";20;0;0
"N06";113358267237597008;0;"01:27:31";"01:27:31";"1135";21;0;0
"N06";113358267237597008;0;"01:28:50";"01:28:50";"1136";22;0;0
"N06";113358267237597008;0;"01:31:00";"01:31:00";"2283";23;0;0
"N06";113358267237597008;0;"01:32:00";"01:32:00";"1544";24;0;0
"N06";113358267237597008;0;"01:33:32";"01:33:32";"1545";25;0;0
"N06";113358267237597008;0;"01:34:50";"01:34:50";"1546";26;0;0
"N06";113358267237597008;0;"01:38:00";"01:38:00";"1500";27;1;0
"N06";113358269237597008;0;"01:31:00";"01:31:00";"6447";1;0;1
"N06";113358269237597008;0;"01:32:15";"01:32:15";"2301";2;0;0
"N06";113358269237597008;0;"01:33:00";"01:33:00";"2595";3;0;0
"N06";113358269237597008;0;"01:34:00";"01:34:00";"2303";4;0;0
"N06";113358269237597008;0;"01:35:00";"01:35:00";"2212";5;0;0
