"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"19";113587383238627600;"20:19:00";"20:19:00";"5081F";1;0;0
"19";113587383238627600;"20:20:35";"20:20:35";"5082";2;0;0
"19";113587383238627600;"20:22:00";"20:22:00";"4958F";3;0;0
"19";113587383238627600;"20:24:00";"20:24:00";"2636F";4;0;0
"19";113587383238627600;"20:26:00";"20:26:00";"5086F";5;0;0
"19";113587428238627600;"22:17:00";"22:17:00";"5001F";1;0;0
"19";113587428238627600;"22:19:00";"22:19:00";"2637F";2;0;0
"19";113587428238627600;"22:20:00";"22:20:00";"4955F";3;0;0
"19";113587428238627600;"22:21:42";"22:21:42";"5003";4;0;0
"19";113587428238627600;"22:23:00";"22:23:00";"5010";5;0;0
"19";113587432238627600;"18:06:00";"18:06:00";"5081F";1;0;0
"19";113587432238627600;"18:07:35";"18:07:35";"5082";2;0;0
"19";113587432238627600;"18:09:00";"18:09:00";"4958F";3;0;0
"19";113587432238627600;"18:11:00";"18:11:00";"2636F";4;0;0
"19";113587432238627600;"18:13:00";"18:13:00";"5086F";5;0;0
"19";113587436238627600;"18:14:00";"18:14:00";"5001F";1;0;0
"19";113587436238627600;"18:16:00";"18:16:00";"2637F";2;0;0
"19";113587436238627600;"18:17:00";"18:17:00";"4955F";3;0;0
"19";113587436238627600;"18:18:42";"18:18:42";"5003";4;0;0
"19";113587436238627600;"18:20:00";"18:20:00";"5010";5;0;0
