"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"60";113350574237575008;"23:36:00";"23:36:00";"1425";1;1;1
"60";113350574237575008;"23:37:00";"23:37:00";"2920";2;0;1
"60";113350574237575008;"23:37:59";"23:37:59";"1273";3;0;0
"60";113350574237575008;"23:39:00";"23:39:00";"1270B";4;0;0
"60";113350574237575008;"23:40:17";"23:40:17";"1271B";5;0;0
"60";113350574237575008;"23:42:00";"23:42:00";"3921";6;0;0
"60";113350574237575008;"23:43:18";"23:43:18";"1880";7;0;0
"60";113350574237575008;"23:44:04";"23:44:04";"1881";8;0;0
"60";113350574237575008;"23:44:57";"23:44:57";"1910";9;0;0
"60";113350574237575008;"23:46:00";"23:46:00";"3122";10;0;0
"60";113350574237575008;"23:47:04";"23:47:04";"1903";11;0;0
"60";113350574237575008;"23:48:00";"23:48:00";"1912";12;0;0
"60";113350574237575008;"23:49:44";"23:49:44";"4705";13;0;0
"60";113350574237575008;"23:51:21";"23:51:21";"6408";14;0;0
"60";113350574237575008;"23:53:00";"23:53:00";"2122";15;0;0
"60";113350574237575008;"23:54:25";"23:54:25";"2846";16;0;0
"60";113350574237575008;"23:55:24";"23:55:24";"2123";17;0;0
"60";113350574237575008;"23:57:00";"23:57:00";"2124";18;0;0
"60";113350574237575008;"23:57:38";"23:57:38";"2125";19;0;0
"60";113350574237575008;"23:59:00";"23:59:00";"1251";20;0;0
"60";113350574237575008;"24:00:00";"24:00:00";"4856B";21;0;0
"60";113350574237575008;"24:01:00";"24:01:00";"4853";22;0;0
"60";113350574237575008;"24:02:14";"24:02:14";"6931B";23;0;0
"60";113350574237575008;"24:03:00";"24:03:00";"1652";24;0;0
"60";113350574237575008;"24:03:54";"24:03:54";"1736";25;0;0
"60";113350574237575008;"24:05:11";"24:05:11";"1737";26;0;0
"60";113350574237575008;"24:05:56";"24:05:56";"2769";27;0;0
