"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"20";113337276237516608;"07:58:00";"07:58:00";"1900";1;0;1
"20";113337276237516608;"08:00:00";"08:00:00";"1030";2;0;0
"20";113337276237516608;"08:00:56";"08:00:56";"1052";3;0;0
"20";113337276237516608;"08:02:15";"08:02:15";"1051";4;0;0
"20";113337276237516608;"08:04:00";"08:04:00";"1348";5;0;0
"20";113337276237516608;"08:04:54";"08:04:54";"1350";6;0;0
"20";113337276237516608;"08:08:00";"08:08:00";"4213";7;0;0
"20";113337276237516608;"08:09:25";"08:09:25";"4214";8;0;0
"20";113337276237516608;"08:11:00";"08:11:00";"1793";9;0;0
"20";113337276237516608;"08:13:00";"08:13:00";"2082";10;0;0
"20";113337276237516608;"08:14:34";"08:14:34";"2072";11;0;0
"20";113337276237516608;"08:15:47";"08:15:47";"1197";12;0;0
"20";113337276237516608;"08:17:02";"08:17:02";"1198";13;0;0
"20";113337276237516608;"08:18:32";"08:18:32";"1120";14;0;0
"20";113337276237516608;"08:20:09";"08:20:09";"4066";15;0;0
"20";113337276237516608;"08:21:00";"08:21:00";"1307";16;0;0
"20";113337276237516608;"08:22:08";"08:22:08";"1190";17;0;0
"20";113337276237516608;"08:23:14";"08:23:14";"1209";18;0;0
"20";113337276237516608;"08:24:20";"08:24:20";"4661B";19;0;0
"20";113337276237516608;"08:25:05";"08:25:05";"1193";20;0;0
"20";113337276237516608;"08:26:00";"08:26:00";"1194";21;1;0
"20";113337277237516608;"17:07:00";"17:07:00";"1900";1;0;1
"20";113337277237516608;"17:09:00";"17:09:00";"1030";2;0;0
"20";113337277237516608;"17:10:10";"17:10:10";"1052";3;0;0
"20";113337277237516608;"17:11:49";"17:11:49";"1051";4;0;0
"20";113337277237516608;"17:14:00";"17:14:00";"1348";5;0;0
"20";113337277237516608;"17:15:21";"17:15:21";"1350";6;0;0
"20";113337277237516608;"17:20:00";"17:20:00";"4213";7;0;0
"20";113337277237516608;"17:21:53";"17:21:53";"4214";8;0;0
"20";113337277237516608;"17:24:00";"17:24:00";"1793";9;0;0
"20";113337277237516608;"17:27:00";"17:27:00";"2082";10;0;0
"20";113337277237516608;"17:28:46";"17:28:46";"2072";11;0;0
"20";113337277237516608;"17:30:08";"17:30:08";"1197";12;0;0
"20";113337277237516608;"17:31:33";"17:31:33";"1198";13;0;0
"20";113337277237516608;"17:33:13";"17:33:13";"1120";14;0;0
"20";113337277237516608;"17:35:02";"17:35:02";"4066";15;0;0
"20";113337277237516608;"17:36:00";"17:36:00";"1307";16;0;0
"20";113337277237516608;"17:37:22";"17:37:22";"1190";17;0;0
"20";113337277237516608;"17:38:40";"17:38:40";"1209";18;0;0
"20";113337277237516608;"17:40:00";"17:40:00";"4661B";19;0;0
"20";113337277237516608;"17:40:54";"17:40:54";"1193";20;0;0
"20";113337277237516608;"17:42:00";"17:42:00";"1194";21;1;0
"20";113337278237516608;"09:11:00";"09:11:00";"1900";1;0;1
"20";113337278237516608;"09:13:00";"09:13:00";"1030";2;0;0
"20";113337278237516608;"09:13:56";"09:13:56";"1052";3;0;0
"20";113337278237516608;"09:15:15";"09:15:15";"1051";4;0;0
"20";113337278237516608;"09:17:00";"09:17:00";"1348";5;0;0
"20";113337278237516608;"09:18:07";"09:18:07";"1350";6;0;0
"20";113337278237516608;"09:22:00";"09:22:00";"4213";7;0;0
"20";113337278237516608;"09:23:25";"09:23:25";"4214";8;0;0
"20";113337278237516608;"09:25:00";"09:25:00";"1793";9;0;0
"20";113337278237516608;"09:27:00";"09:27:00";"2082";10;0;0
"20";113337278237516608;"09:28:34";"09:28:34";"2072";11;0;0
"20";113337278237516608;"09:29:47";"09:29:47";"1197";12;0;0
"20";113337278237516608;"09:31:02";"09:31:02";"1198";13;0;0
"20";113337278237516608;"09:32:32";"09:32:32";"1120";14;0;0
"20";113337278237516608;"09:34:09";"09:34:09";"4066";15;0;0
"20";113337278237516608;"09:35:00";"09:35:00";"1307";16;0;0
"20";113337278237516608;"09:36:08";"09:36:08";"1190";17;0;0
"20";113337278237516608;"09:37:14";"09:37:14";"1209";18;0;0
"20";113337278237516608;"09:38:20";"09:38:20";"4661B";19;0;0
"20";113337278237516608;"09:39:05";"09:39:05";"1193";20;0;0
"20";113337278237516608;"09:40:00";"09:40:00";"1194";21;1;0
"20";113337279237516608;"12:10:00";"12:10:00";"1900";1;0;1
"20";113337279237516608;"12:12:00";"12:12:00";"1030";2;0;0
"20";113337279237516608;"12:13:10";"12:13:10";"1052";3;0;0
"20";113337279237516608;"12:14:49";"12:14:49";"1051";4;0;0
"20";113337279237516608;"12:17:00";"12:17:00";"1348";5;0;0
"20";113337279237516608;"12:18:07";"12:18:07";"1350";6;0;0
"20";113337279237516608;"12:22:00";"12:22:00";"4213";7;0;0
"20";113337279237516608;"12:23:25";"12:23:25";"4214";8;0;0
"20";113337279237516608;"12:25:00";"12:25:00";"1793";9;0;0
"20";113337279237516608;"12:28:00";"12:28:00";"2082";10;0;0
"20";113337279237516608;"12:29:34";"12:29:34";"2072";11;0;0
"20";113337279237516608;"12:30:47";"12:30:47";"1197";12;0;0
"20";113337279237516608;"12:32:02";"12:32:02";"1198";13;0;0
"20";113337279237516608;"12:33:32";"12:33:32";"1120";14;0;0
"20";113337279237516608;"12:35:09";"12:35:09";"4066";15;0;0
"20";113337279237516608;"12:36:00";"12:36:00";"1307";16;0;0
"20";113337279237516608;"12:37:08";"12:37:08";"1190";17;0;0
"20";113337279237516608;"12:38:14";"12:38:14";"1209";18;0;0
"20";113337279237516608;"12:39:20";"12:39:20";"4661B";19;0;0
"20";113337279237516608;"12:40:05";"12:40:05";"1193";20;0;0
"20";113337279237516608;"12:41:00";"12:41:00";"1194";21;1;0
"20";113337280237516608;"15:37:00";"15:37:00";"1900";1;0;1
"20";113337280237516608;"15:39:00";"15:39:00";"1030";2;0;0
"20";113337280237516608;"15:40:10";"15:40:10";"1052";3;0;0
"20";113337280237516608;"15:41:49";"15:41:49";"1051";4;0;0
"20";113337280237516608;"15:44:00";"15:44:00";"1348";5;0;0
"20";113337280237516608;"15:45:07";"15:45:07";"1350";6;0;0
"20";113337280237516608;"15:49:00";"15:49:00";"4213";7;0;0
"20";113337280237516608;"15:50:53";"15:50:53";"4214";8;0;0
"20";113337280237516608;"15:53:00";"15:53:00";"1793";9;0;0
"20";113337280237516608;"15:56:00";"15:56:00";"2082";10;0;0
"20";113337280237516608;"15:57:46";"15:57:46";"2072";11;0;0
"20";113337280237516608;"15:59:08";"15:59:08";"1197";12;0;0
"20";113337280237516608;"16:00:33";"16:00:33";"1198";13;0;0
"20";113337280237516608;"16:02:13";"16:02:13";"1120";14;0;0
"20";113337280237516608;"16:04:02";"16:04:02";"4066";15;0;0
"20";113337280237516608;"16:05:00";"16:05:00";"1307";16;0;0
"20";113337280237516608;"16:06:22";"16:06:22";"1190";17;0;0
"20";113337280237516608;"16:07:40";"16:07:40";"1209";18;0;0
"20";113337280237516608;"16:09:00";"16:09:00";"4661B";19;0;0
"20";113337280237516608;"16:09:54";"16:09:54";"1193";20;0;0
"20";113337280237516608;"16:11:00";"16:11:00";"1194";21;1;0
"20";113337281237516608;"13:52:00";"13:52:00";"1900";1;0;1
"20";113337281237516608;"13:54:00";"13:54:00";"1030";2;0;0
"20";113337281237516608;"13:55:10";"13:55:10";"1052";3;0;0
"20";113337281237516608;"13:56:49";"13:56:49";"1051";4;0;0
"20";113337281237516608;"13:59:00";"13:59:00";"1348";5;0;0
"20";113337281237516608;"14:00:07";"14:00:07";"1350";6;0;0
"20";113337281237516608;"14:04:00";"14:04:00";"4213";7;0;0
"20";113337281237516608;"14:05:25";"14:05:25";"4214";8;0;0
"20";113337281237516608;"14:07:00";"14:07:00";"1793";9;0;0
"20";113337281237516608;"14:10:00";"14:10:00";"2082";10;0;0
"20";113337281237516608;"14:11:46";"14:11:46";"2072";11;0;0
"20";113337281237516608;"14:13:08";"14:13:08";"1197";12;0;0
"20";113337281237516608;"14:14:33";"14:14:33";"1198";13;0;0
"20";113337281237516608;"14:16:13";"14:16:13";"1120";14;0;0
"20";113337281237516608;"14:18:02";"14:18:02";"4066";15;0;0
"20";113337281237516608;"14:19:00";"14:19:00";"1307";16;0;0
"20";113337281237516608;"14:20:08";"14:20:08";"1190";17;0;0
"20";113337281237516608;"14:21:14";"14:21:14";"1209";18;0;0
"20";113337281237516608;"14:22:20";"14:22:20";"4661B";19;0;0
"20";113337281237516608;"14:23:05";"14:23:05";"1193";20;0;0
"20";113337281237516608;"14:24:00";"14:24:00";"1194";21;1;0
"20";113337282237516608;"21:10:00";"21:10:00";"1900";1;0;1
"20";113337282237516608;"21:12:00";"21:12:00";"1030";2;0;0
"20";113337282237516608;"21:12:56";"21:12:56";"1052";3;0;0
"20";113337282237516608;"21:14:15";"21:14:15";"1051";4;0;0
"20";113337282237516608;"21:16:00";"21:16:00";"1348";5;0;0
"20";113337282237516608;"21:16:54";"21:16:54";"1350";6;0;0
"20";113337282237516608;"21:20:00";"21:20:00";"4213";7;0;0
"20";113337282237516608;"21:21:25";"21:21:25";"4214";8;0;0
"20";113337282237516608;"21:23:00";"21:23:00";"1793";9;0;0
"20";113337282237516608;"21:26:00";"21:26:00";"2082";10;0;0
"20";113337282237516608;"21:27:46";"21:27:46";"2072";11;0;0
"20";113337282237516608;"21:29:08";"21:29:08";"1197";12;0;0
"20";113337282237516608;"21:30:33";"21:30:33";"1198";13;0;0
"20";113337282237516608;"21:32:13";"21:32:13";"1120";14;0;0
"20";113337282237516608;"21:34:02";"21:34:02";"4066";15;0;0
"20";113337282237516608;"21:35:00";"21:35:00";"1307";16;0;0
"20";113337282237516608;"21:36:08";"21:36:08";"1190";17;0;0
"20";113337282237516608;"21:37:14";"21:37:14";"1209";18;0;0
"20";113337282237516608;"21:38:20";"21:38:20";"4661B";19;0;0
"20";113337282237516608;"21:39:05";"21:39:05";"1193";20;0;0
"20";113337282237516608;"21:40:00";"21:40:00";"1194";21;1;0
"20";113337283237516608;"18:51:00";"18:51:00";"1900";1;0;1
"20";113337283237516608;"18:53:00";"18:53:00";"1030";2;0;0
"20";113337283237516608;"18:53:56";"18:53:56";"1052";3;0;0
"20";113337283237516608;"18:55:15";"18:55:15";"1051";4;0;0
"20";113337283237516608;"18:57:00";"18:57:00";"1348";5;0;0
"20";113337283237516608;"18:58:21";"18:58:21";"1350";6;0;0
"20";113337283237516608;"19:03:00";"19:03:00";"4213";7;0;0
"20";113337283237516608;"19:04:25";"19:04:25";"4214";8;0;0
"20";113337283237516608;"19:06:00";"19:06:00";"1793";9;0;0
"20";113337283237516608;"19:09:00";"19:09:00";"2082";10;0;0
"20";113337283237516608;"19:10:46";"19:10:46";"2072";11;0;0
"20";113337283237516608;"19:12:08";"19:12:08";"1197";12;0;0
"20";113337283237516608;"19:13:33";"19:13:33";"1198";13;0;0
"20";113337283237516608;"19:15:13";"19:15:13";"1120";14;0;0
"20";113337283237516608;"19:17:02";"19:17:02";"4066";15;0;0
"20";113337283237516608;"19:18:00";"19:18:00";"1307";16;0;0
