"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"N18";113227753237121008;"24:36:00";"24:36:00";"3347";1;0;0
"N18";113227753237121008;"24:37:09";"24:37:09";"2301";2;0;0
"N18";113227753237121008;"24:38:00";"24:38:00";"2595";3;0;0
"N18";113227753237121008;"24:39:12";"24:39:12";"2267";4;0;0
"N18";113227753237121008;"24:40:51";"24:40:51";"2833";5;0;0
"N18";113227753237121008;"24:41:59";"24:41:59";"2269";6;0;0
"N18";113227753237121008;"24:42:39";"24:42:39";"2587";7;0;0
"N18";113227753237121008;"24:44:02";"24:44:02";"2271";8;0;0
"N18";113227753237121008;"24:44:57";"24:44:57";"2088";9;0;0
"N18";113227753237121008;"24:47:17";"24:47:17";"2537";10;0;0
"N18";113227753237121008;"24:48:30";"24:48:30";"2843";11;0;0
"N18";113227753237121008;"24:50:17";"24:50:17";"6174B";12;0;0
"N18";113227753237121008;"24:52:12";"24:52:12";"4123";13;0;0
"N18";113227753237121008;"24:53:00";"24:53:00";"4132B";14;0;0
"N18";113227753237121008;"24:54:45";"24:54:45";"4274";15;0;0
"N18";113227753237121008;"24:55:27";"24:55:27";"4956";16;0;0
"N18";113227753237121008;"24:57:00";"24:57:00";"4276";17;0;0
"N18";113227753237121008;"24:58:23";"24:58:23";"4277";18;0;0
"N18";113227753237121008;"24:59:38";"24:59:38";"6482";19;0;0
"N18";113227753237121008;"25:01:00";"25:01:00";"4265";20;1;0
"N18";113227754237121008;"25:16:00";"25:16:00";"4264B";1;0;1
"N18";113227754237121008;"25:17:24";"25:17:24";"6481";2;0;0
"N18";113227754237121008;"25:18:36";"25:18:36";"4229";3;0;0
"N18";113227754237121008;"25:20:00";"25:20:00";"4230";4;0;0
"N18";113227754237121008;"25:21:07";"25:21:07";"4957";5;0;0
"N18";113227754237121008;"25:21:42";"25:21:42";"4232";6;0;0
"N18";113227754237121008;"25:23:00";"25:23:00";"4131B";7;0;0
"N18";113227754237121008;"25:23:38";"25:23:38";"4124";8;0;0
"N18";113227754237121008;"25:25:22";"25:25:22";"6097B";9;0;0
"N18";113227754237121008;"25:26:50";"25:26:50";"2844";10;0;0
"N18";113227754237121008;"25:28:00";"25:28:00";"2543";11;0;0
"N18";113227754237121008;"25:29:03";"25:29:03";"6123";12;0;0
"N18";113227754237121008;"25:30:47";"25:30:47";"2089";13;0;0
"N18";113227754237121008;"25:31:46";"25:31:46";"2207";14;0;0
"N18";113227754237121008;"25:33:00";"25:33:00";"9025";15;0;0
"N18";113227754237121008;"25:34:03";"25:34:03";"2209";16;0;0
"N18";113227754237121008;"25:34:44";"25:34:44";"2835";17;0;0
"N18";113227754237121008;"25:37:00";"25:37:00";"1901";18;0;0
"N18";113227754237121008;"25:38:55";"25:38:55";"2221";19;0;0
"N18";113227754237121008;"25:41:00";"25:41:00";"3347";20;0;0
"N18";113227756237121008;"24:46:00";"24:46:00";"4264B";1;0;1
"N18";113227756237121008;"24:47:24";"24:47:24";"6481";2;0;0
"N18";113227756237121008;"24:48:36";"24:48:36";"4229";3;0;0
"N18";113227756237121008;"24:50:00";"24:50:00";"4230";4;0;0
"N18";113227756237121008;"24:51:07";"24:51:07";"4957";5;0;0
"N18";113227756237121008;"24:51:42";"24:51:42";"4232";6;0;0
"N18";113227756237121008;"24:53:00";"24:53:00";"4131B";7;0;0
"N18";113227756237121008;"24:53:38";"24:53:38";"4124";8;0;0
"N18";113227756237121008;"24:55:22";"24:55:22";"6097B";9;0;0
"N18";113227756237121008;"24:56:50";"24:56:50";"2844";10;0;0
"N18";113227756237121008;"24:58:00";"24:58:00";"2543";11;0;0
"N18";113227756237121008;"24:59:03";"24:59:03";"6123";12;0;0
"N18";113227756237121008;"25:00:47";"25:00:47";"2089";13;0;0
"N18";113227756237121008;"25:01:46";"25:01:46";"2207";14;0;0
"N18";113227756237121008;"25:03:00";"25:03:00";"9025";15;0;0
"N18";113227756237121008;"25:04:03";"25:04:03";"2209";16;0;0
"N18";113227756237121008;"25:04:44";"25:04:44";"2835";17;0;0
"N18";113227756237121008;"25:07:00";"25:07:00";"1901";18;0;0
"N18";113227756237121008;"25:08:55";"25:08:55";"2221";19;0;0
