"route_short_name";"trip_id";"arrival_time";"departure_time";"stop_id";"stop_sequence";"pickup_type";"drop_off_type"
"64";113338229237524000;"24:11:00";"24:11:00";"1654";1;0;0
"64";113338229237524000;"24:13:00";"24:13:00";"6433";2;0;0
"64";113338229237524000;"24:13:36";"24:13:36";"1729";3;0;0
"64";113338229237524000;"24:15:00";"24:15:00";"1131B";4;0;0
"64";113338229237524000;"24:15:33";"24:15:33";"1132";5;0;0
"64";113338229237524000;"24:16:45";"24:16:45";"2927";6;0;0
"64";113338229237524000;"24:18:00";"24:18:00";"6464";7;0;0
"64";113338229237524000;"24:18:40";"24:18:40";"2970B";8;0;0
"64";113338229237524000;"24:20:00";"24:20:00";"1273";9;0;0
"64";113338229237524000;"24:21:35";"24:21:35";"6082";10;0;0
"64";113338229237524000;"24:22:51";"24:22:51";"6190";11;0;0
"64";113338229237524000;"24:23:33";"24:23:33";"2974";12;0;0
"64";113338229237524000;"24:25:00";"24:25:00";"2975";13;0;0
"64";113338229237524000;"24:26:00";"24:26:00";"2976";14;0;0
"64";113338229237524000;"24:26:31";"24:26:31";"2977";15;0;0
"64";113338229237524000;"24:27:22";"24:27:22";"2990";16;0;0
"64";113338229237524000;"24:28:50";"24:28:50";"2997";17;0;0
"64";113338229237524000;"24:30:00";"24:30:00";"2980";18;0;0
"64";113338229237524000;"24:31:35";"24:31:35";"2995";19;0;0
"64";113338229237524000;"24:33:15";"24:33:15";"2982B";20;0;0
"64";113338229237524000;"24:34:19";"24:34:19";"2900";21;0;0
"64";113338229237524000;"24:35:00";"24:35:00";"2992";22;0;0
"64";113338229237524000;"24:36:00";"24:36:00";"3176";23;0;0
"64";113338229237524000;"24:37:00";"24:37:00";"5299";24;0;0
"64";113338230237524000;"23:51:00";"23:51:00";"1654";1;0;0
"64";113338230237524000;"23:53:00";"23:53:00";"6433";2;0;0
"64";113338230237524000;"23:53:36";"23:53:36";"1729";3;0;0
"64";113338230237524000;"23:55:00";"23:55:00";"1131B";4;0;0
"64";113338230237524000;"23:55:33";"23:55:33";"1132";5;0;0
"64";113338230237524000;"23:56:45";"23:56:45";"2927";6;0;0
"64";113338230237524000;"23:58:00";"23:58:00";"6464";7;0;0
"64";113338230237524000;"23:58:40";"23:58:40";"2970B";8;0;0
"64";113338230237524000;"24:00:00";"24:00:00";"1273";9;0;0
"64";113338230237524000;"24:01:35";"24:01:35";"6082";10;0;0
"64";113338230237524000;"24:02:51";"24:02:51";"6190";11;0;0
"64";113338230237524000;"24:03:33";"24:03:33";"2974";12;0;0
"64";113338230237524000;"24:05:00";"24:05:00";"2975";13;0;0
"64";113338230237524000;"24:06:00";"24:06:00";"2976";14;0;0
"64";113338230237524000;"24:06:31";"24:06:31";"2977";15;0;0
"64";113338230237524000;"24:07:22";"24:07:22";"2990";16;0;0
"64";113338230237524000;"24:08:50";"24:08:50";"2997";17;0;0
"64";113338230237524000;"24:10:00";"24:10:00";"2980";18;0;0
"64";113338230237524000;"24:11:35";"24:11:35";"2995";19;0;0
"64";113338230237524000;"24:13:15";"24:13:15";"2982B";20;0;0
"64";113338230237524000;"24:14:19";"24:14:19";"2900";21;0;0
"64";113338230237524000;"24:15:00";"24:15:00";"2992";22;0;0
"64";113338230237524000;"24:16:00";"24:16:00";"3176";23;0;0
"64";113338230237524000;"24:17:00";"24:17:00";"5299";24;0;0
"64";113338231237524000;"23:31:00";"23:31:00";"1654";1;0;0
"64";113338231237524000;"23:33:00";"23:33:00";"6433";2;0;0
"64";113338231237524000;"23:33:36";"23:33:36";"1729";3;0;0
"64";113338231237524000;"23:35:00";"23:35:00";"1131B";4;0;0
"64";113338231237524000;"23:35:33";"23:35:33";"1132";5;0;0
"64";113338231237524000;"23:36:45";"23:36:45";"2927";6;0;0
"64";113338231237524000;"23:38:00";"23:38:00";"6464";7;0;0
"64";113338231237524000;"23:38:40";"23:38:40";"2970B";8;0;0
"64";113338231237524000;"23:40:00";"23:40:00";"1273";9;0;0
"64";113338231237524000;"23:41:35";"23:41:35";"6082";10;0;0
"64";113338231237524000;"23:42:51";"23:42:51";"6190";11;0;0
"64";113338231237524000;"23:43:33";"23:43:33";"2974";12;0;0
"64";113338231237524000;"23:45:00";"23:45:00";"2975";13;0;0
"64";113338231237524000;"23:46:00";"23:46:00";"2976";14;0;0
"64";113338231237524000;"23:46:31";"23:46:31";"2977";15;0;0
"64";113338231237524000;"23:47:22";"23:47:22";"2990";16;0;0
"64";113338231237524000;"23:48:50";"23:48:50";"2997";17;0;0
"64";113338231237524000;"23:50:00";"23:50:00";"2980";18;0;0
"64";113338231237524000;"23:51:35";"23:51:35";"2995";19;0;0
"64";113338231237524000;"23:53:15";"23:53:15";"2982B";20;0;0
"64";113338231237524000;"23:54:19";"23:54:19";"2900";21;0;0
"64";113338231237524000;"23:55:00";"23:55:00";"2992";22;0;0
"64";113338231237524000;"23:56:00";"23:56:00";"3176";23;0;0
"64";113338231237524000;"23:57:00";"23:57:00";"5299";24;0;0
"64";113338232237524000;"23:30:00";"23:30:00";"5298";1;0;0
"64";113338232237524000;"23:31:00";"23:31:00";"3126";2;0;0
"64";113338232237524000;"23:32:00";"23:32:00";"2909";3;0;0
"64";113338232237524000;"23:32:58";"23:32:58";"2903";4;0;0
"64";113338232237524000;"23:33:55";"23:33:55";"2910";5;0;0
"64";113338232237524000;"23:35:26";"23:35:26";"2924";6;0;0
"64";113338232237524000;"23:37:00";"23:37:00";"2912";7;0;0
"64";113338232237524000;"23:37:47";"23:37:47";"2996";8;0;0
"64";113338232237524000;"23:40:02";"23:40:02";"2926";9;0;0
"64";113338232237524000;"23:41:19";"23:41:19";"2915";10;0;0
"64";113338232237524000;"23:42:00";"23:42:00";"2916";11;0;0
"64";113338232237524000;"23:43:00";"23:43:00";"2917";12;0;0
"64";113338232237524000;"23:44:50";"23:44:50";"2918";13;0;0
"64";113338232237524000;"23:45:42";"23:45:42";"6191";14;0;0
"64";113338232237524000;"23:48:00";"23:48:00";"2920";15;0;0
"64";113338232237524000;"23:50:23";"23:50:23";"2922B";16;0;0
"64";113338232237524000;"23:51:00";"23:51:00";"6465";17;0;0
"64";113338232237524000;"23:52:00";"23:52:00";"1497B";18;0;0
"64";113338232237524000;"23:52:47";"23:52:47";"1160";19;0;0
"64";113338232237524000;"23:54:00";"23:54:00";"1162C";20;0;0
"64";113338232237524000;"23:55:11";"23:55:11";"1776";21;0;0
"64";113338232237524000;"23:56:00";"23:56:00";"6432";22;0;0
"64";113338232237524000;"23:58:00";"23:58:00";"4952";23;0;0
"64";113338233237524000;"23:11:00";"23:11:00";"1654";1;0;0
"64";113338233237524000;"23:13:00";"23:13:00";"6433";2;0;0
"64";113338233237524000;"23:13:36";"23:13:36";"1729";3;0;0
"64";113338233237524000;"23:15:00";"23:15:00";"1131B";4;0;0
"64";113338233237524000;"23:15:33";"23:15:33";"1132";5;0;0
"64";113338233237524000;"23:16:45";"23:16:45";"2927";6;0;0
"64";113338233237524000;"23:18:00";"23:18:00";"6464";7;0;0
"64";113338233237524000;"23:18:40";"23:18:40";"2970B";8;0;0
"64";113338233237524000;"23:20:00";"23:20:00";"1273";9;0;0
"64";113338233237524000;"23:21:35";"23:21:35";"6082";10;0;0
"64";113338233237524000;"23:22:51";"23:22:51";"6190";11;0;0
"64";113338233237524000;"23:23:33";"23:23:33";"2974";12;0;0
"64";113338233237524000;"23:25:00";"23:25:00";"2975";13;0;0
"64";113338233237524000;"23:26:00";"23:26:00";"2976";14;0;0
"64";113338233237524000;"23:26:31";"23:26:31";"2977";15;0;0
"64";113338233237524000;"23:27:22";"23:27:22";"2990";16;0;0
"64";113338233237524000;"23:28:50";"23:28:50";"2997";17;0;0
"64";113338233237524000;"23:30:00";"23:30:00";"2980";18;0;0
"64";113338233237524000;"23:31:35";"23:31:35";"2995";19;0;0
"64";113338233237524000;"23:33:15";"23:33:15";"2982B";20;0;0
"64";113338233237524000;"23:34:19";"23:34:19";"2900";21;0;0
"64";113338233237524000;"23:35:00";"23:35:00";"2992";22;0;0
"64";113338233237524000;"23:36:00";"23:36:00";"3176";23;0;0
"64";113338233237524000;"23:37:00";"23:37:00";"5299";24;0;0
"64";113338234237524000;"23:10:00";"23:10:00";"5298";1;0;0
"64";113338234237524000;"23:11:00";"23:11:00";"3126";2;0;0
"64";113338234237524000;"23:12:00";"23:12:00";"2909";3;0;0
"64";113338234237524000;"23:12:58";"23:12:58";"2903";4;0;0
"64";113338234237524000;"23:13:55";"23:13:55";"2910";5;0;0
"64";113338234237524000;"23:15:26";"23:15:26";"2924";6;0;0
"64";113338234237524000;"23:17:00";"23:17:00";"2912";7;0;0
"64";113338234237524000;"23:17:47";"23:17:47";"2996";8;0;0
"64";113338234237524000;"23:20:02";"23:20:02";"2926";9;0;0
"64";113338234237524000;"23:21:19";"23:21:19";"2915";10;0;0
"64";113338234237524000;"23:22:00";"23:22:00";"2916";11;0;0
"64";113338234237524000;"23:23:00";"23:23:00";"2917";12;0;0
"64";113338234237524000;"23:24:50";"23:24:50";"2918";13;0;0
"64";113338234237524000;"23:25:42";"23:25:42";"6191";14;0;0
"64";113338234237524000;"23:28:00";"23:28:00";"2920";15;0;0
"64";113338234237524000;"23:30:23";"23:30:23";"2922B";16;0;0
"64";113338234237524000;"23:31:00";"23:31:00";"6465";17;0;0
"64";113338234237524000;"23:32:00";"23:32:00";"1497B";18;0;0
"64";113338234237524000;"23:32:47";"23:32:47";"1160";19;0;0
"64";113338234237524000;"23:34:00";"23:34:00";"1162C";20;0;0
"64";113338234237524000;"23:35:11";"23:35:11";"1776";21;0;0
"64";113338234237524000;"23:36:00";"23:36:00";"6432";22;0;0
"64";113338234237524000;"23:38:00";"23:38:00";"4952";23;0;0
"64";113338235237524000;"22:50:00";"22:50:00";"1654";1;0;0
"64";113338235237524000;"22:52:00";"22:52:00";"6433";2;0;0
"64";113338235237524000;"22:52:36";"22:52:36";"1729";3;0;0
"64";113338235237524000;"22:54:00";"22:54:00";"1131B";4;0;0
"64";113338235237524000;"22:54:44";"22:54:44";"1132";5;0;0
"64";113338235237524000;"22:56:20";"22:56:20";"2927";6;0;0
"64";113338235237524000;"22:58:00";"22:58:00";"6464";7;0;0
"64";113338235237524000;"22:59:00";"22:59:00";"2970B";8;0;0
"64";113338235237524000;"23:01:00";"23:01:00";"1273";9;0;0
"64";113338235237524000;"23:02:35";"23:02:35";"6082";10;0;0
"64";113338235237524000;"23:03:51";"23:03:51";"6190";11;0;0
"64";113338235237524000;"23:04:33";"23:04:33";"2974";12;0;0
"64";113338235237524000;"23:06:00";"23:06:00";"2975";13;0;0
"64";113338235237524000;"23:07:00";"23:07:00";"2976";14;0;0
"64";113338235237524000;"23:07:31";"23:07:31";"2977";15;0;0
"64";113338235237524000;"23:08:22";"23:08:22";"2990";16;0;0
"64";113338235237524000;"23:09:50";"23:09:50";"2997";17;0;0
"64";113338235237524000;"23:11:00";"23:11:00";"2980";18;0;0
"64";113338235237524000;"23:12:35";"23:12:35";"2995";19;0;0
"64";113338235237524000;"23:14:15";"23:14:15";"2982B";20;0;0
"64";113338235237524000;"23:15:19";"23:15:19";"2900";21;0;0
"64";113338235237524000;"23:16:00";"23:16:00";"2992";22;0;0
"64";113338235237524000;"23:17:00";"23:17:00";"3176";23;0;0
"64";113338235237524000;"23:18:00";"23:18:00";"5299";24;0;0
"64";113338236237524000;"22:50:00";"22:50:00";"5298";1;0;0
"64";113338236237524000;"22:51:00";"22:51:00";"3126";2;0;0
