"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
51;1110;391;5823;13:40:36;0
51;1289;0;6601;13:40:36;1
51;1289;42;5078;13:40:36;1
51;1110;193;6653;13:40:36;0
51;1289;339;5398;13:40:36;1
51;1110;245;5026;13:40:36;0
51;1110;0;705;13:40:36;0
51;1289;0;5822;13:40:36;1
51;1289;42;6607;13:40:36;1
51;1289;12;1985;13:40:36;1
51;1110;0;1110;13:40:36;0
51;1110;455;5011;13:40:36;0
51;1289;342;722;13:40:36;1
51;6606;393;723;13:40:36;-1
51;6653;0;5015;13:40:36;-1
51;1110;0;1290;13:40:36;0
51;6657;0;5015;13:40:36;-1
51;1110;0;1110;22:08:31;0
51;1289;0;6601;22:08:31;1
51;1289;186;5078;22:08:31;1
51;1110;0;6650;22:08:31;0
51;1289;0;5472;22:08:31;1
51;1110;402;5026;22:08:31;0
51;1110;70;705;22:08:31;0
51;1289;0;5822;22:08:31;1
51;1289;42;6607;22:08:31;1
51;1289;93;1985;22:08:31;1
51;1110;0;1110;22:08:31;0
51;1110;484;5011;22:08:31;0
51;1289;0;723;22:08:31;1
51;6653;0;5015;22:08:31;-1
51;1110;0;1290;22:08:31;0
51;6657;0;5015;22:08:31;-1
51;1289;0;5822;07:01:39;1
51;1289;208;6601;07:01:39;1
51;1289;40;5079;07:01:39;1
51;1110;106;6650;07:01:39;0
51;1289;214;5472;07:01:39;1
51;1110;0;1984;07:01:39;0
51;1110;456;705;07:01:39;0
51;1289;0;5822;07:01:39;1
51;1289;0;5071;07:01:39;1
51;1289;333;1985;07:01:39;1
51;1110;0;1110;07:01:39;0
51;1110;0;5015;07:01:39;0
51;1289;197;723;07:01:39;1
51;6653;67;5015;07:01:39;-1
51;1110;0;1290;07:01:39;0
51;6657;50;5015;07:01:39;-1
51;1289;0;5822;16:21:29;1
51;1289;413;6601;16:21:29;1
51;1289;40;5079;16:21:29;1
51;1110;106;6650;16:21:29;0
51;1289;0;1289;16:21:29;1
51;1110;28;1984;16:21:29;0
51;1110;520;705;16:21:29;0
51;1289;0;5822;16:21:29;1
51;1289;46;5071;16:21:29;1
51;1289;0;5058;16:21:29;1
51;1110;0;1110;16:21:29;0
51;1110;0;5015;16:21:29;0
51;1289;437;723;16:21:29;1
51;6653;67;5015;16:21:29;-1
51;1110;0;1290;16:21:29;0
51;6657;0;5013;16:21:29;-1
51;1289;0;5822;01:27:35;1
51;1289;487;6601;01:27:35;1
51;1289;76;5080;01:27:35;1
51;1110;266;6650;01:27:35;0
51;1289;0;1289;01:27:35;1
51;1110;0;1926;01:27:35;0
51;1110;0;706;01:27:35;0
51;1289;0;5822;01:27:35;1
51;1289;133;5071;01:27:35;1
51;1289;49;5058;01:27:35;1
51;1110;0;1110;01:27:35;0
51;1110;42;5015;01:27:35;0
51;1289;57;724;01:27:35;1
51;6653;44;5013;01:27:35;-1
51;1110;0;1290;01:27:35;0
51;6657;121;5013;01:27:35;-1
51;1289;0;5822;10:21:47;1
51;1289;0;2401;10:21:47;1
51;1289;0;5081;10:21:47;1
51;1110;0;6659;10:21:47;0
