"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
74;3074;246;2550;13:40:36
74;2417;0;2606;13:40:36
74;2417;215;2414;13:40:36
74;3074;42;2632;13:40:36
74;2417;0;3074;13:40:36
74;3074;0;2417;13:40:36
74;3074;0;2252;22:08:31
74;2417;176;2606;22:08:31
74;2417;146;2415;22:08:31
74;3074;354;2632;22:08:31
74;2417;0;3074;22:08:31
74;3074;0;2417;22:08:31
74;3074;38;2252;07:01:39
74;2417;36;2607;07:01:39
74;2417;0;2416;07:01:39
74;3074;46;2616;07:01:39
74;2417;0;3074;07:01:39
74;3074;0;2417;07:01:39
74;3074;160;2252;16:21:29
74;2417;241;2607;16:21:29
74;2417;67;2416;16:21:29
74;3074;142;2616;16:21:29
74;2417;0;3074;16:21:29
74;3074;0;2417;16:21:29
74;3074;38;2617;01:27:35
74;2417;47;2225;01:27:35
74;2417;339;2416;01:27:35
74;3074;0;2939;01:27:35
74;2417;0;3074;01:27:35
74;3074;0;2417;01:27:35
74;3074;239;2617;10:21:47
74;2417;34;2226;10:21:47
74;2417;362;2416;10:21:47
74;3074;145;2939;10:21:47
74;2417;0;3074;10:21:47
74;3074;0;2417;10:21:47
74;3074;38;2618;19:07:32
74;2417;130;2226;19:07:32
74;2417;0;2417;19:07:32
74;3074;0;5152;19:07:32
74;2417;0;3074;19:07:32
74;3074;0;2417;19:07:32
74;3074;1;2619;04:01:38
74;2417;130;2226;04:01:38
74;3074;0;2417;04:01:38
74;3074;0;5152;04:01:38
74;2417;0;3074;04:01:38
74;3074;0;2417;04:01:38
74;3074;40;2619;13:02:22
74;2417;0;3682;13:02:22
74;3074;0;2417;13:02:22
74;3074;70;5161;13:02:22
74;2417;0;3074;13:02:22
74;3074;0;2417;13:02:22
74;3074;0;2620;21:26:08
74;2417;194;3682;21:26:08
74;3074;0;2417;21:26:08
74;3074;382;5161;21:26:08
74;2417;0;3074;21:26:08
74;3074;0;2417;21:26:08
74;3074;186;2620;06:41:17
74;2417;3;2523;06:41:17
74;3074;0;2417;06:41:17
74;3074;3;1085;06:41:17
74;2417;48;3074;06:41:17
74;3074;0;2417;06:41:17
74;3074;422;2620;15:12:50
74;2417;131;2523;15:12:50
74;3074;0;2417;15:12:50
74;3074;40;1085;15:12:50
74;2417;139;3074;15:12:50
74;3074;0;2417;15:12:50
74;3074;91;2621;00:25:48
74;2417;334;2523;00:25:48
74;3074;0;2417;00:25:48
74;3074;266;1085;00:25:48
74;2417;341;3074;00:25:48
74;3074;0;2417;00:25:48
74;3074;0;2622;09:14:47
74;2417;0;2555;09:14:47
74;3074;0;2417;09:14:47
74;3074;451;1085;09:14:47
74;2417;536;3074;09:14:47
74;3074;0;2417;09:14:47
74;3074;204;2622;18:12:30
74;2417;103;2555;18:12:30
74;3074;0;2417;18:12:30
74;3074;565;1085;18:12:30
74;2417;0;2598;18:12:30
74;3074;0;2417;18:12:30
74;3074;0;2623;03:08:24
74;2417;404;2555;03:08:24
74;3074;0;2417;03:08:24
74;3074;256;2551;03:08:24
74;2417;267;2598;03:08:24
74;3074;0;2417;03:08:24
74;3074;154;2623;12:21:23
74;3856;0;3074;12:21:23
74;3074;46;2417;12:21:23
74;2417;498;2555;12:21:23
74;3074;0;2417;12:21:23
74;3074;256;2551;12:21:23
74;2417;38;2614;12:21:23
74;3074;58;2623;12:21:23
74;3074;0;2417;12:21:23
74;3856;100;2605;12:21:23
74;3074;333;2624;20:58:31
74;2417;67;1015;20:58:31
74;3074;0;2417;20:58:31
74;3074;50;2556;20:58:31
74;2417;0;2599;20:58:31
74;3074;0;2417;20:58:31
74;3074;0;2625;06:09:49
74;2417;375;1015;06:09:49
74;3074;0;2417;06:09:49
74;3074;54;3681;06:09:49
74;2417;26;2599;06:09:49
74;3074;0;2417;06:09:49
74;3074;110;2625;14:34:59
74;2417;375;1015;14:34:59
74;3074;0;2417;14:34:59
74;3074;54;3681;14:34:59
74;2417;26;2599;14:34:59
74;3074;155;2417;14:34:59
74;3074;392;2625;23:37:44
74;2417;126;5915;23:37:44
74;3074;0;2417;23:37:44
74;3074;64;3681;23:37:44
74;2417;44;2599;23:37:44
74;3074;0;2452;23:37:44
74;3074;472;2625;08:28:30
74;2417;0;5719;08:28:30
74;3074;0;2417;08:28:30
74;3074;64;3681;08:28:30
74;2417;216;2599;08:28:30
