"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
53;3001;93;2815;07:00:45
53;3001;5;2575;07:00:45
53;3001;0;2647;07:00:45
53;1483;0;1483;07:00:45
53;1483;52;2507;07:00:45
53;3001;91;2568;07:00:45
53;1483;34;2861;07:00:45
53;1483;0;2506;07:00:45
53;1483;0;3001;07:00:45
53;3001;408;2809;07:00:45
53;1483;0;2854;07:00:45
53;1483;0;3001;07:00:45
53;1483;0;3001;07:00:45
53;3001;239;2815;15:48:19
53;3001;40;1205;15:48:19
53;3001;34;2575;15:48:19
53;3001;0;2647;15:48:19
53;3001;0;2647;15:48:19
53;1483;52;2507;15:48:19
53;3001;295;2568;15:48:19
53;1483;34;2861;15:48:19
53;1483;0;2506;15:48:19
53;1483;0;3001;15:48:19
53;3001;511;2809;15:48:19
53;1483;65;2854;15:48:19
53;1483;0;3001;15:48:19
53;1483;0;3001;15:48:19
53;3001;0;2816;00:47:26
53;3001;40;1205;00:47:26
53;3001;349;2575;00:47:26
53;3001;0;2647;00:47:26
53;3001;0;2647;00:47:26
53;1483;40;2508;00:47:26
53;3001;295;2568;00:47:26
53;1483;34;2861;00:47:26
53;1483;0;2506;00:47:26
53;1483;0;3001;00:47:26
53;3001;93;2810;00:47:26
53;1483;367;2854;00:47:26
53;1483;0;3001;00:47:26
53;1483;0;3001;00:47:26
53;3001;119;2816;10:05:31
53;3001;78;1206;10:05:31
53;3001;82;2576;10:05:31
53;3001;0;2647;10:05:31
53;3001;0;2647;10:05:31
53;1483;36;2509;10:05:31
53;3001;40;2569;10:05:31
53;1483;34;2861;10:05:31
53;1483;95;2506;10:05:31
53;1483;0;3001;10:05:31
53;3001;373;2810;10:05:31
53;1483;3;2855;10:05:31
53;1483;0;3001;10:05:31
53;1483;0;3001;10:05:31
53;3001;257;2816;03:21:29
53;3001;78;1206;03:21:29
53;3001;155;2576;03:21:29
53;3001;0;2647;03:21:29
53;3001;0;2647;03:21:29
53;1483;36;2509;03:21:29
53;3001;40;2569;03:21:29
53;1483;68;2860;03:21:29
53;1483;45;2507;03:21:29
53;1483;0;3001;03:21:29
53;3001;34;2811;03:21:29
53;1483;5;2855;03:21:29
53;1483;0;3001;03:21:29
53;1483;0;3001;03:21:29
53;3001;240;2817;11:43:15
53;3001;40;2564;11:43:15
53;3001;132;2171;11:43:15
53;3001;0;2647;11:43:15
53;3001;0;2647;11:43:15
53;1483;40;2510;11:43:15
53;3001;34;2570;11:43:15
53;1483;68;2860;11:43:15
53;1483;21;2508;11:43:15
53;1483;0;3001;11:43:15
53;3001;353;2811;11:43:15
53;1483;340;2855;11:43:15
53;1483;0;3001;11:43:15
53;1483;0;3001;11:43:15
53;3001;5;2819;20:42:35
53;3001;40;2564;20:42:35
53;3001;342;2171;20:42:35
53;3001;0;2647;20:42:35
53;3001;0;2647;20:42:35
53;1483;40;2510;20:42:35
53;3001;34;2570;20:42:35
53;1483;68;2860;20:42:35
53;1483;40;2508;20:42:35
53;1483;34;3001;20:42:35
53;3001;109;2824;20:42:35
53;1483;1;2856;20:42:35
53;1483;0;3001;20:42:35
53;1483;0;3001;20:42:35
53;3001;206;2819;05:38:29
53;3001;40;2564;05:38:29
53;3001;1;2547;05:38:29
53;3001;0;2647;05:38:29
53;3001;0;2647;05:38:29
53;1483;40;2510;05:38:29
53;3001;0;2571;05:38:29
53;1483;68;2860;05:38:29
53;1483;0;2509;05:38:29
53;1483;0;2352;05:38:29
53;3001;393;2824;05:38:29
53;1483;148;2856;05:38:29
53;1483;0;3001;05:38:29
53;1483;0;3001;05:38:29
53;3001;0;2312;14:27:06
53;3001;34;2565;14:27:06
53;3001;1;2547;14:27:06
53;3001;0;2647;14:27:06
53;3001;0;2647;14:27:06
53;1483;40;2510;14:27:06
53;3001;7;2571;14:27:06
53;1483;68;2860;14:27:06
53;1483;0;2509;14:27:06
53;1483;0;2352;14:27:06
53;3001;449;2824;14:27:06
53;1483;221;2856;14:27:06
53;1483;0;3001;14:27:06
53;1483;0;3001;14:27:06
53;3001;82;2312;23:20:03
53;3001;34;2565;23:20:03
53;3001;4;2547;23:20:03
53;3001;0;2647;23:20:03
53;3001;0;2647;23:20:03
53;1483;76;2512;23:20:03
53;3001;0;2572;23:20:03
53;1483;79;4131;23:20:03
53;1483;0;2509;23:20:03
53;1483;195;2352;23:20:03
53;3001;790;2824;23:20:03
53;1483;0;2857;23:20:03
53;1483;0;3001;23:20:03
53;1483;0;3001;23:20:03
53;3001;210;2312;08:05:43
53;3001;34;2565;08:05:43
53;3001;4;2547;08:05:43
53;3001;0;2647;08:05:43
53;3001;0;2647;08:05:43
53;1483;76;2512;08:05:43
53;3001;10;2572;08:05:43
53;1483;79;4131;08:05:43
53;1483;0;2509;08:05:43
53;1483;333;2352;08:05:43
53;3001;10;2813;08:05:43
53;1483;71;2857;08:05:43
53;1483;0;3001;08:05:43
53;1483;0;3001;08:05:43
53;3001;0;1989;16:58:13
53;3001;34;2566;16:58:13
53;3001;40;2547;16:58:13
53;3001;0;2647;16:58:13
53;1483;90;2513;16:58:13
53;3001;1;2573;16:58:13
53;1483;79;4131;16:58:13
53;1483;0;2509;16:58:13
53;1483;22;2823;16:58:13
53;3001;24;2813;16:58:13
53;1483;372;2857;16:58:13
53;1483;0;3001;16:58:13
53;1483;0;3001;16:58:13
53;3001;0;1989;01:31:15
53;3001;34;2566;01:31:15
53;3001;130;2547;01:31:15
53;3001;0;2647;01:31:15
53;1483;90;2513;01:31:15
53;3001;1;2573;01:31:15
53;1483;79;4131;01:31:15
53;1483;36;2509;01:31:15
53;1483;97;2823;01:31:15
53;3001;96;2813;01:31:15
53;1483;606;2857;01:31:15
53;1483;0;3001;01:31:15
53;3001;140;1989;09:55:24
53;3001;59;2567;09:55:24
53;3001;0;4132;09:55:24
53;3001;0;2647;09:55:24
53;1483;90;2513;09:55:24
53;3001;74;2573;09:55:24
53;1483;0;2554;09:55:24
53;1483;185;2509;09:55:24
53;1483;378;2823;09:55:24
53;3001;341;2813;09:55:24
53;1483;862;2857;09:55:24
53;1483;0;3001;09:55:24
53;1483;0;3001;09:55:24
53;3001;272;1989;18:30:50
53;3001;59;2567;18:30:50
53;3001;44;4132;18:30:50
53;3001;34;2647;18:30:50
53;3001;0;2647;18:30:50
53;1483;90;2513;18:30:50
53;3001;146;2573;18:30:50
53;1483;4;2554;18:30:50
53;1483;303;2509;18:30:50
53;1483;1;2766;18:30:50
53;3001;0;2814;18:30:50
53;1483;48;2875;18:30:50
53;1483;0;3001;18:30:50
53;1483;0;3001;18:30:50
53;3001;0;2365;03:35:17
53;3001;38;2568;03:35:17
53;3001;97;4132;03:35:17
53;3001;36;2648;03:35:17
53;3001;0;2647;03:35:17
53;1483;90;2513;03:35:17
53;3001;317;2573;03:35:17
53;1483;4;2554;03:35:17
53;1483;205;2510;03:35:17
53;1483;154;2766;03:35:17
53;3001;38;2814;03:35:17
53;1483;264;2875;03:35:17
53;1483;0;3001;03:35:17
53;1483;0;3001;03:35:17
53;3001;0;2365;12:19:14
53;3001;38;2568;12:19:14
53;3001;132;4132;12:19:14
53;3001;38;1204;12:19:14
53;3001;0;2647;12:19:14
53;1483;90;2513;12:19:14
53;3001;0;1767;12:19:14
53;1483;4;2554;12:19:14
53;1483;344;2510;12:19:14
53;1483;288;2766;12:19:14
53;3001;0;2815;12:19:14
53;1483;52;2861;12:19:14
53;1483;0;3001;12:19:14
53;1483;0;3001;12:19:14
53;3001;227;2365;21:20:16
53;3001;38;2568;21:20:16
53;3001;46;2809;21:20:16
53;3001;34;1204;21:20:16
53;3001;0;2647;21:20:16
53;1483;79;2522;21:20:16
53;3001;38;1767;21:20:16
53;1483;176;2554;21:20:16
53;1483;88;2511;21:20:16
53;1483;530;2766;21:20:16
53;3001;165;2815;21:20:16
53;1483;195;2861;21:20:16
53;1483;0;3001;21:20:16
53;1483;0;3001;21:20:16
53;3001;2;2827;06:17:52
53;3001;38;2568;06:17:52
53;3001;46;2809;06:17:52
53;3001;34;1204;06:17:52
53;3001;0;2647;06:17:52
53;1483;79;2522;06:17:52
53;3001;38;1767;06:17:52
53;1483;0;2170;06:17:52
53;1483;157;2511;06:17:52
53;1483;0;2362;06:17:52
53;3001;0;2816;06:17:52
53;1483;56;2860;06:17:52
53;1483;0;3001;06:17:52
53;1483;0;3001;06:17:52
53;3001;259;2827;15:34:15
53;3001;38;2568;15:34:15
53;3001;50;2810;15:34:15
53;3001;34;1204;15:34:15
53;3001;0;2647;15:34:15
53;1483;38;2536;15:34:15
53;3001;38;1767;15:34:15
53;1483;12;2170;15:34:15
53;1483;7;2512;15:34:15
53;1483;216;2362;15:34:15
53;3001;75;2816;15:34:15
53;1483;343;2860;15:34:15
53;1483;0;3001;15:34:15
53;1483;0;3001;15:34:15
53;3001;400;2827;00:01:09
53;3001;50;2810;00:01:09
53;3001;34;1204;00:01:09
53;3001;0;2647;00:01:09
53;1483;38;2536;00:01:09
53;3001;34;2575;00:01:09
53;1483;50;2170;00:01:09
53;1483;7;2512;00:01:09
53;1483;0;2363;00:01:09
53;3001;210;2816;00:01:09
53;1483;0;2545;00:01:09
53;1483;170;3001;00:01:09
53;1483;0;3001;00:01:09
53;3001;0;3001;09:10:43
53;3001;50;2810;09:10:43
53;3001;34;1204;09:10:43
53;3001;0;2647;09:10:43
53;1483;38;2536;09:10:43
53;3001;227;2575;09:10:43
53;1483;7;2503;09:10:43
53;1483;260;2512;09:10:43
53;1483;121;2363;09:10:43
53;3001;7;2817;09:10:43
53;1483;62;2545;09:10:43
53;1483;223;2352;09:10:43
53;1483;0;3001;09:10:43
53;1483;0;3001;18:10:01
53;3001;50;2810;18:10:01
53;3001;0;2647;18:10:01
53;1483;38;2536;18:10:01
53;3001;341;2575;18:10:01
53;1483;12;2503;18:10:01
53;1483;0;2513;18:10:01
53;1483;0;2852;18:10:01
53;3001;92;2817;18:10:01
53;1483;176;2545;18:10:01
53;1483;330;2352;18:10:01
53;1483;0;3001;18:10:01
53;1483;0;3001;03:48:52
53;3001;50;2810;03:48:52
53;3001;38;1206;03:48:52
53;3001;0;2647;03:48:52
53;1483;38;2536;03:48:52
53;3001;8;2576;03:48:52
53;1483;202;2503;03:48:52
53;1483;0;2513;03:48:52
53;1483;204;2852;03:48:52
53;3001;0;2819;03:48:52
53;1483;38;4131;03:48:52
53;1483;1;2823;03:48:52
53;1483;0;3001;03:48:52
53;1483;0;3001;12:41:21
53;3001;38;1206;12:41:21
53;3001;0;2647;12:41:21
53;1483;89;1260;12:41:21
53;3001;145;2576;12:41:21
53;1483;355;2503;12:41:21
53;1483;2;2514;12:41:21
53;1483;0;2853;12:41:21
53;3001;50;2819;12:41:21
53;1483;130;4131;12:41:21
53;1483;289;2823;12:41:21
53;1483;0;3001;12:41:21
53;1483;0;3001;21:35:33
53;3001;34;2571;21:35:33
53;3001;102;2824;21:35:33
53;3001;38;1206;21:35:33
53;3001;0;2647;21:35:33
53;1483;89;1260;21:35:33
53;3001;228;2576;21:35:33
53;1483;391;2503;21:35:33
53;1483;105;2514;21:35:33
53;1483;5;2853;21:35:33
53;3001;172;2819;21:35:33
53;1483;181;4131;21:35:33
53;1483;417;2823;21:35:33
53;1483;0;3001;21:35:33
53;1483;0;3001;06:33:10
53;3001;34;2571;06:33:10
53;3001;102;2824;06:33:10
53;3001;38;1206;06:33:10
53;3001;0;2647;06:33:10
53;1483;89;1260;06:33:10
53;3001;9;2171;06:33:10
53;1483;18;2504;06:33:10
53;1483;401;2514;06:33:10
53;1483;281;2853;06:33:10
53;3001;8;2312;06:33:10
53;1483;181;4131;06:33:10
53;1483;230;2766;06:33:10
53;1483;0;3001;06:33:10
53;1483;0;3001;15:13:56
53;3001;34;2571;15:13:56
53;3001;102;2824;15:13:56
53;3001;38;1206;15:13:56
53;3001;0;2647;15:13:56
53;1483;89;1260;15:13:56
53;3001;124;2171;15:13:56
53;1483;18;2504;15:13:56
53;1483;401;2514;15:13:56
53;1483;0;2854;15:13:56
53;3001;102;2312;15:13:56
53;1483;213;4131;15:13:56
53;1483;349;2766;15:13:56
53;1483;0;3001;15:13:56
53;1483;0;3001;00:38:38
53;3001;34;2571;00:38:38
53;3001;102;2824;00:38:38
53;3001;0;2647;00:38:38
53;1483;89;1260;00:38:38
53;3001;329;2171;00:38:38
53;1483;190;2504;00:38:38
53;1483;99;2522;00:38:38
53;1483;257;2854;00:38:38
53;3001;408;2312;00:38:38
53;1483;0;2554;00:38:38
53;1483;584;2766;00:38:38
53;1483;0;3001;00:38:38
53;1483;0;3001;09:34:33
53;3001;36;2573;09:34:33
53;3001;62;2813;09:34:33
53;3001;40;2565;09:34:33
53;3001;0;2647;09:34:33
53;3001;40;2547;09:34:33
53;1483;6;1775;09:34:33
53;1483;345;2522;09:34:33
53;1483;0;2855;09:34:33
53;3001;1;1989;09:34:33
53;1483;0;2554;09:34:33
53;1483;77;2362;09:34:33
53;1483;0;3001;09:34:33
53;1483;0;3001;18:09:59
53;3001;137;2573;18:09:59
53;3001;62;2813;18:09:59
53;3001;40;2565;18:09:59
53;3001;0;2647;18:09:59
53;3001;67;2547;18:09:59
53;1483;36;1775;18:09:59
53;1483;0;2536;18:09:59
53;1483;0;2855;18:09:59
53;3001;94;1989;18:09:59
53;1483;0;2554;18:09:59
53;1483;234;2362;18:09:59
53;1483;0;3001;18:09:59
53;1483;0;3001;03:12:43
53;3001;181;2573;03:12:43
53;3001;0;2814;03:12:43
53;3001;582;2565;03:12:43
53;3001;0;2647;03:12:43
53;3001;0;4132;03:12:43
53;1483;198;1775;03:12:43
53;1483;363;2536;03:12:43
53;1483;172;2855;03:12:43
53;3001;312;1989;03:12:43
53;1483;68;2554;03:12:43
53;1483;38;2363;03:12:43
53;1483;0;3001;03:12:43
53;1483;0;3001;11:41:18
53;3001;181;2573;11:41:18
53;3001;38;2814;11:41:18
53;3001;73;2566;11:41:18
53;3001;0;2647;11:41:18
53;3001;44;4132;11:41:18
53;1483;339;1775;11:41:18
53;1483;541;2536;11:41:18
53;1483;306;2855;11:41:18
53;3001;469;1989;11:41:18
53;1483;172;2554;11:41:18
53;1483;112;2363;11:41:18
53;1483;0;3001;11:41:18
53;1483;0;3001;20:38:55
53;3001;181;2573;20:38:55
53;3001;96;2814;20:38:55
53;3001;73;2566;20:38:55
53;3001;39;2647;20:38:55
53;3001;121;4132;20:38:55
53;1483;354;1775;20:38:55
53;1483;59;1259;20:38:55
53;1483;400;2855;20:38:55
53;3001;0;2365;20:38:55
53;1483;307;2554;20:38:55
53;1483;89;2852;20:38:55
53;1483;0;3001;20:38:55
53;1483;0;3001;05:33:08
53;3001;88;1767;05:33:08
53;3001;96;2814;05:33:08
53;3001;42;2567;05:33:08
53;3001;33;2648;05:33:08
53;3001;0;2809;05:33:08
53;1483;1;2506;05:33:08
53;1483;445;1259;05:33:08
53;1483;1;2856;05:33:08
53;3001;263;2365;05:33:08
53;1483;64;2170;05:33:08
53;1483;336;2852;05:33:08
53;1483;0;3001;05:33:08
53;1483;0;3001;14:15:23
53;3001;88;1767;14:15:23
53;3001;96;2814;14:15:23
53;3001;138;2568;14:15:23
53;3001;1;1204;14:15:23
53;3001;74;2809;14:15:23
53;1483;152;2506;14:15:23
53;1483;34;1260;14:15:23
53;1483;37;2856;14:15:23
53;3001;18;2827;14:15:23
53;1483;169;2170;14:15:23
53;1483;3;2853;14:15:23
53;1483;0;3001;14:15:23
53;1483;0;3001;23:47:43
53;3001;88;1767;23:47:43
53;3001;96;2814;23:47:43
53;3001;138;2568;23:47:43
53;3001;212;1204;23:47:43
53;3001;74;2809;23:47:43
53;1483;152;2506;23:47:43
53;1483;317;1260;23:47:43
53;1483;0;2857;23:47:43
53;3001;378;2827;23:47:43
53;1483;97;2503;23:47:43
53;1483;187;2853;23:47:43
53;1483;0;3001;23:47:43
53;1483;0;3001;08:29:23
53;3001;231;2575;08:29:23
53;3001;34;2816;08:29:23
53;3001;0;2569;08:29:23
53;3001;391;1204;08:29:23
53;3001;0;2647;08:29:23
53;3001;0;2810;08:29:23
53;1483;36;2507;08:29:23
53;1483;388;1260;08:29:23
53;1483;1;2857;08:29:23
53;3001;511;2827;08:29:23
53;1483;192;2503;08:29:23
53;1483;0;2854;08:29:23
53;1483;0;3001;08:29:23
53;1483;0;3001;17:04:49
53;3001;231;2575;17:04:49
53;3001;34;2816;17:04:49
53;3001;90;2569;17:04:49
53;3001;573;1204;17:04:49
53;3001;0;2647;17:04:49
53;3001;0;2810;17:04:49
53;1483;36;2507;17:04:49
53;1483;0;1483;17:04:49
53;1483;221;2857;17:04:49
53;1483;0;3001;17:04:49
53;1483;344;2503;17:04:49
53;1483;131;2854;17:04:49
53;1483;0;3001;17:04:49
53;1483;0;3001;01:59:01
53;3001;34;2576;01:59:01
53;3001;34;2816;01:59:01
53;3001;90;2569;01:59:01
53;3001;111;1205;01:59:01
53;3001;0;2647;01:59:01
53;3001;0;2810;01:59:01
53;1483;36;2507;01:59:01
53;1483;0;1483;01:59:01
53;1483;561;2857;01:59:01
53;1483;0;3001;01:59:01
53;1483;439;2503;01:59:01
53;1483;454;2854;01:59:01
53;1483;0;3001;01:59:01
53;1483;0;3001;11:03:28
53;3001;34;2576;11:03:28
53;3001;34;2816;11:03:28
53;3001;90;2569;11:03:28
