"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
88;1727;880;2830;07:00:45;0
88;1727;0;1727;07:00:45;0
88;1727;314;4252;07:00:45;0
88;2838;73;1732;07:00:45;1
88;2838;369;2370;07:00:45;1
88;2838;312;6800;07:00:45;1
88;2838;0;1732;07:00:45;1
88;1727;253;6173;07:00:45;0
88;2838;123;4125;07:00:45;1
88;2838;247;1083;07:00:45;1
88;1727;0;2828;07:00:45;0
88;1727;0;2828;07:00:45;0
88;2838;139;1024;07:00:45;1
88;1727;58;1722;07:00:45;0
88;1727;44;1030;00:47:26;0
88;1727;0;1727;00:47:26;0
88;1727;314;4252;00:47:26;0
88;2838;0;1744;00:47:26;1
88;2838;369;2370;00:47:26;1
88;2838;312;6800;00:47:26;1
88;2838;0;1732;00:47:26;1
88;1727;211;5295;00:47:26;0
88;2838;240;4267;00:47:26;1
88;2838;247;1083;00:47:26;1
88;1727;0;2828;00:47:26;0
88;1727;0;2828;00:47:26;0
88;2838;36;1083;00:47:26;1
88;1727;0;1727;00:47:26;0
88;1727;0;1052;10:05:31;0
88;1727;0;1727;10:05:31;0
88;1727;314;4252;10:05:31;0
88;2838;208;1744;10:05:31;1
88;2838;312;6800;10:05:31;1
88;2838;0;1732;10:05:31;1
88;1727;42;2859;10:05:31;0
88;2838;5;7083;10:05:31;1
88;1727;0;2828;10:05:31;0
88;2838;191;1083;10:05:31;1
88;1727;0;1727;10:05:31;0
88;1727;154;1052;03:21:29;0
88;1727;0;1727;03:21:29;0
88;1727;30;4127;03:21:29;0
88;2838;60;1334;03:21:29;1
88;2838;369;2370;03:21:29;1
88;2838;57;1788;03:21:29;1
88;2838;0;1732;03:21:29;1
88;1727;129;2877;03:21:29;0
88;2838;249;7083;03:21:29;1
88;2838;247;1083;03:21:29;1
88;1727;0;2828;03:21:29;0
88;1727;0;2828;03:21:29;0
88;2838;361;1083;03:21:29;1
88;1727;0;1727;03:21:29;0
88;1727;259;1052;11:43:15;0
88;1727;0;1727;11:43:15;0
88;1727;126;4127;11:43:15;0
88;2838;60;1334;11:43:15;1
88;2838;57;1788;11:43:15;1
88;2838;0;1732;11:43:15;1
88;1727;259;2877;11:43:15;0
88;2838;0;4217;11:43:15;1
88;1727;0;2828;11:43:15;0
88;2838;538;1083;11:43:15;1
88;1727;0;1727;11:43:15;0
88;1727;259;1052;20:42:35;0
88;1727;0;1727;20:42:35;0
88;1727;0;2554;20:42:35;0
88;2838;64;2849;20:42:35;1
88;2838;82;2807;20:42:35;1
88;2838;0;1732;20:42:35;1
88;1727;436;2877;20:42:35;0
88;2838;231;4217;20:42:35;1
88;1727;0;2828;20:42:35;0
88;2838;0;1904;20:42:35;1
88;1727;0;1727;20:42:35;0
88;1727;259;1052;05:38:29;0
88;1727;0;1727;05:38:29;0
88;1727;0;2554;05:38:29;0
88;2838;361;2849;05:38:29;1
88;2838;369;2370;05:38:29;1
88;2838;324;2807;05:38:29;1
88;2838;0;1732;05:38:29;1
88;1727;42;6869;05:38:29;0
88;2838;0;2370;05:38:29;1
88;2838;247;1083;05:38:29;1
88;1727;0;2828;05:38:29;0
88;1727;0;2828;05:38:29;0
88;2838;108;1904;05:38:29;1
88;1727;0;1727;05:38:29;0
88;1727;259;1052;14:27:06;0
88;1727;0;1727;14:27:06;0
88;1727;0;2554;14:27:06;0
88;2838;8;2163;14:27:06;1
88;2838;414;2807;14:27:06;1
88;2838;0;1732;14:27:06;1
88;1727;70;6869;14:27:06;0
88;2838;0;2370;14:27:06;1
88;1727;0;2828;14:27:06;0
88;2838;204;1904;14:27:06;1
88;1727;0;1727;14:27:06;0
88;1727;259;1052;23:20:03;0
88;1727;0;1727;23:20:03;0
88;1727;157;2554;23:20:03;0
88;2838;332;2163;23:20:03;1
88;2838;82;2808;23:20:03;1
88;2838;0;1732;23:20:03;1
88;1727;2;2871;23:20:03;0
88;2838;136;2370;23:20:03;1
88;1727;0;2828;23:20:03;0
88;2838;229;1904;23:20:03;1
88;1727;0;1727;23:20:03;0
88;1727;259;1052;08:05:43;0
88;1727;0;1727;08:05:43;0
88;1727;255;2554;08:05:43;0
88;2838;332;2163;08:05:43;1
88;2838;0;2171;08:05:43;1
88;2838;0;1732;08:05:43;1
88;1727;39;2871;08:05:43;0
88;2838;280;2370;08:05:43;1
88;1727;0;2828;08:05:43;0
88;2838;249;1904;08:05:43;1
88;1727;0;1727;08:05:43;0
88;1727;56;2305;16:58:13;0
88;1727;0;1727;16:58:13;0
88;1727;0;2170;16:58:13;0
88;2838;0;1466;16:58:13;1
88;2838;98;2171;16:58:13;1
88;2838;0;1732;16:58:13;1
88;1727;0;2873;16:58:13;0
88;2838;38;1349;16:58:13;1
88;1727;0;2828;16:58:13;0
88;2838;272;1904;16:58:13;1
88;1727;0;1727;16:58:13;0
88;1727;430;2305;01:31:15;0
88;1727;0;1727;01:31:15;0
88;1727;35;2170;01:31:15;0
88;2838;74;1466;01:31:15;1
88;2838;289;2171;01:31:15;1
88;2838;0;1732;01:31:15;1
88;1727;0;2873;01:31:15;0
88;2838;38;1349;01:31:15;1
88;1727;0;2828;01:31:15;0
88;2838;344;1904;01:31:15;1
88;1727;0;1727;01:31:15;0
88;1727;11;4252;09:55:24;0
88;1727;0;1727;09:55:24;0
88;1727;58;2170;09:55:24;0
88;2838;230;1466;09:55:24;1
88;2838;336;2171;09:55:24;1
88;2838;0;1732;09:55:24;1
88;1727;0;2873;09:55:24;0
88;2838;38;1349;09:55:24;1
88;1727;0;2828;09:55:24;0
88;2838;397;1904;09:55:24;1
88;1727;0;1727;09:55:24;0
88;1727;132;4252;18:30:50;0
88;1727;0;1727;18:30:50;0
88;1727;0;2863;18:30:50;0
88;2838;74;4251;18:30:50;1
88;2838;0;2547;18:30:50;1
88;2838;0;1732;18:30:50;1
88;1727;0;2873;18:30:50;0
88;2838;88;1016;18:30:50;1
88;1727;0;2828;18:30:50;0
88;2838;436;1904;18:30:50;1
88;1727;0;1727;18:30:50;0
88;1727;274;4252;03:35:17;0
88;1727;0;1727;03:35:17;0
88;1727;68;2863;03:35:17;0
88;2838;196;4251;03:35:17;1
88;2838;25;2547;03:35:17;1
88;2838;0;1732;03:35:17;1
88;1727;0;2873;03:35:17;0
88;2838;88;1016;03:35:17;1
88;1727;0;2828;03:35:17;0
88;2838;546;1904;03:35:17;1
88;1727;0;1727;03:35:17;0
88;1727;504;4252;12:19:14;0
88;2838;0;1732;12:19:14;1
88;1727;381;2863;12:19:14;0
88;2838;36;2803;12:19:14;1
88;2838;0;4125;12:19:14;1
88;2838;0;1732;12:19:14;1
88;1727;230;1467;12:19:14;0
88;2838;88;1016;12:19:14;1
88;1727;0;2830;12:19:14;0
88;2838;0;2838;12:19:14;1
88;1727;0;1727;12:19:14;0
88;1727;17;4258;21:20:16;0
88;2838;0;1732;21:20:16;1
88;1727;0;6173;21:20:16;0
88;2838;36;2803;21:20:16;1
88;2838;369;2370;21:20:16;1
88;2838;0;4125;21:20:16;1
88;2838;0;1732;21:20:16;1
88;1727;230;1467;21:20:16;0
88;2838;88;1016;21:20:16;1
88;2838;247;1083;21:20:16;1
88;1727;0;2830;21:20:16;0
88;1727;0;2828;21:20:16;0
88;1727;0;2828;21:20:16;0
88;1727;0;1727;21:20:16;0
88;1727;148;4258;06:17:52;0
88;2838;0;1732;06:17:52;1
88;1727;47;6173;06:17:52;0
88;2838;40;6800;06:17:52;1
88;2838;0;4267;06:17:52;1
88;2838;0;1732;06:17:52;1
88;1727;46;2164;06:17:52;0
88;2838;82;1024;06:17:52;1
88;1727;76;2830;06:17:52;0
88;1727;0;2828;06:17:52;0
88;1727;0;1727;06:17:52;0
88;1727;0;4266;15:34:15;0
88;2838;0;1732;15:34:15;1
88;1727;310;6173;15:34:15;0
88;2838;40;6800;15:34:15;1
88;2838;44;4267;15:34:15;1
88;2838;0;1732;15:34:15;1
88;1727;46;2164;15:34:15;0
88;2838;0;1083;15:34:15;1
88;1727;299;2830;15:34:15;0
88;1727;0;2828;15:34:15;0
88;2838;0;1732;15:34:15;1
88;1727;18;4266;00:01:09;0
88;2838;0;1732;00:01:09;1
88;1727;408;6173;00:01:09;0
88;2838;40;6800;00:01:09;1
88;2838;369;2370;00:01:09;1
88;2838;183;4267;00:01:09;1
88;2838;0;1732;00:01:09;1
88;1727;46;2164;00:01:09;0
88;2838;5;1083;00:01:09;1
88;2838;247;1083;00:01:09;1
88;1727;463;2830;00:01:09;0
88;1727;0;2828;00:01:09;0
88;1727;0;2828;00:01:09;0
88;2838;0;1732;00:01:09;1
88;1727;16;4127;09:10:43;0
88;2838;0;1732;09:10:43;1
88;1727;38;5295;09:10:43;0
88;2838;40;6800;09:10:43;1
88;2838;0;7083;09:10:43;1
88;2838;0;1732;09:10:43;1
88;1727;52;2850;09:10:43;0
88;2838;165;1083;09:10:43;1
88;1727;759;2830;09:10:43;0
88;1727;0;2828;09:10:43;0
88;2838;0;1732;09:10:43;1
88;1727;115;4127;18:10:01;0
88;2838;0;1732;18:10:01;1
88;1727;217;5295;18:10:01;0
88;2838;40;6800;18:10:01;1
88;2838;48;7083;18:10:01;1
88;2838;0;1732;18:10:01;1
88;1727;52;2850;18:10:01;0
88;2838;175;1083;18:10:01;1
88;1727;864;2830;18:10:01;0
88;1727;0;2828;18:10:01;0
88;2838;0;1732;18:10:01;1
88;1727;132;4127;03:48:52;0
88;2838;0;1732;03:48:52;1
