"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
92;5020;0;6189;17:27:40;-1
92;5320;36;6066;17:27:40;1
92;5020;0;5315;17:27:40;-1
92;5320;13;5766;17:27:40;1
92;5020;38;6313;17:27:40;-1
92;5020;42;6428;17:27:40;-1
92;5320;0;5064;17:27:40;1
92;6934;444;5032;17:27:40;0
92;5020;0;5315;17:27:40;-1
92;6420;36;5057;17:27:40;-1
92;5320;218;6355;17:27:40;1
92;5320;115;5068;17:27:40;1
92;6934;0;5032;17:27:40;0
92;5020;34;5315;17:27:40;-1
92;6424;0;6934;17:27:40;-1
92;6424;172;5058;17:27:40;-1
92;5320;0;5064;17:27:40;1
92;6934;150;2765;17:27:40;0
92;6424;437;5057;17:27:40;-1
92;5020;105;6189;02:15:03;-1
92;5320;36;6066;02:15:03;1
92;5020;0;5315;02:15:03;-1
92;5320;108;5766;02:15:03;1
92;5020;27;6310;02:15:03;-1
92;5020;38;6313;02:15:03;-1
92;5020;42;6428;02:15:03;-1
92;5320;0;5064;02:15:03;1
92;6424;0;6934;02:15:03;-1
92;5020;0;5315;02:15:03;-1
92;5320;218;6355;02:15:03;1
92;5320;115;5068;02:15:03;1
92;6934;332;5032;02:15:03;0
92;5020;213;5315;02:15:03;-1
92;6424;0;6934;02:15:03;-1
92;6424;38;5059;02:15:03;-1
92;5320;0;5064;02:15:03;1
92;6934;316;2765;02:15:03;0
92;6424;131;2708;02:15:03;-1
92;5020;167;6189;11:19:29;-1
92;5320;36;6066;11:19:29;1
92;5020;0;5315;11:19:29;-1
92;5320;0;6459;11:19:29;1
92;5020;182;6310;11:19:29;-1
92;5020;40;6314;11:19:29;-1
92;5020;42;6428;11:19:29;-1
92;5320;133;5064;11:19:29;1
92;6424;0;6934;11:19:29;-1
92;5020;0;5315;11:19:29;-1
92;6934;493;5032;11:19:29;0
92;5020;460;5315;11:19:29;-1
92;6424;0;6934;11:19:29;-1
92;6424;5;5060;11:19:29;-1
92;5320;0;5064;11:19:29;1
92;6934;0;5027;11:19:29;0
92;6424;66;2709;11:19:29;-1
92;5020;167;6189;20:30:45;-1
92;5320;36;6066;20:30:45;1
92;5020;0;5315;20:30:45;-1
92;5320;0;6459;20:30:45;1
92;5020;182;6310;20:30:45;-1
92;5020;40;6314;20:30:45;-1
92;5020;42;6428;20:30:45;-1
92;5320;133;5064;20:30:45;1
92;6424;0;6934;20:30:45;-1
92;5020;0;5315;20:30:45;-1
92;6934;493;5032;20:30:45;0
92;5020;460;5315;20:30:45;-1
92;6424;0;6934;20:30:45;-1
92;6424;5;5060;20:30:45;-1
92;5320;0;5064;20:30:45;1
92;6934;0;5027;20:30:45;0
92;6424;66;2709;20:30:45;-1
92;5020;167;6189;05:55:40;-1
92;5020;0;5315;05:55:40;-1
92;5320;0;6459;05:55:40;1
92;5020;182;6310;05:55:40;-1
92;5020;40;6314;05:55:40;-1
92;5320;133;5064;05:55:40;1
92;6424;0;6934;05:55:40;-1
92;5020;0;5315;05:55:40;-1
92;6934;493;5032;05:55:40;0
92;5020;460;5315;05:55:40;-1
92;6424;0;6934;05:55:40;-1
92;6424;5;5060;05:55:40;-1
92;5320;0;5064;05:55:40;1
92;6934;0;5027;05:55:40;0
92;6424;66;2709;05:55:40;-1
92;5020;167;6189;14:43:02;-1
92;5020;0;5315;14:43:02;-1
92;5320;0;6459;14:43:02;1
92;5020;182;6310;14:43:02;-1
92;5020;40;6314;14:43:02;-1
92;5320;133;5064;14:43:02;1
92;6424;0;6934;14:43:02;-1
92;5020;0;5315;14:43:02;-1
92;6934;493;5032;14:43:02;0
92;5020;460;5315;14:43:02;-1
92;6424;0;6934;14:43:02;-1
92;6424;5;5060;14:43:02;-1
92;5320;0;5064;14:43:02;1
92;6934;0;5027;14:43:02;0
92;6424;66;2709;14:43:02;-1
92;6420;36;5057;23:09:55;-1
92;6420;36;5057;01:16:26;-1
92;6420;36;5057;09:41:50;-1
92;6420;36;5057;18:29:12;-1
92;6420;36;5057;16:12:17;-1
92;5020;20;6311;02:45:55;-1
92;6934;244;5025;02:45:55;0
92;5020;320;6428;02:45:55;-1
92;6934;273;2765;02:45:55;0
92;5320;41;5064;02:45:55;1
92;5320;0;5064;02:45:55;1
92;5320;50;6354;02:45:55;1
92;6424;0;5054;02:45:55;-1
92;5020;187;5710;02:45:55;-1
92;5320;0;2786;02:45:55;1
92;5320;412;6356;02:45:55;1
92;6424;0;6934;02:45:55;-1
92;6424;0;2709;02:45:55;-1
92;5320;270;6430;02:45:55;1
92;6424;0;6934;02:45:55;-1
92;5020;20;6311;11:17:22;-1
92;5020;0;5315;11:17:22;-1
92;6934;0;5026;11:17:22;0
92;5020;0;5315;11:17:22;-1
92;5020;0;5020;11:17:22;-1
92;6934;384;2765;11:17:22;0
92;5320;41;5064;11:17:22;1
92;5320;0;5064;11:17:22;1
92;5320;162;6354;11:17:22;1
92;6424;0;5054;11:17:22;-1
92;5020;46;5711;11:17:22;-1
92;5320;134;2786;11:17:22;1
92;5320;161;6357;11:17:22;1
92;6424;0;6934;11:17:22;-1
92;5020;228;6014;11:17:22;-1
92;6424;0;2709;11:17:22;-1
92;5320;2;5066;11:17:22;1
92;6424;0;6934;11:17:22;-1
92;5020;42;6312;20:07:01;-1
92;5020;0;5315;20:07:01;-1
