"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
55;9943;158;5866;17:27:40
55;529;0;5872;17:27:40
55;529;80;5361;17:27:40
55;9943;296;5801;17:27:40
55;9943;177;5362;17:27:40
55;9943;45;5765;17:27:40
55;9943;363;536;17:27:40
55;9943;0;529;17:27:40
55;529;360;5805;17:27:40
55;529;215;2876;17:27:40
55;9943;0;529;17:27:40
55;9943;158;5866;02:15:03
55;529;128;5872;02:15:03
55;529;80;5361;02:15:03
55;9943;65;2900;02:15:03
55;9943;40;5039;02:15:03
55;9943;225;5765;02:15:03
55;9943;576;536;02:15:03
55;9943;0;529;02:15:03
55;529;419;5805;02:15:03
55;529;215;2876;02:15:03
55;529;0;5714;02:15:03
55;9943;116;529;02:15:03
55;9943;38;5867;11:19:29
55;529;469;5872;11:19:29
55;529;38;2902;11:19:29
55;9943;0;2901;11:19:29
55;9943;40;5039;11:19:29
55;9943;12;5766;11:19:29
55;9943;0;5762;11:19:29
55;9943;0;529;11:19:29
55;529;0;5710;11:19:29
55;529;215;2876;11:19:29
55;529;110;5714;11:19:29
55;9943;423;529;11:19:29
55;9943;38;5867;20:30:45
55;529;469;5872;20:30:45
55;529;38;2902;20:30:45
55;9943;0;2901;20:30:45
55;9943;40;5039;20:30:45
55;9943;12;5766;20:30:45
55;9943;0;5762;20:30:45
55;9943;0;529;20:30:45
55;529;0;5710;20:30:45
55;529;215;2876;20:30:45
55;529;110;5714;20:30:45
55;9943;423;529;20:30:45
55;9943;38;5867;05:55:40
55;529;469;5872;05:55:40
55;5299;262;2901;05:55:40
55;529;38;2902;05:55:40
55;9943;0;2901;05:55:40
55;5299;43;5868;05:55:40
55;9943;40;5039;05:55:40
55;9943;12;5766;05:55:40
55;9943;0;5762;05:55:40
55;9943;0;529;05:55:40
55;529;0;5710;05:55:40
55;529;110;5714;05:55:40
55;9943;423;529;05:55:40
55;9943;38;5867;14:43:02
55;529;469;5872;14:43:02
55;529;38;2902;14:43:02
55;9943;0;2901;14:43:02
55;9943;40;5039;14:43:02
55;9943;12;5766;14:43:02
55;9943;0;5762;14:43:02
55;9943;0;529;14:43:02
55;529;0;5710;14:43:02
55;529;110;5714;14:43:02
55;9943;423;529;14:43:02
55;529;36;5804;02:45:55
55;9943;111;5039;02:45:55
55;529;60;5710;02:45:55
55;5299;262;2901;02:45:55
55;5299;43;5868;02:45:55
55;529;38;2902;02:45:55
55;9943;126;2901;02:45:55
55;9943;91;5866;02:45:55
55;9943;286;5762;02:45:55
55;529;65;521;02:45:55
55;9943;4;536;02:45:55
55;9943;82;5865;02:45:55
55;529;4;5805;11:17:22
55;9943;111;5039;11:17:22
55;529;317;5710;11:17:22
55;529;248;2902;11:17:22
55;9943;0;5362;11:17:22
55;9943;205;5866;11:17:22
55;9943;0;2786;11:17:22
55;529;325;521;11:17:22
55;9943;244;536;11:17:22
55;9943;0;5866;11:17:22
55;529;279;5805;20:07:01
55;9943;111;5039;20:07:01
55;529;0;5711;20:07:01
55;5299;262;2901;20:07:01
55;529;0;5710;20:07:01
55;5299;43;5868;20:07:01
55;529;40;2903;20:07:01
55;529;118;5041;20:07:01
55;9943;134;5362;20:07:01
55;9943;0;5867;20:07:01
55;9943;113;2786;20:07:01
55;9943;0;529;20:07:01
55;9943;511;536;20:07:01
55;9943;42;5866;20:07:01
55;529;441;5805;04:30:29
55;9943;111;5039;04:30:29
55;529;133;5711;04:30:29
55;529;0;5710;04:30:29
55;529;170;2903;04:30:29
55;529;179;5041;04:30:29
55;9943;157;5362;04:30:29
55;9943;38;5867;04:30:29
55;9943;261;2786;04:30:29
55;9943;0;529;04:30:29
55;9943;0;529;04:30:29
55;9943;617;536;04:30:29
55;9943;73;5866;04:30:29
55;529;498;5805;13:11:02
55;529;0;2876;13:11:02
55;5299;262;2901;13:11:02
55;529;14;5710;13:11:02
55;5299;43;5868;13:11:02
55;529;0;5872;13:11:02
55;529;0;5361;13:11:02
55;9943;157;5362;13:11:02
55;9943;275;5867;13:11:02
55;9943;10;5765;13:11:02
55;9943;0;529;13:11:02
55;9943;0;529;13:11:02
55;9943;0;5762;13:11:02
55;9943;109;5866;13:11:02
55;529;0;5710;22:12:03
55;529;38;2876;22:12:03
55;529;14;5710;22:12:03
55;529;38;5872;22:12:03
55;529;0;5361;22:12:03
55;9943;157;5362;22:12:03
55;9943;275;5867;22:12:03
55;9943;44;5765;22:12:03
55;9943;0;529;22:12:03
55;9943;0;529;22:12:03
55;9943;50;5762;22:12:03
55;9943;164;5866;22:12:03
55;529;7;5710;06:35:32
55;529;111;2876;06:35:32
55;529;65;5710;06:35:32
55;529;38;5872;06:35:32
55;529;36;5361;06:35:32
55;9943;157;5362;06:35:32
55;9943;275;5867;06:35:32
55;9943;148;5765;06:35:32
55;9943;0;529;06:35:32
55;9943;0;529;06:35:32
55;9943;151;5762;06:35:32
55;9943;240;5866;06:35:32
55;529;7;5710;15:29:44
55;529;111;2876;15:29:44
55;529;65;5710;15:29:44
55;529;38;5872;15:29:44
55;529;36;5361;15:29:44
55;9943;157;5362;15:29:44
55;9943;275;5867;15:29:44
55;9943;148;5765;15:29:44
