"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
1;8161;0;8012;17:27:40
1;8162;0;8162;17:27:40
1;8161;0;8733;17:27:40
1;8162;0;8072;17:27:40
1;8161;0;8122;17:27:40
1;8731;1;8161;17:27:40
1;8731;0;8041;17:27:40
1;8731;1;8271;17:27:40
1;8731;1;8291;17:27:40
1;8731;1;8101;17:27:40
1;8161;1;8012;02:15:03
1;8162;0;8162;02:15:03
1;8161;0;8733;02:15:03
1;8162;1;8072;02:15:03
1;8161;0;8122;02:15:03
1;8731;0;8151;02:15:03
1;8731;0;8041;02:15:03
1;8731;0;8281;02:15:03
1;8731;0;8741;02:15:03
1;8731;0;8091;02:15:03
1;8161;0;8022;11:19:29
1;8162;0;8162;11:19:29
1;8161;1;8732;11:19:29
1;8162;0;8082;11:19:29
1;8161;1;8122;11:19:29
1;8731;1;8151;11:19:29
1;8731;1;8041;11:19:29
1;8731;0;8281;11:19:29
1;8731;1;8741;11:19:29
1;8731;0;8081;11:19:29
1;8161;0;8022;20:30:45
1;8162;0;8162;20:30:45
1;8161;0;8742;20:30:45
1;8162;0;8082;20:30:45
1;8161;1;8122;20:30:45
1;8731;0;8141;20:30:45
1;8731;0;8031;20:30:45
1;8731;0;8291;20:30:45
1;8161;0;8731;20:30:45
1;8731;0;8081;20:30:45
1;8161;0;8032;05:55:40
1;8162;0;8162;05:55:40
1;8161;0;8742;05:55:40
1;8162;1;8082;05:55:40
1;8161;0;8132;05:55:40
1;8731;1;8141;05:55:40
1;8731;0;8021;05:55:40
1;8731;0;8291;05:55:40
1;8161;0;8731;05:55:40
1;8731;0;8081;05:55:40
1;8161;0;8032;14:43:02
1;8162;0;8162;14:43:02
1;8161;0;8742;14:43:02
1;8162;0;8092;14:43:02
1;8161;0;8142;14:43:02
1;8731;0;8131;14:43:02
1;8731;1;8021;14:43:02
1;8731;0;8291;14:43:02
1;8161;1;8731;14:43:02
1;8731;0;8071;14:43:02
1;8161;1;8032;23:09:55
1;8162;0;8162;23:09:55
1;8161;0;8742;23:09:55
1;8162;1;8092;23:09:55
1;8161;0;8142;23:09:55
1;8731;0;8131;23:09:55
1;8731;0;8011;23:09:55
1;8731;0;8291;23:09:55
1;8161;1;8731;23:09:55
1;8731;0;8071;23:09:55
1;8161;0;8042;07:59:00
1;8162;0;8162;07:59:00
1;8161;1;8742;07:59:00
1;8162;0;8102;07:59:00
1;8161;0;8142;07:59:00
1;8731;1;8131;07:59:00
1;8731;0;8011;07:59:00
1;8731;1;8291;07:59:00
1;8161;1;8731;07:59:00
1;8731;1;8071;07:59:00
1;8161;0;8052;16:31:01
1;8161;1;8742;16:31:01
1;8162;1;8102;16:31:01
1;8161;0;8142;16:31:01
1;8731;1;8131;16:31:01
1;8731;0;8011;16:31:01
1;8731;1;8291;16:31:01
1;8161;1;8731;16:31:01
1;8731;1;8071;16:31:01
1;8161;0;8052;01:16:26
1;8161;1;8742;01:16:26
1;8162;0;8112;01:16:26
1;8161;1;8142;01:16:26
1;8731;0;8121;01:16:26
1;8731;0;8271;01:16:26
1;8731;1;8291;01:16:26
1;8161;1;8731;01:16:26
1;8731;0;8061;01:16:26
1;8161;0;8052;09:41:50
1;8161;1;8742;09:41:50
1;8162;0;8112;09:41:50
1;8161;0;8152;09:41:50
1;8731;0;8111;09:41:50
1;8731;0;8271;09:41:50
1;8731;1;8291;09:41:50
1;8731;0;8061;09:41:50
1;8161;0;8062;18:29:12
1;8161;0;8292;18:29:12
1;8162;0;8122;18:29:12
1;8161;1;8152;18:29:12
1;8731;0;8111;18:29:12
1;8731;1;8271;18:29:12
1;8731;0;8741;18:29:12
1;8731;0;8051;18:29:12
1;8161;1;8062;02:49:15
1;8161;1;8292;02:49:15
1;8162;0;8122;02:49:15
1;8161;1;8152;02:49:15
1;8731;0;8111;02:49:15
1;8731;0;8281;02:49:15
1;8731;1;8741;02:49:15
1;8731;0;8051;02:49:15
1;8161;1;8062;11:48:34
1;8161;0;8282;11:48:34
1;8162;1;8122;11:48:34
1;8731;0;8161;11:48:34
1;8731;1;8111;11:48:34
1;8731;0;8281;11:48:34
1;8161;0;8731;11:48:34
1;8731;1;8051;11:48:34
1;8161;0;8072;20:44:29
1;8161;1;8282;20:44:29
1;8162;0;8132;20:44:29
1;8731;0;8161;20:44:29
1;8731;0;8101;20:44:29
1;8731;0;8291;20:44:29
1;8161;0;8731;20:44:29
1;8731;0;8041;20:44:29
1;8161;0;8072;05:13:06
1;8161;1;8282;05:13:06
1;8162;1;8132;05:13:06
1;8731;0;8161;05:13:06
1;8731;1;8101;05:13:06
1;8731;0;8291;05:13:06
1;8161;0;8731;05:13:06
1;8161;0;8733;05:13:06
1;8731;1;8041;05:13:06
1;8161;1;8072;14:02:08
1;8161;0;8272;14:02:08
1;8162;0;8142;14:02:08
1;8731;0;8161;14:02:08
1;8731;0;8091;14:02:08
1;8731;1;8291;14:02:08
1;8161;1;8731;14:02:08
1;8161;0;8733;14:02:08
1;8731;0;8031;14:02:08
1;8161;0;8082;22:39:16
1;8161;1;8272;22:39:16
1;8162;0;8142;22:39:16
1;8731;0;8161;22:39:16
1;8731;1;8091;22:39:16
1;8731;1;8291;22:39:16
1;8161;1;8731;22:39:16
1;8161;0;8733;22:39:16
1;8731;0;8031;22:39:16
1;8161;0;8082;07:36:53
1;8161;0;8012;07:36:53
1;8162;0;8142;07:36:53
1;8731;0;8161;07:36:53
1;8731;0;8081;07:36:53
1;8731;1;8291;07:36:53
1;8161;1;8731;07:36:53
1;8161;0;8733;07:36:53
1;8731;0;8021;07:36:53
1;8161;1;8082;16:12:17
1;8161;0;8012;16:12:17
1;8162;1;8142;16:12:17
1;8731;0;8161;16:12:17
1;8731;0;8081;16:12:17
1;8731;1;8291;16:12:17
1;8161;1;8731;16:12:17
1;8161;0;8733;16:12:17
1;8731;0;8021;16:12:17
1;8161;0;8092;00:47:42
1;8161;1;8012;00:47:42
1;8162;0;8152;00:47:42
1;8731;1;8161;00:47:42
1;8731;1;8081;00:47:42
1;8731;0;8741;00:47:42
1;8161;1;8731;00:47:42
1;8161;1;8732;00:47:42
1;8731;0;8011;00:47:42
1;8161;1;8092;09:33:22
1;8161;0;8022;09:33:22
1;8162;1;8152;09:33:22
1;8731;1;8161;09:33:22
1;8731;0;8071;09:33:22
1;8731;0;8741;09:33:22
1;8161;1;8731;09:33:22
1;8161;0;8742;09:33:22
1;8731;0;8011;09:33:22
1;8161;0;8102;18:01:58
1;8161;0;8022;18:01:58
1;8162;1;8152;18:01:58
1;8731;1;8161;18:01:58
1;8731;0;8071;18:01:58
1;8161;0;8731;18:01:58
1;8161;0;8733;18:01:58
1;8161;0;8742;18:01:58
1;8731;0;8011;18:01:58
1;8161;0;8112;02:45:55
1;8161;0;8032;02:45:55
1;8731;0;8162;02:45:55
1;8731;0;8151;02:45:55
1;8731;1;8071;02:45:55
1;8161;0;8731;02:45:55
1;8161;0;8733;02:45:55
1;8161;0;8742;02:45:55
1;8731;0;8271;02:45:55
1;8161;0;8112;11:17:22
1;8161;0;8032;11:17:22
1;8731;0;8162;11:17:22
1;8731;1;8151;11:17:22
1;8731;1;8071;11:17:22
1;8161;1;8731;11:17:22
1;8161;0;8733;11:17:22
1;8161;0;8742;11:17:22
1;8731;0;8271;11:17:22
1;8161;0;8122;20:07:01
1;8161;1;8032;20:07:01
1;8731;0;8162;20:07:01
1;8731;0;8141;20:07:01
1;8731;0;8061;20:07:01
1;8161;1;8731;20:07:01
1;8161;0;8733;20:07:01
1;8161;1;8742;20:07:01
1;8731;1;8271;20:07:01
1;8161;0;8122;04:30:29
1;8161;0;8042;04:30:29
1;8731;0;8162;04:30:29
1;8731;1;8141;04:30:29
1;8731;1;8061;04:30:29
1;8161;1;8731;04:30:29
1;8161;0;8733;04:30:29
1;8161;1;8742;04:30:29
1;8731;1;8271;04:30:29
1;8161;0;8122;13:11:02
1;8161;0;8052;13:11:02
1;8731;0;8162;13:11:02
1;8731;0;8131;13:11:02
1;8731;0;8051;13:11:02
1;8161;1;8731;13:11:02
1;8161;0;8733;13:11:02
1;8161;1;8742;13:11:02
1;8731;0;8281;13:11:02
1;8161;1;8122;22:12:03
1;8161;0;8052;22:12:03
1;8731;0;8162;22:12:03
1;8731;0;8131;22:12:03
1;8731;0;8051;22:12:03
1;8161;1;8731;22:12:03
1;8161;0;8733;22:12:03
1;8161;1;8742;22:12:03
1;8731;1;8281;22:12:03
1;8161;0;8132;06:35:32
1;8161;1;8052;06:35:32
1;8731;0;8162;06:35:32
1;8731;1;8131;06:35:32
1;8731;0;8041;06:35:32
1;8161;0;8733;06:35:32
1;8161;0;8292;06:35:32
1;8731;0;8291;06:35:32
1;8161;1;8132;15:29:44
1;8161;0;8062;15:29:44
1;8731;0;8162;15:29:44
1;8731;0;8121;15:29:44
1;8731;1;8041;15:29:44
1;8161;0;8733;15:29:44
1;8161;1;8292;15:29:44
1;8731;0;8291;15:29:44
1;8161;0;8142;00:20:32
1;8161;1;8062;00:20:32
1;8731;0;8162;00:20:32
1;8731;1;8121;00:20:32
1;8731;1;8041;00:20:32
1;8161;0;8733;00:20:32
