"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
34;4952;98;4367;02:24:47;1
34;2728;119;1720;02:24:47;0
34;2728;36;1733;02:24:47;0
34;4952;166;1769;02:24:47;1
34;9978;86;1715;02:24:47;-1
34;4952;91;1779;02:24:47;1
34;9978;231;1233;02:24:47;-1
34;4952;0;1278;02:24:47;1
34;4952;151;1757;02:24:47;1
34;1715;175;1729;02:24:47;-1
34;4952;168;1776;02:24:47;1
34;4952;0;4367;02:24:47;1
34;4952;0;2728;02:24:47;1
34;4952;286;4367;11:58:15;1
34;2728;0;1731;11:58:15;0
34;2728;274;1733;11:58:15;0
34;4952;189;1769;11:58:15;1
34;9978;0;1716;11:58:15;-1
34;4952;199;1779;11:58:15;1
34;9978;231;1233;11:58:15;-1
34;4952;0;1278;11:58:15;1
34;4952;439;1757;11:58:15;1
34;1715;175;1729;11:58:15;-1
34;4952;0;6432;11:58:15;1
34;4952;39;4367;11:58:15;1
34;4952;0;2728;11:58:15;1
34;4952;0;1776;20:28:33;1
34;2728;69;1731;20:28:33;0
34;2728;396;1733;20:28:33;0
34;4952;189;1769;20:28:33;1
34;9978;57;1716;20:28:33;-1
34;4952;243;1779;20:28:33;1
34;9978;329;1233;20:28:33;-1
34;4952;77;1278;20:28:33;1
34;4952;0;1758;20:28:33;1
34;1715;0;1233;20:28:33;-1
34;4952;0;6432;20:28:33;1
34;4952;111;4367;20:28:33;1
34;4952;0;2728;20:28:33;1
34;4952;0;6432;05:22:45;1
34;2728;152;2725;05:22:45;0
34;2728;160;1712;05:22:45;0
34;4952;217;1769;05:22:45;1
34;9978;6;2291;05:22:45;-1
34;4952;157;1762;05:22:45;1
34;9978;329;1233;05:22:45;-1
34;4952;343;1278;05:22:45;1
34;4952;11;2290;05:22:45;1
34;1715;34;1233;05:22:45;-1
34;4952;266;6432;05:22:45;1
34;4952;296;4367;05:22:45;1
34;4952;0;2728;05:22:45;1
34;4952;0;6432;14:16:57;1
34;2728;261;2725;14:16:57;0
34;2728;253;1712;14:16:57;0
34;4952;217;1769;14:16:57;1
34;9978;6;2291;14:16:57;-1
34;4952;169;1762;14:16:57;1
34;9978;173;1824;14:16:57;-1
34;9978;329;1233;14:16:57;-1
34;4952;403;1278;14:16:57;1
34;4952;79;2290;14:16:57;1
34;1715;34;1233;14:16:57;-1
34;4952;362;6432;14:16:57;1
34;4952;325;4367;14:16:57;1
34;4952;0;2728;14:16:57;1
34;6432;87;1278;14:16:57;-1
