"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
20;1900;0;1142;02:24:47
20;1900;0;1142;02:24:47
20;1900;0;1119;02:24:47
20;1194;5;4214;02:24:47
20;1900;203;1024;02:24:47
20;1900;0;4111;02:24:47
20;1194;0;1900;02:24:47
20;1900;0;1142;02:24:47
20;1194;171;1198;02:24:47
20;1900;794;5013;02:24:47
20;1194;17;1030;02:24:47
20;1900;0;1142;11:58:15
20;1900;0;1142;11:58:15
20;1900;11;1119;11:58:15
20;1194;85;4214;11:58:15
20;1900;203;1024;11:58:15
20;1900;0;4111;11:58:15
20;1194;0;1900;11:58:15
20;1900;0;1142;11:58:15
20;1194;421;1198;11:58:15
20;1900;42;1351;11:58:15
20;1194;54;1030;11:58:15
20;1900;0;1142;20:28:33
20;1900;34;1142;20:28:33
20;1900;69;1119;20:28:33
20;1194;287;4214;20:28:33
20;1900;203;1024;20:28:33
20;1900;0;4111;20:28:33
20;1194;0;1900;20:28:33
20;1900;0;1142;20:28:33
20;1194;0;1120;20:28:33
20;1900;169;1351;20:28:33
20;1194;70;1052;20:28:33
20;1900;0;1142;05:22:45
20;1900;0;5102;05:22:45
20;1900;0;1096;05:22:45
20;1194;0;1793;05:22:45
20;1900;9;1083;05:22:45
20;1900;160;4111;05:22:45
20;1194;0;1900;05:22:45
20;1900;0;1142;05:22:45
20;1194;311;1120;05:22:45
20;1900;204;1351;05:22:45
20;1194;70;1052;05:22:45
20;1900;0;1142;14:16:57
20;1900;38;5102;14:16:57
20;1900;1;1096;14:16:57
20;1194;3;1793;14:16:57
20;1900;103;1083;14:16:57
20;1900;0;1792;14:16:57
20;1194;0;1900;14:16:57
20;1900;0;1142;14:16:57
20;1194;468;1120;14:16:57
20;1900;3;1349;14:16:57
20;1194;70;1052;14:16:57
20;1900;0;1142;23:31:37
20;1900;274;5102;23:31:37
20;1900;294;1096;23:31:37
20;1194;247;1793;23:31:37
20;1900;184;1083;23:31:37
20;1900;47;1792;23:31:37
20;1194;0;1900;23:31:37
20;1900;0;1142;23:31:37
20;1194;204;4066;23:31:37
20;1900;114;1349;23:31:37
20;1194;52;1051;23:31:37
20;1900;0;1142;08:00:13
20;1900;208;5105;08:00:13
20;1900;0;1097;08:00:13
