"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
45;9292;165;3403;02:24:47;0
45;3420;233;3306;02:24:47;-1
45;9292;0;1384;02:24:47;0
45;3420;0;1531;02:24:47;-1
45;1385;53;2910;02:24:47;1
45;3420;62;3402;02:24:47;-1
45;1385;0;1385;02:24:47;1
45;1385;189;3460;02:24:47;1
45;1385;0;9292;02:24:47;1
45;9292;772;1533;02:24:47;0
45;1385;0;9292;02:24:47;1
45;9292;165;3403;11:58:15;0
45;3420;233;3306;11:58:15;-1
45;9292;0;1384;11:58:15;0
45;3420;42;1531;11:58:15;-1
45;1385;199;2910;11:58:15;1
45;3420;249;3402;11:58:15;-1
45;1385;0;1385;11:58:15;1
45;1385;5;3461;11:58:15;1
45;1385;0;9292;11:58:15;1
45;9292;772;1533;11:58:15;0
45;1385;0;9292;11:58:15;1
45;9292;34;3404;20:28:33;0
45;3420;233;3306;20:28:33;-1
45;9292;72;1384;20:28:33;0
45;3420;219;1531;20:28:33;-1
45;1385;339;2910;20:28:33;1
45;3420;2;3403;20:28:33;-1
45;9292;34;1525;20:28:33;0
45;3420;0;1384;20:28:33;-1
45;1385;34;3461;20:28:33;1
45;1385;0;9292;20:28:33;1
45;9292;83;2992;20:28:33;0
45;3420;62;3403;20:28:33;-1
45;9292;0;1534;20:28:33;0
45;1385;0;9292;20:28:33;1
45;3420;339;1531;20:28:33;-1
45;9292;233;3404;05:22:45;0
45;3420;233;3306;05:22:45;-1
45;9292;38;1540;05:22:45;0
45;3420;40;1320;05:22:45;-1
45;1385;119;2924;05:22:45;1
45;3420;245;3403;05:22:45;-1
45;3420;0;1384;05:22:45;-1
45;1385;362;3461;05:22:45;1
45;1385;0;9292;05:22:45;1
45;9292;120;1534;05:22:45;0
45;1385;0;9292;05:22:45;1
45;9292;38;3424;14:16:57;0
45;9292;166;1540;14:16:57;0
45;3420;0;1533;14:16:57;-1
45;1385;246;2924;14:16:57;1
45;3420;38;3404;14:16:57;-1
45;3420;0;1384;14:16:57;-1
45;1385;389;3461;14:16:57;1
45;1385;0;9292;14:16:57;1
45;9292;221;1534;14:16:57;0
45;1385;0;9292;14:16:57;1
