"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
3;5776;183;2337;04:53:16
3;6423;133;706;04:53:16
3;5776;40;5772;04:53:16
3;5776;46;526;04:53:16
3;2337;314;726;04:53:16
3;6423;40;703;04:53:16
3;6423;0;5701;04:53:16
3;6423;0;5701;04:53:16
3;6423;672;5706;04:53:16
3;6423;289;6178;04:53:16
3;2337;423;6209;04:53:16
3;5776;0;722;04:53:16
3;5776;542;726;04:53:16
3;6423;0;611;04:53:16
3;5776;36;5770;13:24:09
3;6423;0;6253;13:24:09
3;5776;91;5773;13:24:09
3;5776;46;526;13:24:09
3;2337;479;726;13:24:09
3;6423;365;703;13:24:09
3;6423;0;5701;13:24:09
3;6423;0;5701;13:24:09
3;6423;42;5707;13:24:09
3;6423;0;5714;13:24:09
3;2337;521;6209;13:24:09
3;5776;337;722;13:24:09
3;5776;0;626;13:24:09
3;6423;392;611;13:24:09
3;5776;36;5770;22:27:18
3;6423;0;6253;22:27:18
3;5776;91;5773;22:27:18
3;2337;485;726;22:27:18
3;6423;44;704;22:27:18
3;6423;0;5701;22:27:18
3;6423;42;5707;22:27:18
3;6423;38;5714;22:27:18
3;2337;0;722;22:27:18
3;5776;4;723;22:27:18
3;5776;0;626;22:27:18
3;6423;0;621;22:27:18
3;5776;305;5770;07:14:39
3;6423;129;6253;07:14:39
3;5776;0;5806;07:14:39
3;5776;90;6177;07:14:39
3;2337;559;726;07:14:39
3;6423;44;704;07:14:39
3;6423;42;5707;07:14:39
3;6423;38;5714;07:14:39
3;2337;218;722;07:14:39
3;5776;190;723;07:14:39
3;5776;255;626;07:14:39
3;6423;62;621;07:14:39
3;5776;305;5770;16:10:41
3;6423;390;6253;16:10:41
3;5776;0;5806;16:10:41
3;5776;90;6177;16:10:41
3;2337;1;626;16:10:41
3;6423;44;704;16:10:41
3;6423;144;2338;16:10:41
3;6423;38;5714;16:10:41
3;2337;5;723;16:10:41
3;5776;0;724;16:10:41
3;5776;0;616;16:10:41
3;6423;222;621;16:10:41
3;5776;305;5770;01:12:30
3;6423;487;6253;01:12:30
3;5776;188;5806;01:12:30
3;5776;0;6179;01:12:30
3;2337;40;626;01:12:30
3;5776;60;6424;01:12:30
3;6423;44;704;01:12:30
3;6423;144;2338;01:12:30
3;6423;38;5714;01:12:30
3;2337;152;723;01:12:30
3;5776;0;724;01:12:30
3;5776;0;616;01:12:30
3;6423;338;621;01:12:30
3;5776;305;5770;09:51:08
3;6423;487;6253;09:51:08
3;5776;261;5806;09:51:08
3;6151;0;5701;09:51:08
3;5776;200;6179;09:51:08
3;2337;274;626;09:51:08
3;5776;60;6424;09:51:08
3;6423;44;704;09:51:08
3;6423;317;5704;09:51:08
3;6423;144;2338;09:51:08
3;6423;38;5714;09:51:08
3;2337;7;724;09:51:08
3;5776;293;724;09:51:08
3;5776;439;616;09:51:08
3;6423;627;621;09:51:08
3;6423;487;6253;18:37:09
3;5776;677;5806;18:37:09
3;5776;0;2537;18:37:09
3;2337;274;626;18:37:09
3;5776;60;6424;18:37:09
3;6423;0;5705;18:37:09
3;6423;144;2338;18:37:09
3;2337;6;724;18:37:09
3;5776;293;724;18:37:09
3;5776;1;606;18:37:09
3;6423;0;702;18:37:09
3;5776;0;5772;03:35:35
3;6423;487;6253;03:35:35
3;5776;0;5776;03:35:35
3;6151;0;5701;03:35:35
3;5776;97;2537;03:35:35
3;2337;274;626;03:35:35
3;5776;60;6424;03:35:35
3;6423;318;5705;03:35:35
3;6423;191;2318;03:35:35
3;2337;345;724;03:35:35
3;5776;50;725;03:35:35
3;5776;240;606;03:35:35
3;6423;46;702;03:35:35
3;5776;319;5772;12:09:32
3;6423;0;5701;12:09:32
3;5776;344;2537;12:09:32
3;2337;274;626;12:09:32
3;6423;0;5706;12:09:32
3;6423;0;5701;12:09:32
3;6423;489;2318;12:09:32
3;2337;4;725;12:09:32
3;5776;389;725;12:09:32
3;5776;0;506;12:09:32
3;6423;450;702;12:09:32
3;5776;0;5773;20:52:03
3;6423;0;5701;20:52:03
3;5776;56;2200;20:52:03
3;2337;274;626;20:52:03
3;6423;110;5706;20:52:03
3;6423;0;5701;20:52:03
3;6423;489;2318;20:52:03
3;2337;119;725;20:52:03
3;5776;0;726;20:52:03
3;5776;0;506;20:52:03
3;6423;3;703;20:52:03
3;5776;177;5773;05:28:33
3;6423;0;5701;05:28:33
3;5776;275;2200;05:28:33
3;5776;0;722;05:28:33
3;6423;482;5706;05:28:33
3;6423;0;5701;05:28:33
3;6423;549;2318;05:28:33
3;2337;341;725;05:28:33
3;5776;94;726;05:28:33
3;5776;102;506;05:28:33
3;6423;40;703;05:28:33
3;5776;0;5806;14:17:50
3;6423;0;5701;14:17:50
3;5776;275;2200;14:17:50
3;5776;0;722;14:17:50
3;6423;482;5706;14:17:50
3;6423;0;5701;14:17:50
3;6423;0;2543;14:17:50
3;6423;123;511;14:17:50
3;2337;0;726;14:17:50
3;5776;94;726;14:17:50
3;5776;393;506;14:17:50
3;6423;258;703;14:17:50
3;5776;8;5806;22:58:28
3;6423;0;5701;22:58:28
3;5776;698;2200;22:58:28
3;5776;399;722;22:58:28
3;6423;752;5706;22:58:28
3;6423;246;5701;22:58:28
3;6423;0;6178;22:58:28
3;6423;123;511;22:58:28
3;2337;86;726;22:58:28
3;5776;426;726;22:58:28
3;5776;40;516;22:58:28
3;6423;0;704;22:58:28
3;5776;178;5806;07:50:03
3;6423;0;5701;07:50:03
3;5776;48;2337;07:50:03
3;5776;173;723;07:50:03
3;6423;56;5707;07:50:03
3;6423;666;5701;07:50:03
3;6423;138;6178;07:50:03
3;6423;123;511;07:50:03
3;2337;86;726;07:50:03
3;5776;524;726;07:50:03
3;5776;364;516;07:50:03
3;6423;132;704;07:50:03
3;5776;178;5806;16:49:27
3;6423;0;5701;16:49:27
3;5776;48;2337;16:49:27
3;2337;40;516;16:49:27
3;5776;417;723;16:49:27
3;6423;145;5707;16:49:27
3;6423;752;5701;16:49:27
3;6423;138;6178;16:49:27
3;6423;123;511;16:49:27
3;2337;413;726;16:49:27
3;5776;524;726;16:49:27
3;5776;0;526;16:49:27
3;6423;330;704;16:49:27
3;5776;709;5806;01:35:54
3;6423;0;5701;01:35:54
3;5776;48;2337;01:35:54
3;2337;40;516;01:35:54
3;5776;0;724;01:35:54
3;6423;46;2338;01:35:54
3;6423;843;5701;01:35:54
3;6423;183;6178;01:35:54
3;6423;123;511;01:35:54
3;2337;549;726;01:35:54
3;5776;524;726;01:35:54
3;5776;56;526;01:35:54
3;6423;523;704;01:35:54
3;5776;709;5806;10:31:14
3;6423;0;5701;10:31:14
3;5776;48;2337;10:31:14
3;2337;40;516;10:31:14
3;5776;184;724;10:31:14
3;6423;46;2338;10:31:14
3;6423;0;5700;10:31:14
3;6423;222;6178;10:31:14
3;2337;0;626;10:31:14
3;5776;50;626;10:31:14
3;5776;104;526;10:31:14
3;6423;523;704;10:31:14
3;5776;0;5776;19:31:14
3;6423;0;5701;19:31:14
3;6151;0;5701;19:31:14
3;5776;36;5770;19:31:14
3;2337;40;516;19:31:14
3;5776;0;725;19:31:14
3;6423;46;2338;19:31:14
3;6423;44;5700;19:31:14
3;6423;342;6178;19:31:14
3;2337;7;626;19:31:14
3;5776;50;626;19:31:14
3;5776;231;526;19:31:14
3;6423;523;704;19:31:14
3;6423;0;5701;04:12:23
3;6423;0;5701;04:12:23
3;6151;0;5701;04:12:23
3;5776;36;5770;04:12:23
3;2337;40;516;04:12:23
3;5776;197;725;04:12:23
3;6423;40;2318;04:12:23
3;6423;405;5700;04:12:23
3;6423;0;5714;04:12:23
3;6423;66;611;04:12:23
3;2337;40;626;04:12:23
3;5776;424;626;04:12:23
3;5776;434;526;04:12:23
3;6423;464;705;04:12:23
3;6423;0;5701;12:50:25
3;6423;0;5701;12:50:25
3;5776;517;5770;12:50:25
3;5776;3;726;12:50:25
3;6423;40;2318;12:50:25
3;6423;40;5704;12:50:25
3;6423;73;5714;12:50:25
3;6423;0;621;12:50:25
3;2337;192;626;12:50:25
3;5776;424;626;12:50:25
3;5776;434;526;12:50:25
3;6423;464;705;12:50:25
3;6423;0;5701;21:29:53
3;6423;0;5701;21:29:53
3;6151;0;5701;21:29:53
3;5776;517;5770;21:29:53
3;5776;2;726;21:29:53
3;6423;40;2318;21:29:53
3;6423;40;5704;21:29:53
3;6423;73;5714;21:29:53
3;6423;6;621;21:29:53
