"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
98;2382;60;5953;04:53:16;1
98;1951;0;2384;04:53:16;0
98;2382;0;2382;04:53:16;1
98;2382;1;3851;04:53:16;1
98;1951;238;5963;04:53:16;0
98;2382;292;3851;22:27:18;1
98;1951;1115;5963;22:27:18;0
98;2382;292;3851;07:14:39;1
98;1951;176;9649;07:14:39;0
98;2382;292;3851;16:10:41;1
98;2382;0;1951;16:10:41;1
98;1951;536;9649;16:10:41;0
98;2382;377;3851;01:12:30;1
98;2382;0;1951;01:12:30;1
98;1951;0;2660;01:12:30;0
98;2382;60;5953;09:51:08;1
98;1951;0;2384;09:51:08;0
98;2382;0;2382;09:51:08;1
98;2382;939;3851;09:51:08;1
98;2382;0;1951;09:51:08;1
98;1951;263;2660;09:51:08;0
98;2382;1314;3851;18:37:09;1
98;2382;0;1951;18:37:09;1
98;1951;378;2660;18:37:09;0
98;2382;0;1951;03:35:35;1
98;2382;1722;3851;03:35:35;1
98;2382;114;1951;03:35:35;1
98;1951;40;5923;03:35:35;0
98;2382;0;1951;12:09:32;1
98;2382;1999;3851;12:09:32;1
98;2382;457;1951;12:09:32;1
98;1951;186;5923;12:09:32;0
98;1951;0;2384;20:52:03;0
98;2382;0;1951;20:52:03;1
98;2382;2144;3851;20:52:03;1
98;2382;0;1984;20:52:03;1
98;1951;38;5921;20:52:03;0
98;1951;0;2384;05:28:33;0
98;2382;0;1951;05:28:33;1
98;2382;2220;3851;05:28:33;1
98;2382;107;1984;05:28:33;1
98;1951;97;5921;05:28:33;0
98;1951;0;2384;14:17:50;0
98;2382;0;1951;14:17:50;1
98;2382;2220;3851;14:17:50;1
98;2382;335;1984;14:17:50;1
98;1951;97;5921;14:17:50;0
98;2382;60;5953;22:58:28;1
98;1951;0;2384;22:58:28;0
98;2382;0;2382;22:58:28;1
98;1951;0;2384;22:58:28;0
98;2382;0;1951;22:58:28;1
98;2382;2220;3851;22:58:28;1
98;2382;681;1984;22:58:28;1
98;1951;44;5917;22:58:28;0
98;1951;0;2384;07:50:03;0
98;2382;0;1951;07:50:03;1
98;2382;2220;3851;07:50:03;1
98;2382;106;5952;07:50:03;1
98;1951;44;5917;07:50:03;0
98;1951;0;2384;16:49:27;0
98;2382;0;1951;16:49:27;1
98;2382;304;5952;16:49:27;1
98;1951;44;5917;16:49:27;0
98;1951;0;2384;01:35:54;0
98;2382;0;1951;01:35:54;1
98;2382;38;5953;01:35:54;1
98;1951;113;1985;01:35:54;0
98;2382;60;5953;10:31:14;1
98;1951;0;2384;10:31:14;0
98;2382;0;2382;10:31:14;1
98;1951;0;2384;10:31:14;0
98;2382;0;1951;10:31:14;1
98;2382;38;5953;10:31:14;1
