"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
82;5721;105;5719;04:53:16
82;5726;105;3253;04:53:16
82;5726;0;4262;04:53:16
82;5726;217;5123;04:53:16
82;4263;0;5732;04:53:16
82;5726;54;2544;04:53:16
82;4263;276;636;04:53:16
82;5721;214;4022;04:53:16
82;4263;95;5757;04:53:16
82;4263;267;5754;04:53:16
82;4263;46;6071;04:53:16
82;5726;288;6650;04:53:16
82;5726;90;4003;04:53:16
82;4263;0;5732;04:53:16
82;4263;0;5732;04:53:16
82;5726;233;4007;04:53:16
82;4263;1;5161;04:53:16
82;5726;301;5719;04:53:16
82;5721;105;5719;22:27:18
82;5726;75;3257;22:27:18
82;5726;0;4262;22:27:18
82;5726;132;5119;22:27:18
82;4263;0;5732;22:27:18
82;5726;54;2544;22:27:18
82;4263;9;6601;22:27:18
82;5721;122;6004;22:27:18
82;4263;0;4059;22:27:18
82;4263;0;2670;22:27:18
82;4263;267;5754;22:27:18
82;5726;231;6659;22:27:18
82;5726;90;4003;22:27:18
82;5726;0;4262;22:27:18
82;4263;0;5732;22:27:18
82;5726;0;4022;22:27:18
82;4263;38;2667;22:27:18
82;5726;301;5719;22:27:18
82;5726;170;3257;07:14:39
82;5726;0;4262;07:14:39
82;5726;132;5119;07:14:39
82;4263;0;5732;07:14:39
82;4263;1;6601;07:14:39
82;5721;122;6004;07:14:39
82;4263;44;4059;07:14:39
82;4263;0;2670;07:14:39
82;4263;42;4054;07:14:39
82;5726;231;6659;07:14:39
82;5726;44;1308;07:14:39
82;5726;0;4262;07:14:39
82;4263;0;5732;07:14:39
82;5726;40;4022;07:14:39
82;4263;38;2667;07:14:39
82;4263;205;3225;16:10:41
82;5721;103;5720;16:10:41
82;5726;2;3263;16:10:41
82;5726;0;4262;16:10:41
82;5726;76;2603;16:10:41
82;4263;34;5751;16:10:41
82;5726;94;5718;16:10:41
82;4263;109;6601;16:10:41
82;5721;122;6004;16:10:41
82;4263;0;4263;16:10:41
82;4263;85;2670;16:10:41
82;4263;71;5756;16:10:41
82;4263;42;4054;16:10:41
82;5726;447;6659;16:10:41
