"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1631728739084;1;8731;1;03:15:01
1631728739084;1;8162;1;03:25:42
1631728739084;1;8731;1;03:18:11
1631728739084;1;8731;0;03:16:02
1631728739084;1;8161;0;03:13:42
1631728739084;1;8162;0;03:15:42
1631728739084;1;8642;0;03:16:01
1631728739084;1;8162;0;03:14:42
1631728739084;1;8161;1;03:15:22
1631728739084;1;8731;0;03:18:11
1631728739084;1;8731;0;03:13:31
1631728739084;2;8763;0;03:19:21
1631728739084;2;8382;0;03:26:03
1631728739084;2;8472;1;03:20:42
1631728739084;2;8763;0;03:20:21
1631728739084;2;8472;1;03:18:42
1631728739084;2;8472;0;03:20:02
1631728739084;3;6423;180;02:42:58
1631728739084;3;6151;0;02:35:01
1631728739084;3;2337;327;01:10:26
1631728739084;3;5776;0;01:12:02
1631728739084;3;6423;0;02:35:01
1631728739084;3;2337;44;01:08:26
1631728739084;3;6423;0;02:47:03
1631728739084;3;6423;0;02:35:01
1631728739084;3;5776;0;01:42:17
1631728739084;3;6423;44;02:35:05
1631728739084;3;6423;3;01:10:21
1631728739084;3;5776;352;02:36:46
1631728739084;4;526;0;01:12:06
1631728739084;4;526;0;02:15:01
1631728739084;4;6424;0;02:15:01
1631728739084;4;4502;336;02:23:45
1631728739084;4;526;0;02:24:20
1631728739084;4;4502;152;02:39:13
1631728739084;4;4502;158;01:08:31
1631728739084;5;8642;0;03:17:51
1631728739084;5;8262;1;03:17:32
1631728739084;5;8642;0;03:25:21
1631728739084;5;8641;0;03:24:41
1631728739084;5;8262;1;03:16:52
1631728739084;5;8642;0;03:17:11
1631728739084;5;8231;0;03:17:42
1631728739084;5;8641;0;03:24:01
1631728739084;5;8262;0;03:18:02
1631728739084;5;8641;0;03:25:31
1631728739084;5;8262;0;03:25:02
1631728739084;5;8262;0;03:24:12
1631728739084;5;8262;1;03:14:22
1631728739084;6;8472;1;03:18:32
1631728739084;6;8472;0;03:26:44
1631728739084;6;8472;1;03:20:22
1631728739084;6;8472;1;03:26:14
1631728739084;6;8834;0;03:26:53
1631728739084;6;8834;1;03:18:31
1631728739084;6;8472;0;03:19:02
1631728739084;6;8472;0;03:19:42
1631728739084;6;8833;0;03:25:53
1631728739084;6;8763;0;03:21:12
1631728739084;6;8472;0;03:27:13
1631728739084;6;8834;1;03:21:01
1631728739084;7;6421;42;01:58:01
1631728739084;7;2351;0;03:30:56
1631728739084;7;6421;1;02:28:32
1631728739084;7;6421;18;03:46:09
1631728739084;7;9051;0;02:29:19
1631728739084;7;9051;78;02:36:11
1631728739084;7;9051;129;01:43:55
1631728739084;7;6421;0;03:30:56
1631728739084;7;9051;1;02:27:38
1631728739084;7;9051;0;03:46:03
1631728739084;7;2351;38;01:15:01
1631728739084;7;2351;652;02:35:58
1631728739084;7;6421;44;02:47:37
1631728739084;7;2351;0;02:26:45
1631728739084;7;6421;44;01:43:56
1631728739084;7;9051;365;02:29:12
1631728739084;7;9051;121;01:13:36
1631728739084;8;2351;176;02:30:52
1631728739084;8;6361;40;02:28:01
1631728739084;8;5281;454;02:27:08
1631728739084;8;6361;300;02:30:54
1631728739084;8;5229;373;02:27:51
1631728739084;8;5426;0;02:30:18
1631728739084;8;6361;54;02:31:06
1631728739084;8;5426;176;02:30:04
1631728739084;8;2351;0;02:30:08
1631728739084;8;5229;48;01:34:46
1631728739084;8;6361;0;02:27:10
1631728739084;9;473;145;01:27:56
1631728739084;9;1687;397;01:07:50
1631728739084;9;1687;148;01:28:05
1631728739084;12;1780;0;03:40:00
1631728739084;12;1780;0;03:40:00
1631728739084;12;9600;3724;01:50:18
1631728739084;12;9600;0;01:29:40
1631728739084;12;1780;0;03:40:00
1631728739084;12;9600;454;01:18:51
1631728739084;12;1780;1248;01:37:30
1631728739084;12;2247;0;01:29:40
1631728739084;12;1780;501;01:50:17
1631728739084;12;1780;0;01:21:10
1631728739084;12;2247;0;01:37:27
1631728739084;13;1727;66;01:28:41
1631728739084;13;4111;0;01:28:52
1631728739084;13;4111;448;01:18:35
1631728739084;13;1727;46;01:40:22
1631728739084;13;4111;877;02:58:42
1631728739084;14;1083;0;01:18:03
1631728739084;14;4265;254;01:29:15
1631728739084;14;1083;0;01:18:03
1631728739084;14;4265;388;02:24:36
1631728739084;14;1083;38;01:43:04
1631728739084;14;1083;38;02:10:05
1631728739084;17;4297;0;03:30:59
1631728739084;17;4297;0;02:11:36
1631728739084;17;9059;52;02:12:29
1631728739084;19;5170;0;02:23:21
1631728739084;19;5170;232;02:26:06
1631728739084;19;5170;7;01:07:52
1631728739084;19;5170;0;02:26:08
1631728739084;19;5170;0;02:26:10
1631728739084;19;5086;349;01:21:46
1631728739084;19;5170;92;02:23:30
1631728739084;19;5086;0;02:54:27
1631728739084;19;5086;40;02:22:38
1631728739084;19;5086;0;02:25:03
1631728739084;20;1900;0;01:19:02
1631728739084;20;1900;34;01:18:16
1631728739084;20;2081;34;01:19:02
1631728739084;20;1194;15;01:17:32
1631728739084;20;2081;60;01:18:16
1631728739084;20;1900;235;01:29:52
1631728739084;20;1194;40;01:34:32
1631728739084;20;1900;65;01:18:16
1631728739084;20;1194;0;01:31:40
1631728739084;21;3201;0;01:21:02
1631728739084;21;1162;32;02:15:05
1631728739084;21;1162;0;01:53:21
1631728739084;21;3201;83;02:47:28
1631728739084;21;1162;46;01:19:20
1631728739084;21;3201;54;01:54:40
1631728739084;25;2793;168;02:31:00
1631728739084;25;2793;110;01:13:26
1631728739084;25;2794;0;01:08:59
1631728739084;25;6487;304;02:26:45
1631728739084;25;6487;0;01:46:33
1631728739084;25;2793;58;01:13:46
1631728739084;25;6487;507;01:13:31
1631728739084;25;6487;4;02:30:16
1631728739084;25;2794;44;01:08:59
1631728739084;25;2351;104;01:37:26
1631728739084;25;539;41;01:45:26
1631728739084;25;539;0;01:46:34
1631728739084;25;2793;134;02:27:45
1631728739084;27;2429;289;02:05:00
1631728739084;27;1162;221;01:19:13
1631728739084;27;1162;0;01:40:29
1631728739084;27;2429;474;01:18:53
1631728739084;28;2919;256;01:24:22
1631728739084;28;2919;0;01:24:10
1631728739084;28;2919;0;01:30:30
1631728739084;28;1830;138;01:23:28
1631728739084;29;2595;0;01:25:28
1631728739084;29;2594;181;01:26:07
1631728739084;29;2594;36;01:26:10
1631728739084;29;1528;290;02:47:25
1631728739084;29;1528;0;01:43:14
1631728739084;29;2595;38;01:26:01
1631728739084;29;2595;0;01:25:28
1631728739084;29;2594;0;01:25:28
1631728739084;29;2595;40;01:53:39
1631728739084;29;2594;199;01:26:11
1631728739084;29;1528;42;01:25:20
1631728739084;29;1528;108;01:25:13
1631728739084;29;2594;40;01:23:05
1631728739084;29;1528;266;01:22:59
1631728739084;33;3221;36;01:55:20
1631728739084;33;2177;62;01:18:48
1631728739084;33;3221;0;01:36:17
1631728739084;34;4952;103;01:29:39
1631728739084;34;4952;0;01:29:36
1631728739084;34;2058;241;01:28:51
1631728739084;34;2728;131;01:28:48
1631728739084;34;9978;0;01:30:24
1631728739084;34;9978;65;01:28:35
1631728739084;34;6432;70;01:29:17
1631728739084;34;2728;36;01:28:35
1631728739084;34;9978;185;01:30:24
1631728739084;36;1830;500;01:30:35
1631728739084;36;1148;171;01:30:46
1631728739084;36;1830;38;01:30:19
1631728739084;36;1148;83;02:57:37
1631728739084;36;1830;56;01:30:07
1631728739084;36;1148;615;01:30:59
1631728739084;36;1148;67;01:30:47
