"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1631775454581;1;8161;0;03:15:32
1631775454581;1;8731;1;03:15:31
1631775454581;1;8161;0;03:14:22
1631775454581;1;8731;0;03:14:11
1631775454581;1;8162;0;03:15:02
1631775454581;1;8162;1;03:25:31
1631775454581;1;8731;0;03:16:01
1631775454581;1;8731;0;03:14:41
1631775454581;1;8731;0;03:16:02
1631775454581;1;8731;0;03:14:01
1631775454581;1;8161;1;03:18:12
1631775454581;1;8162;0;03:13:42
1631775454581;1;8731;0;03:18:01
1631775454581;2;8472;1;03:18:52
1631775454581;2;8472;1;03:25:54
1631775454581;2;8472;1;03:26:03
1631775454581;2;8763;1;03:19:41
1631775454581;2;8763;0;03:21:12
1631775454581;2;8763;0;03:19:01
1631775454581;2;8763;1;03:20:01
1631775454581;2;8763;1;03:21:01
1631775454581;2;8472;0;03:20:22
1631775454581;2;8472;0;03:19:22
1631775454581;3;6423;0;01:10:21
1631775454581;3;5776;438;01:10:16
1631775454581;3;6423;0;02:35:01
1631775454581;3;5776;485;01:12:05
1631775454581;3;5776;289;01:12:02
1631775454581;3;5776;282;01:10:26
1631775454581;3;6423;0;02:35:14
1631775454581;3;5776;294;02:36:10
1631775454581;3;5776;15;02:36:46
1631775454581;3;6423;343;01:08:51
1631775454581;3;6423;44;01:11:44
1631775454581;3;6423;38;02:44:13
1631775454581;3;5776;520;01:08:46
1631775454581;3;6423;0;02:35:01
1631775454581;3;6423;440;01:11:45
1631775454581;3;6423;115;02:35:04
1631775454581;3;6423;133;02:35:07
1631775454581;4;526;188;02:47:04
1631775454581;4;4502;101;01:08:31
1631775454581;4;526;474;01:12:06
1631775454581;4;526;0;02:15:01
1631775454581;4;4502;143;01:11:46
1631775454581;4;526;0;02:15:01
1631775454581;4;526;432;01:10:06
1631775454581;4;4502;56;01:11:42
1631775454581;4;526;0;01:08:36
1631775454581;4;526;549;02:38:37
1631775454581;4;4502;363;01:33:04
1631775454581;4;526;0;02:15:01
1631775454581;4;526;468;02:43:29
1631775454581;4;4502;0;01:08:31
1631775454581;5;8262;0;03:24:02
1631775454581;5;8262;0;03:25:02
1631775454581;5;8262;0;03:16:42
1631775454581;5;8641;0;03:25:41
1631775454581;5;8262;0;03:17:52
1631775454581;5;8641;0;03:13:41
1631775454581;5;8262;0;03:17:12
1631775454581;5;8642;0;03:24:51
1631775454581;5;8262;0;03:25:42
1631775454581;5;8641;0;03:16:51
1631775454581;5;8642;0;03:17:42
1631775454581;5;8642;0;03:17:51
1631775454581;5;8262;0;03:24:01
1631775454581;5;8262;0;03:14:02
1631775454581;5;8642;1;03:14:31
1631775454581;5;8642;0;03:17:41
1631775454581;5;8262;1;03:24:22
1631775454581;6;8834;0;03:26:43
1631775454581;6;8472;1;03:21:02
1631775454581;6;8472;1;03:20:02
1631775454581;6;8834;1;03:19:21
1631775454581;6;8472;0;03:26:04
1631775454581;6;8472;1;03:27:04
1631775454581;6;8472;0;03:19:42
1631775454581;6;8834;0;03:20:31
1631775454581;6;8472;0;03:27:13
1631775454581;6;8834;0;03:26:03
1631775454581;6;8472;1;03:19:12
1631775454581;6;8834;1;03:18:31
1631775454581;6;8834;0;03:21:11
1631775454581;7;6421;0;03:30:56
1631775454581;7;6421;4;02:28:28
1631775454581;7;9051;773;02:47:36
1631775454581;7;9051;12;01:43:55
1631775454581;7;9963;0;02:47:01
1631775454581;7;9051;258;01:17:28
1631775454581;7;6421;0;02:26:45
1631775454581;7;6421;206;02:28:23
1631775454581;7;6421;184;02:26:51
1631775454581;7;9051;324;02:29:16
1631775454581;7;6421;54;03:30:56
1631775454581;7;9051;246;02:27:45
1631775454581;7;6421;225;01:13:31
1631775454581;7;9051;406;02:27:44
1631775454581;7;9051;0;02:29:19
1631775454581;7;9051;0;02:27:33
1631775454581;7;6421;106;02:26:40
1631775454581;7;6421;0;02:35:00
1631775454581;7;9051;6;02:29:14
1631775454581;7;6421;0;03:30:56
1631775454581;7;6421;0;02:35:07
1631775454581;7;9051;0;03:46:03
1631775454581;8;5229;338;02:30:14
1631775454581;8;6361;85;01:58:01
1631775454581;8;6361;27;01:58:01
1631775454581;8;6361;1;02:31:08
1631775454581;8;6361;452;02:30:56
1631775454581;8;5229;462;02:30:08
1631775454581;8;6361;0;02:27:10
1631775454581;8;6361;110;02:30:27
1631775454581;8;5229;0;02:30:19
1631775454581;8;5229;0;02:27:49
1631775454581;8;5229;0;01:39:57
1631775454581;8;6361;101;02:28:02
1631775454581;8;5229;289;02:27:50
1631775454581;8;6361;0;02:27:10
1631775454581;8;6361;356;01:17:26
1631775454581;8;6361;229;02:27:08
1631775454581;8;5229;44;02:30:06
1631775454581;8;6361;0;02:46:01
1631775454581;8;5229;227;02:27:05
1631775454581;8;6361;403;02:30:52
1631775454581;9;473;201;01:27:54
1631775454581;9;1687;321;01:28:01
1631775454581;9;473;0;01:07:53
1631775454581;9;473;272;01:28:02
1631775454581;9;1687;0;01:07:50
1631775454581;9;1687;8;02:54:24
1631775454581;9;1687;0;01:28:07
1631775454581;12;1780;1039;01:44:55
1631775454581;12;1780;568;01:21:10
1631775454581;12;9600;656;01:18:51
1631775454581;12;9600;0;01:29:40
1631775454581;12;9600;34;01:37:27
1631775454581;12;1780;1447;01:37:30
1631775454581;12;1780;3946;03:40:00
1631775454581;12;9600;0;03:40:00
1631775454581;12;9600;1110;01:37:27
1631775454581;12;9600;0;01:29:40
1631775454581;12;1780;0;03:40:00
1631775454581;13;4111;263;01:29:03
1631775454581;13;1727;0;02:08:31
1631775454581;13;4111;52;01:18:32
1631775454581;13;4111;90;01:40:23
1631775454581;13;1727;308;01:22:08
1631775454581;13;4111;0;01:28:52
1631775454581;13;4111;0;02:58:43
1631775454581;13;1727;0;01:19:43
1631775454581;13;1727;313;01:40:22
1631775454581;14;4265;526;01:47:53
1631775454581;14;4265;49;02:24:36
1631775454581;14;1083;95;01:16:56
1631775454581;14;4265;158;02:11:08
1631775454581;14;4265;69;01:18:02
1631775454581;14;4265;56;01:47:53
1631775454581;14;1083;55;02:23:31
1631775454581;14;1083;0;02:11:04
1631775454581;14;4265;291;01:18:23
1631775454581;14;1083;44;02:57:23
1631775454581;14;1083;191;02:10:28
1631775454581;14;4265;182;02:24:36
1631775454581;14;1722;87;02:57:42
1631775454581;14;1083;0;01:18:03
1631775454581;14;1722;0;02:11:04
1631775454581;17;9059;0;02:11:37
1631775454581;17;4297;0;03:30:59
1631775454581;17;9059;508;02:11:50
1631775454581;17;4297;0;02:12:38
1631775454581;19;5170;355;02:53:20
1631775454581;19;5086;842;01:43:56
1631775454581;19;5170;0;01:20:36
1631775454581;19;5170;0;02:23:21
1631775454581;19;5170;232;02:26:06
1631775454581;19;5086;0;01:07:51
1631775454581;19;5170;240;02:53:24
1631775454581;19;5086;38;02:54:25
1631775454581;19;5086;113;02:25:02
1631775454581;19;5086;0;02:25:03
1631775454581;19;5170;0;02:26:10
1631775454581;19;5086;0;02:25:08
1631775454581;19;5086;38;02:54:27
1631775454581;19;5170;50;02:22:35
1631775454581;19;5086;246;02:54:25
1631775454581;19;5010;0;02:23:21
1631775454581;19;5086;423;02:22:38
1631775454581;19;5086;212;01:18:14
1631775454581;19;5170;435;01:20:36
1631775454581;19;5086;0;02:25:03
1631775454581;19;5170;442;02:23:21
1631775454581;19;5170;185;02:53:25
1631775454581;19;5170;38;02:53:25
1631775454581;20;1194;0;01:31:40
1631775454581;20;1900;84;01:18:38
1631775454581;20;1900;0;01:19:02
1631775454581;20;1900;264;01:29:52
1631775454581;20;1900;0;01:34:41
1631775454581;20;1194;48;01:34:32
1631775454581;20;1900;0;01:18:03
1631775454581;20;1900;0;01:19:02
1631775454581;20;1194;304;01:22:30
1631775454581;20;1194;390;01:18:40
1631775454581;20;1194;102;01:17:10
1631775454581;21;1162;161;01:24:24
1631775454581;21;1162;0;01:53:21
1631775454581;21;3201;4;02:05:56
1631775454581;21;1162;157;02:01:47
1631775454581;21;3201;181;01:23:22
1631775454581;21;1162;40;01:53:23
1631775454581;21;1162;36;02:15:05
1631775454581;21;3201;0;01:21:02
1631775454581;21;3201;0;01:21:02
1631775454581;25;2794;0;01:08:59
1631775454581;25;2794;176;02:43:22
1631775454581;25;2793;42;02:29:12
1631775454581;25;539;526;02:35:14
