"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
14;1083;54;1721;16:30:24;0
14;1083;0;4264;16:30:24;0
14;1083;0;4264;16:30:24;0
14;4265;254;1051;16:30:24;1
14;1083;0;1083;16:30:24;0
14;4265;423;4071;16:30:24;1
14;4265;168;2498;16:30:24;1
14;1083;325;2803;16:30:24;0
14;1083;40;1019;16:30:24;0
14;1083;247;1721;00:53:53;0
14;1083;0;4264;00:53:53;0
14;1083;0;4264;00:53:53;0
14;4265;254;1051;00:53:53;1
14;1083;0;1083;00:53:53;0
14;4265;0;4072;00:53:53;1
14;4265;205;2498;00:53:53;1
14;1083;0;6800;00:53:53;0
14;1083;40;1019;00:53:53;0
14;1083;34;1722;10:00:03;0
14;1083;0;4264;10:00:03;0
14;1083;0;4264;10:00:03;0
14;4265;40;1348;10:00:03;1
14;1083;0;1083;10:00:03;0
14;4265;126;4072;10:00:03;1
14;4265;347;2498;10:00:03;1
14;1083;73;6800;10:00:03;0
14;1083;303;1019;10:00:03;0
14;1083;323;1722;19:13:00;0
14;1083;0;4264;19:13:00;0
14;1083;0;4264;19:13:00;0
14;4265;48;1348;19:13:00;1
14;1083;0;1083;19:13:00;0
14;4265;44;4261;19:13:00;1
14;4265;67;6869;19:13:00;1
14;1083;106;6800;19:13:00;0
14;1083;0;1351;19:13:00;0
14;1083;40;7121;04:22:34;0
14;1083;0;4264;04:22:34;0
14;1083;0;4264;04:22:34;0
14;4265;48;1348;04:22:34;1
14;1083;0;1083;04:22:34;0
14;4265;158;4268;04:22:34;1
14;4265;56;2873;04:22:34;1
14;4265;128;4261;04:22:34;1
14;4265;205;6869;04:22:34;1
14;1083;178;6800;04:22:34;0
14;4265;182;5076;04:22:34;1
14;1722;87;7062;04:22:34;-1
14;1722;0;4264;04:22:34;-1
14;1083;0;1351;04:22:34;0
14;1083;238;7121;13:13:22;0
14;1083;0;4264;13:13:22;0
14;1083;0;4264;13:13:22;0
14;4265;184;1350;13:13:22;1
14;1083;0;1083;13:13:22;0
14;4265;46;4268;13:13:22;1
14;4265;39;2871;13:13:22;1
14;1083;336;6800;13:13:22;0
14;1083;187;1351;13:13:22;0
14;1083;386;7121;22:04:09;0
14;1083;0;4264;22:04:09;0
14;1083;0;4264;22:04:09;0
14;4265;184;1350;22:04:09;1
14;1083;0;1083;22:04:09;0
14;4265;46;4268;22:04:09;1
14;4265;167;2871;22:04:09;1
14;1083;336;6800;22:04:09;0
14;1083;244;1351;22:04:09;0
14;1083;44;7043;06:53:14;0
14;1083;72;4264;06:53:14;0
14;1083;0;4264;06:53:14;0
14;4265;5;1056;06:53:14;1
14;1083;0;1083;06:53:14;0
14;4265;101;6482;06:53:14;1
14;4265;38;2873;06:53:14;1
14;1083;140;2584;06:53:14;0
14;1083;0;1349;06:53:14;0
14;1083;44;7043;15:47:26;0
14;1083;351;4264;15:47:26;0
14;1083;0;4264;15:47:26;0
14;4265;115;1056;15:47:26;1
14;1083;0;1083;15:47:26;0
14;4265;253;6482;15:47:26;1
14;4265;193;2873;15:47:26;1
14;1083;0;2586;15:47:26;0
14;1083;46;1349;15:47:26;0
14;1083;132;7043;00:29:41;0
14;1083;27;6481;00:29:41;0
14;1083;0;4264;00:29:41;0
14;4265;315;1056;00:29:41;1
14;1083;0;1083;00:29:41;0
14;4265;0;4265;00:29:41;1
14;4265;2;1467;00:29:41;1
14;1083;178;2586;00:29:41;0
14;1083;215;1349;00:29:41;0
14;1083;48;2163;09:11:57;0
14;1083;27;6481;09:11:57;0
