"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1631746966387;3;2337;706;01:36:40
1631746966387;4;5920;101;02:39:13
1631746966387;5;8232;0;03:14:22
1631746966387;5;8232;1;03:25:42
1631746966387;5;8232;0;03:17:12
1631746966387;6;8472;1;03:18:22
1631746966387;7;5307;140;02:28:37
1631746966387;7;2351;0;01:39:11
1631746966387;7;2351;185;02:27:38
1631746966387;7;5307;0;02:35:01
1631746966387;7;2351;767;02:35:06
1631746966387;7;2351;48;02:27:35
1631746966387;7;2351;124;02:28:28
1631746966387;7;5307;627;02:35:58
1631746966387;7;2351;181;02:26:40
1631746966387;7;2351;203;01:17:28
1631746966387;8;5272;0;02:27:49
1631746966387;8;5281;0;02:27:10
1631746966387;8;2351;0;02:30:05
1631746966387;13;1727;83;01:28:42
1631746966387;14;1722;40;02:48:01
1631746966387;17;4297;0;02:11:37
1631746966387;19;5700;243;02:22:38
1631746966387;21;1893;172;01:25:16
1631746966387;21;1893;94;02:47:13
1631746966387;25;6487;288;02:30:07
1631746966387;25;3480;3;02:31:02
1631746966387;25;2351;339;01:15:01
1631746966387;36;1148;171;01:30:46
1631746966387;36;1148;615;01:30:59
1631746966387;36;1854;135;01:30:53
1631746966387;38;4076;0;01:55:23
1631746966387;38;3323;50;01:32:23
1631746966387;38;4076;0;01:55:23
1631746966387;38;4076;399;01:31:59
1631746966387;38;4076;0;01:55:23
1631746966387;38;4076;0;01:55:23
1631746966387;39;5272;0;02:32:08
1631746966387;44;5272;0;02:27:52
1631746966387;47;7075;0;03:43:04
1631746966387;49;3681;51;01:42:31
1631746966387;51;1985;23;02:37:33
1631746966387;51;6653;245;02:50:54
1631746966387;55;5766;0;01:08:49
1631746966387;60;2108;44;01:27:33
1631746966387;65;5299;81;01:48:28
1631746966387;65;5299;483;03:41:41
1631746966387;65;5299;0;01:50:42
1631746966387;71;3520;0;01:58:40
1631746966387;72;3522;166;02:47:49
1631746966387;72;3522;38;01:58:34
1631746966387;76;1629;431;02:57:26
1631746966387;79;1533;0;01:25:33
1631746966387;80;5299;358;01:52:56
1631746966387;80;5361;610;01:54:45
1631746966387;81;636;324;01:38:06
1631746966387;81;6175;9;02:42:42
1631746966387;81;631;418;02:51:45
1631746966387;81;636;16;01:48:51
1631746966387;81;3610;34;01:38:06
1631746966387;81;631;0;02:00:11
1631746966387;82;5756;0;02:35:32
1631746966387;82;5721;109;01:54:17
1631746966387;82;3253;149;02:40:04
1631746966387;92;6420;36;02:24:17
1631746966387;93;2720;46;02:41:40
1631746966387;95;4318;6;02:11:47
1631746966387;95;2392;213;01:29:41
1631746966387;95;4318;0;02:58:24
1631746966387;95;6432;64;02:12:31
1631746966387;95;7104;0;02:12:31
1631746966387;95;2392;0;02:47:12
1631746966387;95;7104;162;02:12:45
1631746966387;95;2392;18;02:12:42
1631746966387;95;6432;0;02:12:31
1631746966387;95;7104;0;02:12:28
1631746966387;97;5068;0;01:45:08
1631746966387;97;5068;0;01:45:08
1631746966387;97;5920;342;02:39:12
1631746966387;97;5920;302;01:45:09
1631746966387;97;9972;0;02:47:08
1631746966387;97;5068;54;01:44:23
