"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1631644538677;1;8731;1;03:14:41
1631644538677;1;8161;0;03:25:33
1631644538677;1;8161;1;03:15:52
1631644538677;1;8731;0;03:14:11
1631644538677;1;8161;1;03:14:42
1631644538677;1;8161;1;03:18:02
1631644538677;1;8161;1;03:14:22
1631644538677;2;8472;1;03:26:03
1631644538677;2;8763;1;03:19:21
1631644538677;2;8472;0;03:20:22
1631644538677;2;8763;1;03:21:11
1631644538677;2;8763;0;03:18:41
1631644538677;3;2337;0;01:10:26
1631644538677;3;6423;271;01:11:45
1631644538677;3;5776;46;01:08:46
1631644538677;3;5776;195;01:38:57
1631644538677;3;6423;0;02:35:01
1631644538677;3;6423;0;02:47:03
1631644538677;3;6423;0;02:35:01
1631644538677;3;6423;318;02:35:04
1631644538677;3;6423;0;02:35:01
1631644538677;3;5776;38;01:12:05
1631644538677;3;6423;0;02:42:58
1631644538677;4;526;20;02:47:04
1631644538677;4;526;0;02:15:01
1631644538677;4;4502;0;02:38:40
1631644538677;4;526;38;02:38:41
1631644538677;4;4502;39;01:11:46
1631644538677;4;526;1;01:10:06
1631644538677;4;526;0;02:15:01
1631644538677;5;8262;1;03:13:52
1631644538677;5;8642;0;03:25:31
1631644538677;5;8642;0;03:17:51
1631644538677;5;8232;1;03:25:12
1631644538677;5;8262;1;03:25:32
1631644538677;5;8262;0;03:24:22
1631644538677;5;8642;1;03:17:21
1631644538677;5;8642;0;03:18:11
1631644538677;5;8231;0;03:17:41
1631644538677;5;8262;1;03:16:52
1631644538677;5;8642;0;03:24:31
1631644538677;6;8834;0;03:25:43
1631644538677;6;8763;0;03:21:12
1631644538677;6;8472;1;03:25:44
1631644538677;6;8834;1;03:26:13
1631644538677;6;8834;0;03:19:11
1631644538677;6;8472;1;03:27:04
1631644538677;6;8834;0;03:21:11
1631644538677;6;8472;1;03:20:42
1631644538677;6;8834;1;03:20:21
1631644538677;6;8472;1;03:18:42
1631644538677;7;9051;0;03:46:03
1631644538677;7;9051;3;02:27:38
1631644538677;7;6421;54;02:28:28
1631644538677;7;9051;257;02:47:36
1631644538677;7;9963;0;02:47:01
1631644538677;7;6421;0;02:35:58
1631644538677;7;6421;0;03:30:56
1631644538677;7;6421;0;03:30:56
1631644538677;7;9051;0;02:36:12
1631644538677;7;2351;58;02:35:07
1631644538677;7;9051;46;01:15:06
1631644538677;7;6421;12;02:26:40
1631644538677;7;2351;0;02:26:45
1631644538677;7;6421;578;03:30:56
1631644538677;7;2351;0;02:28:28
1631644538677;8;2351;0;02:30:27
1631644538677;8;6361;0;02:27:10
1631644538677;8;6361;447;02:28:04
1631644538677;8;5229;350;01:39:57
1631644538677;8;6361;0;02:27:10
1631644538677;8;6361;348;02:31:08
1631644538677;8;2351;314;02:31:08
1631644538677;8;5229;44;01:34:37
1631644538677;8;5229;121;02:30:05
1631644538677;8;6361;56;02:31:10
1631644538677;9;1687;0;01:07:50
1631644538677;9;1687;0;01:07:50
1631644538677;9;1687;363;01:28:03
1631644538677;9;473;136;01:28:00
1631644538677;12;2247;218;01:29:40
1631644538677;12;9600;248;01:18:51
1631644538677;12;1780;0;03:40:00
1631644538677;12;9600;4200;01:50:18
1631644538677;12;1780;0;01:19:22
1631644538677;12;9600;1062;01:37:27
1631644538677;12;1780;720;02:24:08
1631644538677;12;2247;0;01:37:27
1631644538677;13;1727;0;02:08:31
1631644538677;13;1727;155;01:19:39
1631644538677;13;4111;0;01:28:52
1631644538677;13;4111;340;01:16:50
1631644538677;13;1727;369;01:22:08
1631644538677;14;1083;96;01:28:42
1631644538677;14;1083;0;02:11:04
1631644538677;14;4265;10;01:41:55
1631644538677;14;1083;0;02:11:04
1631644538677;14;4265;87;01:17:31
1631644538677;14;4265;68;02:11:01
1631644538677;14;1083;467;01:29:42
1631644538677;14;1083;0;01:18:03
1631644538677;17;4297;0;03:30:59
1631644538677;17;4297;105;01:24:15
1631644538677;17;9059;0;02:11:53
1631644538677;19;5086;149;02:54:25
1631644538677;19;5170;42;02:26:14
1631644538677;19;5170;232;02:26:06
1631644538677;19;5170;48;01:16:54
1631644538677;19;5086;0;02:25:03
1631644538677;19;5170;0;02:23:21
1631644538677;19;5086;859;01:43:56
1631644538677;19;5170;50;01:07:52
1631644538677;19;5170;0;02:23:21
1631644538677;20;1900;0;01:19:02
1631644538677;20;1194;383;01:19:57
1631644538677;20;1194;38;01:22:28
1631644538677;20;1900;359;01:18:38
