"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
41;4076;42;4455;16:30:24;1
41;1725;230;4310;16:30:24;0
41;4076;262;5459;16:30:24;1
41;4076;64;6439;16:30:24;1
41;4076;0;1725;16:30:24;1
41;1725;213;1723;16:30:24;0
41;1725;1;5424;16:30:24;0
41;1725;34;1943;16:30:24;0
41;1725;0;4076;16:30:24;0
41;4076;42;4455;00:53:53;1
41;1725;5;4401;00:53:53;0
41;4076;528;5459;00:53:53;1
41;4076;88;6439;00:53:53;1
41;4076;0;1725;00:53:53;1
41;1725;213;1723;00:53:53;0
41;1725;44;5424;00:53:53;0
41;1725;155;1943;00:53:53;0
41;1725;0;4076;00:53:53;0
41;4076;1;4456;10:00:03;1
41;1725;0;4402;10:00:03;0
41;4076;849;5459;10:00:03;1
41;4076;88;6439;10:00:03;1
41;4076;0;1725;10:00:03;1
41;1725;70;1724;10:00:03;0
41;1725;363;5424;10:00:03;0
41;1725;34;1968;10:00:03;0
41;1725;0;4076;10:00:03;0
41;4076;203;4456;19:13:00;1
41;1725;167;4402;19:13:00;0
41;4076;44;2757;19:13:00;1
41;4076;117;6439;19:13:00;1
41;4076;0;1725;19:13:00;1
41;1725;0;1725;19:13:00;0
41;1725;826;5424;19:13:00;0
41;1725;173;1968;19:13:00;0
41;1725;0;4076;19:13:00;0
41;4076;237;4456;04:22:34;1
41;1725;330;4402;04:22:34;0
41;4076;243;2757;04:22:34;1
41;4076;243;6439;04:22:34;1
41;4076;0;1725;04:22:34;1
41;4076;0;1725;04:22:34;1
41;1725;946;5424;04:22:34;0
41;1725;1;1969;04:22:34;0
41;1725;0;4076;04:22:34;0
41;4076;0;4358;13:13:22;1
41;1725;34;4403;13:13:22;0
41;4076;70;2759;13:13:22;1
41;4076;2;2762;13:13:22;1
41;4076;0;1725;13:13:22;1
41;4076;0;1725;13:13:22;1
41;1725;67;5415;13:13:22;0
41;1725;2;1969;13:13:22;0
41;1725;0;4076;13:13:22;0
41;4076;0;4358;22:04:09;1
41;1725;44;4076;22:04:09;0
41;1725;89;4403;22:04:09;0
41;1725;0;4076;22:04:09;0
41;4076;284;2759;22:04:09;1
41;4076;98;2762;22:04:09;1
41;4076;495;1921;22:04:09;1
41;4076;34;1725;22:04:09;1
41;4076;0;1725;22:04:09;1
41;1725;67;5415;22:04:09;0
41;1725;2;1969;22:04:09;0
41;1725;0;4076;22:04:09;0
41;4076;0;4358;06:53:14;1
41;1725;44;4076;06:53:14;0
41;1725;103;4408;06:53:14;0
41;1725;0;4076;06:53:14;0
41;4076;0;2760;06:53:14;1
41;4076;391;2762;06:53:14;1
41;4076;495;1921;06:53:14;1
41;4076;0;1752;06:53:14;1
41;4076;0;1725;06:53:14;1
41;1725;36;5416;06:53:14;0
41;1725;204;1969;06:53:14;0
41;1725;0;4076;06:53:14;0
41;4076;43;4358;15:47:26;1
41;1725;44;4076;15:47:26;0
41;1725;0;4405;15:47:26;0
41;1725;0;4076;15:47:26;0
41;4076;0;2760;15:47:26;1
41;4076;427;2762;15:47:26;1
41;4076;495;1921;15:47:26;1
41;4076;34;1752;15:47:26;1
41;4076;0;1725;15:47:26;1
41;1725;122;5416;15:47:26;0
41;1725;0;1970;15:47:26;0
41;1725;0;4076;15:47:26;0
41;4076;284;4358;00:29:41;1
41;1725;34;4405;00:29:41;0
41;4076;0;6439;00:29:41;1
41;4076;451;2762;00:29:41;1
41;4076;10;1753;00:29:41;1
41;4076;0;1725;00:29:41;1
41;1725;360;5416;00:29:41;0
41;1725;36;1970;00:29:41;0
41;1725;0;4076;00:29:41;0
41;4076;188;7024;09:11:57;1
41;1725;136;4405;09:11:57;0
41;4076;0;6439;09:11:57;1
41;4076;0;2763;09:11:57;1
41;4076;199;1753;09:11:57;1
41;4076;0;1725;09:11:57;1
41;1725;46;2074;09:11:57;0
41;1725;269;1970;09:11:57;0
41;1725;92;4076;09:11:57;0
41;4076;188;7024;17:59:20;1
41;1725;237;4405;17:59:20;0
41;4076;0;6439;17:59:20;1
41;4076;0;2763;17:59:20;1
41;4076;199;1753;17:59:20;1
41;4076;0;1725;17:59:20;1
41;1725;46;2074;17:59:20;0
41;1725;0;2714;17:59:20;0
41;1725;92;4076;17:59:20;0
41;4076;444;7024;02:48:24;1
41;1725;38;3549;02:48:24;0
41;4076;60;6439;02:48:24;1
41;4076;319;2763;02:48:24;1
41;4076;201;1753;02:48:24;1
41;4076;0;1725;02:48:24;1
41;1725;295;2074;02:48:24;0
41;1725;45;2714;02:48:24;0
41;1725;270;4076;02:48:24;0
41;4076;658;7024;11:10:10;1
41;1725;44;4076;11:10:10;0
41;1725;36;6469;11:10:10;0
41;1725;0;4076;11:10:10;0
41;4076;60;6439;11:10:10;1
41;4076;0;1920;11:10:10;1
41;4076;495;1921;11:10:10;1
41;4076;204;1753;11:10:10;1
