"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
6;8472;1;8432;13:41:03;0
6;8472;0;8764;13:41:03;0
6;8472;0;8362;13:41:03;0
6;8834;0;8472;13:41:03;1
6;8834;0;8371;13:41:03;1
6;8833;1;8773;13:41:03;1
6;8833;0;8311;13:41:03;1
6;8472;1;8322;13:41:03;0
6;8834;1;8813;13:41:03;1
6;8472;0;8834;13:41:03;0
6;8472;1;8824;13:41:03;0
6;8834;1;8461;13:41:03;1
6;8472;0;8442;22:40:22;0
6;8472;0;8764;22:40:22;0
6;8472;1;8362;22:40:22;0
6;8834;0;8472;22:40:22;1
6;8834;1;8371;22:40:22;1
6;8833;0;8783;22:40:22;1
6;8833;1;8311;22:40:22;1
6;8472;0;8312;22:40:22;0
6;8834;0;8823;22:40:22;1
6;8472;0;8834;22:40:22;0
6;8472;0;8814;22:40:22;0
6;8834;0;8441;22:40:22;1
6;8472;0;8442;07:26:04;0
6;8472;1;8764;07:26:04;0
6;8472;1;8362;07:26:04;0
6;8834;0;8472;07:26:04;1
6;8834;0;8381;07:26:04;1
6;8833;1;8783;07:26:04;1
6;8833;0;8321;07:26:04;1
6;8472;1;8312;07:26:04;0
6;8834;1;8823;07:26:04;1
6;8472;0;8834;07:26:04;0
6;8472;0;8814;07:26:04;0
6;8834;1;8441;07:26:04;1
6;8472;1;8442;16:16:49;0
6;8472;0;8754;16:16:49;0
6;8472;0;8352;16:16:49;0
6;8834;0;8472;16:16:49;1
6;8834;1;8381;16:16:49;1
6;8833;0;8793;16:16:49;1
6;8833;0;8321;16:16:49;1
6;8472;0;8302;16:16:49;0
6;8472;0;8833;16:16:49;0
6;8472;0;8834;16:16:49;0
6;8472;0;8804;16:16:49;0
6;8834;0;8431;16:16:49;1
6;8472;0;8462;00:55:40;0
6;8472;0;8754;00:55:40;0
6;8472;1;8352;00:55:40;0
6;8834;1;8381;00:55:40;1
6;8833;0;8793;00:55:40;1
6;8833;1;8321;00:55:40;1
6;8472;0;8302;00:55:40;0
6;8472;0;8833;00:55:40;0
6;8472;0;8834;00:55:40;0
6;8472;0;8804;00:55:40;0
6;8834;1;8431;00:55:40;1
6;8472;1;8462;10:13:46;0
6;8472;0;8744;10:13:46;0
6;8472;0;8342;10:13:46;0
6;8834;0;8743;10:13:46;1
6;8833;1;8793;10:13:46;1
6;8833;0;8331;10:13:46;1
6;8472;0;8402;10:13:46;0
6;8472;0;8833;10:13:46;0
6;8472;0;8834;10:13:46;0
6;8472;1;8804;10:13:46;0
6;8834;0;8421;10:13:46;1
6;8472;1;8462;19:16:28;0
6;8472;0;8744;19:16:28;0
6;8472;1;8342;19:16:28;0
6;8834;0;8471;19:16:28;1
6;8834;1;8743;19:16:28;1
6;8833;1;8793;19:16:28;1
6;8833;1;8331;19:16:28;1
6;8472;0;8402;19:16:28;0
6;8472;0;8833;19:16:28;0
6;8472;0;8834;19:16:28;0
6;8472;0;8794;19:16:28;0
6;8834;1;8421;19:16:28;1
6;8834;0;8472;04:20:54;1
6;8472;1;8744;04:20:54;0
6;8472;0;8332;04:20:54;0
6;8834;0;8471;04:20:54;1
6;8834;0;8753;04:20:54;1
6;8833;0;8803;04:20:54;1
6;8833;0;8341;04:20:54;1
6;8472;1;8402;04:20:54;0
6;8472;0;8833;04:20:54;0
6;8472;0;8834;04:20:54;0
6;8472;0;8794;04:20:54;0
6;8834;1;8421;04:20:54;1
6;8834;0;8472;13:16:48;1
6;8472;0;8382;13:16:48;0
6;8472;1;8332;13:16:48;0
6;8834;1;8471;13:16:48;1
6;8834;1;8753;13:16:48;1
6;8833;1;8803;13:16:48;1
6;8833;1;8341;13:16:48;1
6;8472;0;8412;13:16:48;0
6;8472;0;8833;13:16:48;0
6;8472;0;8834;13:16:48;0
6;8472;1;8794;13:16:48;0
6;8834;0;8411;13:16:48;1
6;8834;0;8472;22:22:57;1
6;8472;1;8382;22:22:57;0
6;8472;0;8322;22:22:57;0
6;8834;1;8471;22:22:57;1
6;8834;0;8763;22:22:57;1
6;8833;0;8813;22:22:57;1
6;8833;1;8341;22:22:57;1
6;8472;1;8412;22:22:57;0
6;8472;0;8833;22:22:57;0
6;8472;1;8834;22:22:57;0
6;8472;0;8784;22:22:57;0
6;8834;1;8411;22:22:57;1
6;8834;0;8472;07:05:12;1
6;8472;1;8382;07:05:12;0
6;8472;0;8322;07:05:12;0
6;8834;0;8461;07:05:12;1
6;8834;0;8763;07:05:12;1
6;8833;0;8813;07:05:12;1
6;8833;0;8351;07:05:12;1
6;8472;0;8422;07:05:12;0
6;8472;0;8833;07:05:12;0
6;8472;0;8824;07:05:12;0
6;8472;0;8784;07:05:12;0
6;8834;0;8401;07:05:12;1
6;8834;0;8472;15:25:17;1
6;8472;0;8372;15:25:17;0
6;8472;1;8322;15:25:17;0
6;8834;1;8461;15:25:17;1
6;8834;1;8763;15:25:17;1
6;8833;1;8813;15:25:17;1
6;8833;0;8351;15:25:17;1
6;8472;0;8422;15:25:17;0
6;8472;0;8833;15:25:17;0
6;8472;1;8824;15:25:17;0
6;8472;1;8784;15:25:17;0
6;8834;1;8401;15:25:17;1
6;8834;0;8472;00:04:06;1
6;8472;1;8372;00:04:06;0
6;8472;0;8312;00:04:06;0
6;8834;1;8461;00:04:06;1
6;8834;0;8773;00:04:06;1
6;8833;1;8813;00:04:06;1
6;8833;1;8351;00:04:06;1
6;8472;1;8422;00:04:06;0
6;8472;0;8833;00:04:06;0
6;8472;1;8824;00:04:06;0
6;8472;0;8774;00:04:06;0
6;8834;0;8301;00:04:06;1
6;8472;0;8362;09:15:24;0
6;8472;1;8312;09:15:24;0
6;8834;0;8441;09:15:24;1
6;8834;0;8773;09:15:24;1
6;8833;0;8823;09:15:24;1
6;8833;1;8351;09:15:24;1
6;8472;0;8432;09:15:24;0
6;8472;0;8833;09:15:24;0
6;8472;1;8824;09:15:24;0
6;8472;0;8774;09:15:24;0
6;8834;0;8301;09:15:24;1
6;8472;0;8362;17:54:13;0
6;8472;1;8312;17:54:13;0
6;8834;1;8441;17:54:13;1
6;8834;1;8773;17:54:13;1
6;8833;1;8823;17:54:13;1
6;8833;0;8361;17:54:13;1
6;8472;1;8432;17:54:13;0
6;8472;0;8833;17:54:13;0
6;8472;0;8814;17:54:13;0
6;8472;1;8774;17:54:13;0
6;8834;1;8301;17:54:13;1
6;8472;1;8362;02:48:24;0
6;8472;0;8302;02:48:24;0
6;8834;0;8431;02:48:24;1
6;8834;0;8783;02:48:24;1
6;8472;0;8834;02:48:24;0
6;8833;1;8361;02:48:24;1
6;8472;0;8442;02:48:24;0
6;8472;0;8833;02:48:24;0
6;8472;0;8814;02:48:24;0
6;8472;0;8764;02:48:24;0
6;8834;0;8311;02:48:24;1
6;8472;0;8352;11:30:39;0
6;8472;1;8302;11:30:39;0
6;8834;1;8431;11:30:39;1
6;8834;0;8783;11:30:39;1
6;8472;0;8834;11:30:39;0
6;8833;0;8371;11:30:39;1
6;8472;1;8442;11:30:39;0
6;8472;0;8833;11:30:39;0
6;8472;1;8814;11:30:39;0
6;8472;0;8764;11:30:39;0
6;8834;1;8311;11:30:39;1
6;8834;0;8471;20:35:05;1
6;8472;1;8352;20:35:05;0
6;8472;0;8402;20:35:05;0
6;8834;0;8421;20:35:05;1
6;8834;1;8783;20:35:05;1
6;8472;0;8834;20:35:05;0
6;8833;0;8371;20:35:05;1
6;8472;1;8442;20:35:05;0
6;8472;0;8833;20:35:05;0
6;8472;0;8804;20:35:05;0
6;8472;1;8764;20:35:05;0
6;8834;0;8321;20:35:05;1
6;8834;0;8471;05:19:02;1
6;8472;0;8342;05:19:02;0
6;8472;0;8402;05:19:02;0
6;8834;0;8421;05:19:02;1
6;8834;0;8793;05:19:02;1
6;8472;0;8834;05:19:02;0
6;8833;1;8371;05:19:02;1
6;8472;0;8462;05:19:02;0
6;8472;0;8833;05:19:02;0
6;8472;1;8804;05:19:02;0
6;8472;0;8754;05:19:02;0
6;8834;0;8321;05:19:02;1
6;8834;0;8471;14:21:47;1
6;8472;0;8342;14:21:47;0
6;8472;0;8412;14:21:47;0
6;8834;1;8421;14:21:47;1
6;8834;0;8793;14:21:47;1
6;8472;0;8834;14:21:47;0
6;8833;0;8381;14:21:47;1
6;8472;0;8462;14:21:47;0
6;8472;0;8833;14:21:47;0
6;8472;1;8804;14:21:47;0
6;8472;0;8754;14:21:47;0
6;8834;1;8321;14:21:47;1
6;8834;1;8471;23:12:36;1
6;8472;1;8342;23:12:36;0
6;8472;0;8412;23:12:36;0
6;8834;0;8411;23:12:36;1
6;8834;1;8793;23:12:36;1
6;8472;0;8834;23:12:36;0
6;8833;0;8381;23:12:36;1
6;8472;1;8462;23:12:36;0
6;8472;0;8833;23:12:36;0
6;8472;0;8794;23:12:36;0
6;8472;1;8754;23:12:36;0
6;8834;0;8331;23:12:36;1
6;8834;1;8471;08:22:07;1
6;8472;0;8332;08:22:07;0
6;8472;1;8412;08:22:07;0
6;8834;1;8411;08:22:07;1
6;8834;0;8803;08:22:07;1
6;8472;0;8834;08:22:07;0
6;8833;1;8381;08:22:07;1
6;8763;0;8472;08:22:07;-1
6;8472;1;8823;08:22:07;0
6;8472;1;8794;08:22:07;0
6;8472;0;8744;08:22:07;0
6;8834;1;8331;08:22:07;1
6;8834;0;8461;17:29:58;1
6;8472;1;8332;17:29:58;0
6;8472;0;8422;17:29:58;0
6;8834;0;8401;17:29:58;1
6;8834;1;8803;17:29:58;1
6;8472;0;8834;17:29:58;0
6;8833;0;8743;17:29:58;1
6;8763;0;8472;17:29:58;-1
6;8472;0;8824;17:29:58;0
6;8472;0;8784;17:29:58;0
6;8472;1;8744;17:29:58;0
6;8834;0;8341;17:29:58;1
6;8834;1;8461;02:49:46;1
6;8472;0;8322;02:49:46;0
6;8472;1;8422;02:49:46;0
6;8834;1;8401;02:49:46;1
6;8834;0;8813;02:49:46;1
6;8472;0;8834;02:49:46;0
6;8833;0;8753;02:49:46;1
6;8763;0;8472;02:49:46;-1
6;8472;1;8824;02:49:46;0
6;8472;1;8784;02:49:46;0
6;8472;0;8382;02:49:46;0
6;8834;1;8341;02:49:46;1
6;8834;0;8441;12:01:05;1
6;8472;1;8322;12:01:05;0
6;8472;0;8432;12:01:05;0
6;8834;0;8301;12:01:05;1
6;8834;0;8813;12:01:05;1
6;8472;0;8834;12:01:05;0
6;8833;0;8753;12:01:05;1
6;8763;0;8472;12:01:05;-1
6;8472;1;8824;12:01:05;0
6;8472;1;8784;12:01:05;0
6;8472;1;8382;12:01:05;0
6;8834;0;8351;12:01:05;1
6;8834;1;8441;20:29:21;1
6;8472;0;8312;20:29:21;0
6;8472;1;8432;20:29:21;0
6;8834;0;8301;20:29:21;1
6;8834;1;8813;20:29:21;1
6;8472;0;8834;20:29:21;0
6;8833;1;8753;20:29:21;1
6;8763;0;8472;20:29:21;-1
6;8472;1;8824;20:29:21;0
6;8472;0;8774;20:29:21;0
6;8834;0;8471;20:29:21;1
6;8472;0;8372;20:29:21;0
6;8834;1;8351;20:29:21;1
6;8834;0;8431;05:27:14;1
6;8472;0;8312;05:27:14;0
6;8472;0;8442;05:27:14;0
6;8834;1;8301;05:27:14;1
6;8834;1;8813;05:27:14;1
6;8472;0;8834;05:27:14;0
6;8833;0;8763;05:27:14;1
6;8472;0;8814;05:27:14;0
6;8472;1;8774;05:27:14;0
6;8834;0;8471;05:27:14;1
6;8472;0;8372;05:27:14;0
6;8834;1;8351;05:27:14;1
6;8834;0;8431;14:00:57;1
6;8472;1;8312;14:00:57;0
6;8472;0;8442;14:00:57;0
6;8834;0;8311;14:00:57;1
6;8834;0;8823;14:00:57;1
6;8472;0;8834;14:00:57;0
6;8833;0;8763;14:00:57;1
6;8472;1;8814;14:00:57;0
6;8472;0;8764;14:00:57;0
6;8834;0;8471;14:00:57;1
6;8472;1;8372;14:00:57;0
6;8834;0;8361;14:00:57;1
6;8834;1;8431;23:12:24;1
6;8472;0;8302;23:12:24;0
6;8472;0;8442;23:12:24;0
6;8834;1;8311;23:12:24;1
6;8834;1;8823;23:12:24;1
6;8472;0;8834;23:12:24;0
6;8833;1;8763;23:12:24;1
6;8472;0;8804;23:12:24;0
6;8472;0;8764;23:12:24;0
6;8834;0;8471;23:12:24;1
6;8472;0;8362;23:12:24;0
6;8834;1;8361;23:12:24;1
6;8834;0;8421;07:51:04;1
6;8472;1;8302;07:51:04;0
6;8472;1;8442;07:51:04;0
6;8834;0;8321;07:51:04;1
6;8472;0;8833;07:51:04;0
6;8472;0;8834;07:51:04;0
6;8833;0;8773;07:51:04;1
6;8472;0;8804;07:51:04;0
6;8472;1;8764;07:51:04;0
6;8834;0;8471;07:51:04;1
6;8472;1;8362;07:51:04;0
6;8834;1;8361;07:51:04;1
6;8834;1;8421;16:21:22;1
6;8472;0;8402;16:21:22;0
6;8472;0;8462;16:21:22;0
6;8834;0;8321;16:21:22;1
6;8472;0;8833;16:21:22;0
6;8472;0;8834;16:21:22;0
6;8833;0;8773;16:21:22;1
6;8472;1;8804;16:21:22;0
6;8472;0;8754;16:21:22;0
6;8834;0;8471;16:21:22;1
6;8472;1;8362;16:21:22;0
6;8834;0;8371;16:21:22;1
6;8834;0;8411;01:07:02;1
6;8472;0;8402;01:07:02;0
6;8472;0;8462;01:07:02;0
6;8834;1;8321;01:07:02;1
6;8472;0;8833;01:07:02;0
6;8472;0;8834;01:07:02;0
6;8833;1;8773;01:07:02;1
6;8472;0;8794;01:07:02;0
6;8472;0;8754;01:07:02;0
6;8834;1;8471;01:07:02;1
