"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
92;6424;55;5058;01:45:46
92;5320;0;5064;01:45:46
92;5020;0;6412;01:45:46
92;5020;146;6314;01:45:46
92;5320;5;6361;01:45:46
92;6424;102;6934;01:45:46
92;6934;123;2764;01:45:46
92;5020;2;6014;01:45:46
92;5320;0;5068;01:45:46
92;6934;295;5028;01:45:46
92;6424;0;6934;01:45:46
92;5320;48;6352;01:45:46
92;5020;0;5315;01:45:46
92;5020;38;5018;01:45:46
92;5020;0;6311;01:45:46
92;5020;72;5710;01:45:46
92;5766;252;6066;01:45:46
92;5020;62;6428;01:45:46
92;5320;84;6357;01:45:46
92;5766;0;6353;01:45:46
92;6934;48;5032;01:45:46
92;6424;3;5056;01:45:46
92;6934;38;5024;01:45:46
92;6424;70;5058;10:12:52
92;5320;52;5064;10:12:52
92;5020;176;6412;10:12:52
92;5020;0;5016;10:12:52
92;5320;0;6352;10:12:52
92;6424;102;6934;10:12:52
92;6934;0;2765;10:12:52
92;5020;228;6014;10:12:52
92;5320;102;5068;10:12:52
92;6934;38;5029;10:12:52
92;6424;139;6934;10:12:52
92;5320;48;6352;10:12:52
92;5020;0;5315;10:12:52
92;5020;38;5018;10:12:52
92;5020;142;6311;10:12:52
92;5020;72;5710;10:12:52
92;5766;120;1645;10:12:52
92;5320;254;6357;10:12:52
92;5766;163;6353;10:12:52
92;6934;388;5032;10:12:52
92;6424;0;5057;10:12:52
92;6934;38;5024;10:12:52
92;6424;79;5058;19:30:45
92;5320;0;5064;19:30:45
92;5020;0;6014;19:30:45
92;5020;0;5016;19:30:45
92;5320;4;6352;19:30:45
92;6424;102;6934;19:30:45
92;6934;38;2765;19:30:45
92;5020;0;6437;19:30:45
92;5320;102;5068;19:30:45
92;6934;141;5029;19:30:45
92;6424;139;6934;19:30:45
92;5320;48;6352;19:30:45
92;5020;0;5315;19:30:45
92;5020;38;5018;19:30:45
92;5020;0;6312;19:30:45
92;5020;72;5710;19:30:45
92;5766;7;2786;19:30:45
92;5320;254;6357;19:30:45
92;5766;163;6353;19:30:45
92;6934;474;5032;19:30:45
92;6424;0;5057;19:30:45
92;6934;38;5024;19:30:45
92;6424;79;5058;04:24:57
92;5320;0;5064;04:24:57
92;5020;0;6014;04:24:57
92;5020;0;5016;04:24:57
92;5320;4;6352;04:24:57
92;6424;102;6934;04:24:57
92;6934;38;2765;04:24:57
92;5020;0;6437;04:24:57
92;5320;102;5068;04:24:57
92;6934;141;5029;04:24:57
92;6424;139;6934;04:24:57
92;5020;0;5315;04:24:57
92;5020;38;5018;04:24:57
92;5020;0;6312;04:24:57
92;5766;7;2786;04:24:57
92;5320;254;6357;04:24:57
92;5766;163;6353;04:24:57
92;6934;474;5032;04:24:57
92;6424;0;5057;04:24:57
92;6934;38;5024;04:24:57
92;6424;3;5059;13:25:58
92;5320;344;5064;13:25:58
92;5020;191;6014;13:25:58
92;5020;0;5018;13:25:58
92;5320;310;6352;13:25:58
92;6424;102;6934;13:25:58
92;6934;42;5027;13:25:58
92;5020;20;6437;13:25:58
92;5320;94;6361;13:25:58
92;6934;143;6931;13:25:58
92;6424;271;5053;13:25:58
92;5320;83;6354;13:25:58
92;5020;0;5315;13:25:58
92;5020;343;5018;13:25:58
92;5016;383;6312;13:25:58
92;5020;78;2876;13:25:58
92;5766;0;5765;13:25:58
92;5320;0;5064;13:25:58
92;5320;15;6434;13:25:58
92;5766;241;6354;13:25:58
92;6424;0;6934;13:25:58
92;6424;42;2708;13:25:58
92;6934;222;5025;13:25:58
92;6424;329;5059;22:57:43
92;5320;0;6430;22:57:43
92;5020;208;6014;22:57:43
