"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
76;1629;340;1601;01:45:46
76;1638;278;1660;01:45:46
76;1629;191;1627;01:45:46
76;1629;0;2424;10:12:52
76;1638;577;1660;10:12:52
76;1629;46;9164;10:12:52
76;1629;0;2424;19:30:45
76;1638;590;1660;19:30:45
76;1629;106;9164;19:30:45
76;1629;0;2424;04:24:57
76;1638;590;1660;04:24:57
76;1629;106;9164;04:24:57
76;1629;279;1614;13:25:58
76;1638;203;2425;13:25:58
76;1638;217;1629;13:25:58
76;1629;0;1615;22:57:43
76;1638;0;1673;22:57:43
76;1638;419;1629;22:57:43
76;1629;190;1615;08:05:34
76;1629;431;7046;08:05:34
76;1638;0;1673;08:05:34
76;1638;0;1631;08:05:34
76;1629;115;7046;16:44:24
76;1638;242;1673;16:44:24
76;1638;0;1631;16:44:24
76;1629;270;7046;01:48:50
76;1638;417;1673;01:48:50
76;1638;28;1631;01:48:50
76;1629;514;7046;10:37:54
76;1629;0;1638;10:37:54
76;1638;45;1631;10:37:54
76;1629;309;1605;19:26:05
76;1629;0;1638;19:26:05
76;1638;45;1631;19:26:05
76;1629;388;1605;04:31:25
76;1629;431;7046;04:31:25
76;1629;0;1638;04:31:25
76;1638;45;1631;04:31:25
76;1629;244;1617;13:23:55
76;1629;0;1638;13:23:55
76;1638;100;7049;13:23:55
76;1629;0;1602;21:50:48
76;1629;0;1638;21:50:48
76;1638;100;7049;21:50:48
76;1629;167;1602;06:33:04
76;1629;431;7046;06:33:04
76;1629;0;1638;06:33:04
76;1638;100;7049;06:33:04
76;1629;167;1602;15:22:08
76;1629;54;1638;15:22:08
76;1638;100;7049;15:22:08
76;1629;167;1602;23:50:44
76;1629;85;1638;23:50:44
76;1638;198;1659;23:50:44
76;1629;167;1602;08:38:06
76;1629;117;1638;08:38:06
76;1638;0;1660;08:38:06
76;1629;145;1638;17:25:28
76;1638;451;1660;17:25:28
76;1629;245;1638;02:17:58
76;1638;11;2425;02:17:58
76;1629;431;7046;11:05:20
76;1629;245;1638;11:05:20
76;1638;341;2425;11:05:20
76;1629;367;1638;19:56:07
76;1638;377;2425;19:56:07
76;1629;534;1638;04:58:51
76;1638;0;1673;04:58:51
76;1629;534;1638;13:51:21
76;1638;0;1673;13:51:21
76;1629;60;1601;22:21:39
76;1638;134;1673;22:21:39
76;1638;156;1629;07:10:44
76;1629;431;7046;07:10:44
76;1629;429;1601;07:10:44
76;1638;500;1673;07:10:44
76;1638;237;1629;16:01:31
76;1629;431;7046;16:01:31
76;1629;0;2424;16:01:31
76;1638;552;1673;16:01:31
76;1638;469;1629;00:47:11
76;1629;132;2424;00:47:11
76;1629;0;1638;00:47:11
76;1638;0;1631;09:27:43
76;1629;425;2424;09:27:43
76;1629;0;1638;09:27:43
76;1638;174;1631;18:42:25
76;1629;0;1614;18:42:25
76;1629;0;1638;18:42:25
76;1638;374;1631;03:31:29
76;1629;156;1614;03:31:29
76;1629;0;1638;03:31:29
76;1638;0;7049;12:29:06
76;1629;0;1615;12:29:06
76;1629;0;1638;12:29:06
76;1638;70;7049;20:54:17
76;1629;25;1615;20:54:17
76;1629;0;1638;20:54:17
76;1638;135;7049;05:38:14
76;1629;141;1615;05:38:14
76;1629;0;1638;05:38:14
76;1638;329;7049;14:27:19
76;1629;199;1615;14:27:19
76;1638;453;1669;23:26:39
76;1629;431;7046;23:26:39
76;1629;39;7046;23:26:39
76;1638;552;1669;08:17:26
76;1629;276;7046;08:17:26
76;1629;0;1638;08:17:26
76;1638;62;1659;16:56:16
76;1629;341;7046;16:56:16
76;1629;0;1638;16:56:16
76;1638;62;1659;01:40:14
76;1629;218;1605;01:40:14
76;1629;0;1638;01:40:14
76;1638;464;1660;11:01:44
76;1629;376;1605;11:01:44
76;1629;40;1638;11:01:44
76;1638;464;1660;19:54:15
