"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
33;3221;0;2177;07:57:48
33;2177;274;2578;07:57:48
33;3221;0;1707;07:57:48
33;3221;0;2177;16:26:53
33;2177;436;2578;16:26:53
33;3221;183;1707;16:26:53
33;3221;0;2177;00:52:14
33;2177;436;2578;00:52:14
33;3221;183;1707;00:52:14
33;3221;0;2177;09:19:07
33;2177;64;1063;09:19:07
33;3221;0;3221;09:19:07
33;3221;0;2177;18:04:47
33;2177;138;1063;18:04:47
33;3221;0;3221;18:04:47
33;3221;0;2177;02:48:50
33;2177;243;1063;02:48:50
33;2177;0;3633;02:48:50
33;3221;0;2177;11:31:00
33;2177;274;1063;11:31:00
33;2177;0;3633;11:31:00
33;3221;0;2177;20:37:08
33;2177;0;1127;20:37:08
33;2177;0;3633;20:37:08
33;3221;0;2177;05:29:38
33;2177;30;1127;05:29:38
33;2177;0;3633;05:29:38
33;3221;0;2177;14:06:37
33;2177;30;1127;14:06:37
33;2177;0;3633;14:06:37
33;3221;0;2177;22:43:53
33;2177;169;1376;22:43:53
33;2177;0;3633;22:43:53
33;3221;0;2177;07:31:16
33;2177;47;1128;07:31:16
33;2177;0;3633;07:31:16
33;3221;0;2177;16:18:38
33;2177;47;1128;16:18:38
33;2177;0;3633;16:18:38
33;3221;0;2177;01:02:35
33;2177;36;6354;01:02:35
33;2177;0;3633;01:02:35
33;3221;0;2177;09:26:03
33;2177;36;6354;09:26:03
33;2177;0;3633;09:26:03
33;3221;0;2177;18:37:19
33;2177;36;6354;18:37:19
33;3221;0;2177;03:48:34
33;2177;36;6354;03:48:34
33;3221;0;2177;12:20:35
33;2177;0;3633;12:20:35
33;3221;0;2177;20:52:33
33;2177;0;3633;20:52:33
33;3221;0;2177;05:55:19
33;2177;0;3633;05:55:19
33;3221;144;2177;14:39:17
33;2177;42;3505;14:39:17
33;2177;0;3633;14:39:17
33;3221;263;2177;23:13:00
33;2177;42;3505;23:13:00
33;2177;0;3633;23:13:00
33;3221;73;3629;08:00:22
33;2177;42;3505;08:00:22
