"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
49;2500;0;2535;07:57:48;1
49;1288;0;2531;07:57:48;0
49;1288;36;2567;07:57:48;0
49;3681;126;2531;07:57:48;-1
49;2500;15;1197;07:57:48;1
49;2500;0;2514;07:57:48;1
49;1288;129;2560;07:57:48;0
49;1288;0;1286;07:57:48;0
49;1288;61;2553;07:57:48;0
49;2500;38;2523;07:57:48;1
49;2500;377;2524;07:57:48;1
49;1288;34;2254;07:57:48;0
49;2500;65;2535;16:26:53;1
49;1288;0;2531;16:26:53;0
49;1288;0;2568;16:26:53;0
49;3681;0;2539;16:26:53;-1
49;2500;85;1197;16:26:53;1
49;2500;230;2514;16:26:53;1
49;1288;138;2561;16:26:53;0
49;1288;0;1286;16:26:53;0
49;1288;61;2553;16:26:53;0
49;2500;416;2523;16:26:53;1
49;2500;377;2524;16:26:53;1
49;1288;362;2254;16:26:53;0
49;2500;65;2535;00:52:14;1
49;1288;0;2531;00:52:14;0
49;1288;0;2568;00:52:14;0
49;3681;0;2539;00:52:14;-1
49;2500;85;1197;00:52:14;1
49;2500;230;2514;00:52:14;1
49;1288;138;2561;00:52:14;0
49;1288;0;1286;00:52:14;0
49;1288;61;2553;00:52:14;0
49;2500;416;2523;00:52:14;1
49;2500;377;2524;00:52:14;1
49;1288;362;2254;00:52:14;0
49;2500;71;2323;09:19:07;1
49;1288;0;2531;09:19:07;0
49;1288;188;2568;09:19:07;0
49;3681;306;2539;09:19:07;-1
49;2500;501;1197;09:19:07;1
49;2500;230;2514;09:19:07;1
49;1288;47;1257;09:19:07;0
49;1288;0;1286;09:19:07;0
49;1288;146;2546;09:19:07;0
49;2500;416;2523;09:19:07;1
49;2500;104;5757;09:19:07;1
49;1288;0;2256;09:19:07;0
49;2500;175;2323;18:04:47;1
49;1288;0;2531;18:04:47;0
49;1288;387;2568;18:04:47;0
49;3681;306;2539;18:04:47;-1
49;2500;44;2511;18:04:47;1
49;2500;230;2514;18:04:47;1
49;1288;209;1257;18:04:47;0
49;1288;0;1286;18:04:47;0
