"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
74;3074;0;2616;07:57:48;0
74;3074;0;2417;07:57:48;0
74;2417;0;2612;07:57:48;1
74;3074;11;2621;07:57:48;0
74;2417;0;3074;07:57:48;1
74;2417;235;2606;07:57:48;1
74;3856;0;3074;16:26:53;-1
74;3074;46;2417;16:26:53;0
74;3074;101;2616;16:26:53;0
74;3074;0;2417;16:26:53;0
74;3074;58;2623;16:26:53;0
74;2417;218;2612;16:26:53;1
74;3074;0;2622;16:26:53;0
74;2417;0;3074;16:26:53;1
74;2417;63;2607;16:26:53;1
74;3856;100;2605;16:26:53;-1
74;3074;101;2616;00:52:14;0
74;3074;0;2417;00:52:14;0
74;2417;218;2612;00:52:14;1
74;3074;0;2622;00:52:14;0
74;2417;0;3074;00:52:14;1
74;2417;63;2607;00:52:14;1
74;3856;0;3074;09:19:07;-1
74;3074;46;2417;09:19:07;0
74;3074;173;2939;09:19:07;0
74;3074;0;2417;09:19:07;0
74;3074;58;2623;09:19:07;0
74;2417;321;2631;09:19:07;1
74;3074;326;2622;09:19:07;0
74;2417;0;3074;09:19:07;1
74;2417;23;2225;09:19:07;1
74;3856;100;2605;09:19:07;-1
74;3074;251;2939;18:04:47;0
74;3074;0;2417;18:04:47;0
74;2417;0;2414;18:04:47;1
74;3074;344;2622;18:04:47;0
74;2417;0;3074;18:04:47;1
74;2417;71;2225;18:04:47;1
74;3856;0;3074;02:48:50;-1
74;3074;46;2417;02:48:50;0
74;3074;255;2939;02:48:50;0
74;3074;0;2417;02:48:50;0
74;3074;58;2623;02:48:50;0
74;2417;0;2414;02:48:50;1
74;3074;38;2623;02:48:50;0
74;2417;0;3074;02:48:50;1
74;2417;0;2226;02:48:50;1
74;3856;100;2605;02:48:50;-1
74;3074;0;5152;11:31:00;0
74;3074;0;2417;11:31:00;0
74;2417;59;2414;11:31:00;1
74;3074;108;2623;11:31:00;0
74;2417;0;3074;11:31:00;1
74;2417;92;2226;11:31:00;1
74;3074;68;5161;20:37:08;0
74;3074;0;2417;20:37:08;0
74;2417;192;2414;20:37:08;1
74;3074;245;2624;20:37:08;0
74;2417;0;3074;20:37:08;1
74;2417;415;2226;20:37:08;1
74;3074;228;5161;05:29:38;0
74;3074;0;2417;05:29:38;0
74;2417;0;2415;05:29:38;1
74;3074;507;2624;05:29:38;0
74;2417;0;3074;05:29:38;1
74;2417;415;2226;05:29:38;1
74;3074;376;5161;14:06:37;0
74;3074;0;2417;14:06:37;0
74;2417;46;2415;14:06:37;1
74;3074;507;2624;14:06:37;0
74;2417;0;3074;14:06:37;1
74;2417;415;2226;14:06:37;1
74;3074;556;5161;22:43:53;0
74;3074;0;2417;22:43:53;0
74;2417;166;2415;22:43:53;1
74;3074;426;2625;22:43:53;0
74;2417;169;3074;22:43:53;1
74;2417;415;2226;22:43:53;1
74;3856;0;3074;07:31:16;-1
74;3074;46;2417;07:31:16;0
74;3074;0;1085;07:31:16;0
74;3074;0;2417;07:31:16;0
74;3074;58;2623;07:31:16;0
74;2417;304;2415;07:31:16;1
74;3074;426;2625;07:31:16;0
74;2417;176;3074;07:31:16;1
74;2417;415;2226;07:31:16;1
74;3856;100;2605;07:31:16;-1
74;3074;3;1085;16:18:38;0
74;3074;0;2417;16:18:38;0
74;2417;52;2416;16:18:38;1
74;3074;40;3046;16:18:38;0
74;2417;176;3074;16:18:38;1
74;2417;40;3682;16:18:38;1
74;3074;3;1085;01:02:35;0
74;3074;0;2417;01:02:35;0
74;2417;102;2416;01:02:35;1
74;3074;40;3046;01:02:35;0
74;2417;176;3074;01:02:35;1
74;2417;185;3682;01:02:35;1
74;3856;0;3074;09:26:03;-1
74;3074;46;2417;09:26:03;0
74;3074;3;1085;09:26:03;0
74;3074;0;2417;09:26:03;0
74;3074;58;2623;09:26:03;0
74;2417;102;2416;09:26:03;1
74;3074;40;3046;09:26:03;0
74;2417;176;3074;09:26:03;1
74;2417;185;3682;09:26:03;1
74;3856;100;2605;09:26:03;-1
74;3856;0;3074;18:37:19;-1
74;3074;46;2417;18:37:19;0
74;3074;0;2417;18:37:19;0
74;3074;58;2623;18:37:19;0
74;2417;102;2416;18:37:19;1
74;2417;56;2598;18:37:19;1
74;2417;185;3682;18:37:19;1
74;3856;100;2605;18:37:19;-1
74;3074;0;2417;03:48:34;0
74;2417;102;2416;03:48:34;1
74;2417;38;2614;03:48:34;1
74;2417;185;3682;03:48:34;1
74;3856;0;3074;12:20:35;-1
74;3074;46;2417;12:20:35;0
74;3074;58;2623;12:20:35;0
74;2417;38;2614;12:20:35;1
74;3856;100;2605;12:20:35;-1
74;2417;0;3074;20:52:33;1
74;2417;44;2599;20:52:33;1
74;2417;0;3074;05:55:19;1
74;2417;44;2599;05:55:19;1
74;2417;79;2555;05:55:19;1
74;3074;34;3681;14:39:17;0
74;2417;0;3074;14:39:17;1
74;2417;165;2601;14:39:17;1
74;2417;79;2555;14:39:17;1
74;3074;43;3681;23:13:00;0
74;2417;0;3074;23:13:00;1
74;2417;425;2601;23:13:00;1
74;2417;79;2555;23:13:00;1
74;3074;214;3681;08:00:22;0
74;3074;0;2417;08:00:22;0
74;2417;0;3074;08:00:22;1
74;2417;52;2602;08:00:22;1
74;2417;79;2555;08:00:22;1
74;3074;446;3681;16:28:58;0
74;3074;0;2417;16:28:58;0
74;2417;0;3074;16:28:58;1
74;2417;127;2605;16:28:58;1
74;2417;109;1015;16:28:58;1
74;3074;40;2550;01:24:53;0
74;3074;79;2453;01:24:53;0
74;3074;0;2417;01:24:53;0
74;2417;0;3074;01:24:53;1
74;2417;0;2606;01:24:53;1
74;2417;396;1015;01:24:53;1
74;3074;169;2550;09:49:16;0
74;3074;286;2453;09:49:16;0
74;3074;0;2417;09:49:16;0
74;2417;0;3074;09:49:16;1
74;2417;95;2606;09:49:16;1
74;2417;0;5915;09:49:16;1
74;3074;0;2252;18:42:33;0
74;3074;172;2632;18:42:33;0
74;3074;0;2417;18:42:33;0
74;2417;0;3074;18:42:33;1
74;2417;164;2606;18:42:33;1
74;2417;122;5915;18:42:33;1
74;3074;34;2252;03:19:40;0
74;3074;254;2632;03:19:40;0
74;3074;0;2417;03:19:40;0
74;2417;0;3074;03:19:40;1
74;2417;165;2606;03:19:40;1
74;2417;215;5915;03:19:40;1
74;3074;239;2252;12:17:17;0
74;3074;152;2616;12:17:17;0
74;3074;0;2417;12:17:17;0
74;2417;0;3074;12:17:17;1
74;2417;0;2607;12:17:17;1
74;2417;0;5719;12:17:17;1
74;3074;90;2617;21:20:01;0
74;3074;99;2939;21:20:01;0
74;3074;0;2417;21:20:01;0
74;2417;0;3074;21:20:01;1
74;2417;3;2607;21:20:01;1
74;2417;29;5719;21:20:01;1
74;3074;233;2617;06:32:59;0
74;3074;184;2939;06:32:59;0
74;3074;0;2417;06:32:59;0
74;2417;0;3074;06:32:59;1
74;2417;75;2607;06:32:59;1
74;2417;170;5719;06:32:59;1
74;3074;0;2618;15:10:07;0
74;3074;247;2939;15:10:07;0
74;3074;0;2417;15:10:07;0
74;2417;0;3074;15:10:07;1
74;2417;239;2607;15:10:07;1
74;2417;36;2952;15:10:07;1
74;3856;0;3074;23:59:20;-1
74;3074;46;2417;23:59:20;0
74;3074;105;2618;23:59:20;0
74;3074;68;5152;23:59:20;0
74;3074;58;2623;23:59:20;0
74;3074;0;2417;23:59:20;0
74;2417;0;3074;23:59:20;1
74;2417;58;2225;23:59:20;1
74;2417;186;2952;23:59:20;1
74;3856;100;2605;23:59:20;-1
74;3074;36;2619;08:22:41;0
74;3074;34;5161;08:22:41;0
74;3074;0;2417;08:22:41;0
74;2417;0;3074;08:22:41;1
74;2417;215;2225;08:22:41;1
74;2417;261;2952;08:22:41;1
74;3074;36;2619;17:16:52;0
74;3074;168;5161;17:16:52;0
74;3074;0;2417;17:16:52;0
74;2417;0;3074;17:16:52;1
74;2417;38;2226;17:16:52;1
74;2417;0;2612;17:16:52;1
74;3074;36;2619;02:14:29;0
74;3074;445;5161;02:14:29;0
74;3074;0;2417;02:14:29;0
74;2417;48;3074;02:14:29;1
74;2417;38;2226;02:14:29;1
74;2417;44;2612;02:14:29;1
74;3074;36;2619;10:51:37;0
74;3074;635;5161;10:51:37;0
74;3074;0;2417;10:51:37;0
74;2417;48;3074;10:51:37;1
74;2417;38;2226;10:51:37;1
74;2417;44;2612;10:51:37;1
74;3074;36;2622;19:27:03;0
74;3074;635;5161;19:27:03;0
74;3074;0;2417;19:27:03;0
74;2417;48;3074;19:27:03;1
74;2417;38;2226;19:27:03;1
74;2417;44;2612;19:27:03;1
74;3074;36;2622;04:39:31;0
74;3074;635;5161;04:39:31;0
74;3074;0;2417;04:39:31;0
74;2417;48;3074;04:39:31;1
74;2417;44;2612;04:39:31;1
74;3856;0;3074;13:06:55;-1
74;3074;46;2417;13:06:55;0
74;3074;36;2622;13:06:55;0
74;3074;635;5161;13:06:55;0
74;3074;58;2623;13:06:55;0
74;3074;0;2417;13:06:55;0
74;2417;48;3074;13:06:55;1
74;2417;44;2612;13:06:55;1
74;3856;100;2605;13:06:55;-1
74;3074;36;2622;22:01:07;0
74;3074;0;2417;22:01:07;0
74;2417;38;2523;22:01:07;1
74;3074;396;2622;06:33:07;0
74;3074;309;2551;06:33:07;0
74;3074;0;2417;06:33:07;0
74;2417;38;2614;06:33:07;1
74;2417;314;2523;06:33:07;1
74;2417;38;2415;06:33:07;1
74;3074;396;2622;15:10:16;0
74;3074;309;2551;15:10:16;0
74;3074;0;2417;15:10:16;0
74;2417;38;2614;15:10:16;1
74;2417;314;2523;15:10:16;1
74;2417;38;2415;15:10:16;1
74;3856;0;3074;23:50:47;-1
74;3074;46;2417;23:50:47;0
74;3074;36;2624;23:50:47;0
74;3074;38;2556;23:50:47;0
74;3074;58;2623;23:50:47;0
74;3074;0;2417;23:50:47;0
74;2417;0;2599;23:50:47;1
74;2417;404;2523;23:50:47;1
74;2417;278;2415;23:50:47;1
74;3856;100;2605;23:50:47;-1
74;3074;193;2624;09:02:03;0
74;3074;6;3681;09:02:03;0
74;3074;0;2417;09:02:03;0
74;2417;44;2599;09:02:03;1
74;2417;42;2555;09:02:03;1
74;2417;47;2416;09:02:03;1
74;3074;0;2625;18:09:54;0
74;3074;6;3681;18:09:54;0
74;3074;0;2417;18:09:54;0
74;2417;48;2600;18:09:54;1
74;2417;343;2555;18:09:54;1
74;2417;336;2416;18:09:54;1
74;3074;187;2625;03:10:57;0
74;3074;8;3681;03:10:57;0
74;3074;0;2417;03:10:57;0
74;2417;0;2601;03:10:57;1
74;2417;552;2555;03:10:57;1
74;3074;0;2417;03:10:57;0
74;3074;348;2625;11:53:12;0
74;3074;47;3681;11:53:12;0
74;3074;0;2417;11:53:12;0
74;2417;159;2601;11:53:12;1
74;2417;0;1015;11:53:12;1
74;3074;0;2417;11:53:12;0
74;3856;0;3074;20:25:12;-1
74;3074;46;2417;20:25:12;0
74;3074;498;2625;20:25:12;0
74;3074;47;3681;20:25:12;0
74;3074;58;2623;20:25:12;0
74;3074;0;2417;20:25:12;0
74;2417;2;2602;20:25:12;1
74;2417;269;1015;20:25:12;1
74;3074;0;2417;20:25:12;0
74;3856;100;2605;20:25:12;-1
74;3074;9;3046;05:05:45;0
74;3074;85;3681;05:05:45;0
74;3074;94;2417;05:05:45;0
74;2417;91;2602;05:05:45;1
74;2417;360;1015;05:05:45;1
74;3074;0;2417;05:05:45;0
74;3074;350;3046;13:54:49;0
74;3074;517;3681;13:54:49;0
74;3074;328;2417;13:54:49;0
74;2417;139;2605;13:54:49;1
74;2417;40;5915;13:54:49;1
74;3074;0;2417;13:54:49;0
74;3074;700;3046;22:42:12;0
74;3074;0;2550;22:42:12;0
74;3074;328;2417;22:42:12;0
74;2417;390;2605;22:42:12;1
74;2417;225;5915;22:42:12;1
74;3074;0;2417;22:42:12;0
74;3074;700;3046;07:05:40;0
74;3074;153;2550;07:05:40;0
74;3074;328;2417;07:05:40;0
74;2417;390;2605;07:05:40;1
74;2417;0;5719;07:05:40;1
74;3074;0;2417;07:05:40;0
74;2417;0;3074;15:59:52;1
74;3074;212;2550;15:59:52;0
74;3074;328;2417;15:59:52;0
74;2417;34;2606;15:59:52;1
74;2417;0;5719;15:59:52;1
74;3074;0;2417;15:59:52;0
74;2417;0;3074;00:25:04;1
74;3074;269;2550;00:25:04;0
74;3074;328;2417;00:25:04;0
74;2417;175;2606;00:25:04;1
74;2417;42;5719;00:25:04;1
74;3074;0;2417;00:25:04;0
74;2417;0;3074;09:17:33;1
74;3074;38;2252;09:17:33;0
74;3074;0;2453;09:17:33;0
74;2417;36;2607;09:17:33;1
74;2417;172;5719;09:17:33;1
74;3074;0;2417;09:17:33;0
74;2417;0;3074;18:06:38;1
74;3074;109;2252;18:06:38;0
74;3074;235;2453;18:06:38;0
74;2417;194;2607;18:06:38;1
74;2417;174;2952;18:06:38;1
74;3074;0;2417;18:06:38;0
74;2417;0;3074;02:59:08;1
74;3074;61;2617;02:59:08;0
74;3074;235;2453;02:59:08;0
74;2417;42;2225;02:59:08;1
74;2417;174;2952;02:59:08;1
74;3074;0;2417;02:59:08;0
74;2417;0;3074;11:29:26;1
74;3074;44;2618;11:29:26;0
74;3074;68;2632;11:29:26;0
74;2417;78;2225;11:29:26;1
74;2417;36;2612;11:29:26;1
74;3074;0;2417;11:29:26;0
74;2417;0;3074;20:18:31;1
74;3074;112;2618;20:18:31;0
74;3074;108;2632;20:18:31;0
74;2417;34;2226;20:18:31;1
74;2417;0;2631;20:18:31;1
74;3074;0;2417;20:18:31;0
74;2417;0;3074;05:14:25;1
74;3074;0;2619;05:14:25;0
74;3074;265;2632;05:14:25;0
74;2417;265;2226;05:14:25;1
74;2417;245;2631;05:14:25;1
74;3074;0;2417;05:14:25;0
74;3856;0;3074;14:08:38;-1
74;3074;46;2417;14:08:38;0
74;2417;0;3074;14:08:38;1
74;3074;245;2619;14:08:38;0
74;3074;58;2623;14:08:38;0
74;3074;91;2616;14:08:38;0
74;2417;457;2226;14:08:38;1
74;2417;44;2414;14:08:38;1
74;3074;0;2417;14:08:38;0
74;3856;100;2605;14:08:38;-1
74;2417;0;3074;22:56:05;1
74;3074;245;2619;22:56:05;0
74;3074;91;2616;22:56:05;0
74;2417;104;3682;22:56:05;1
74;2417;44;2414;22:56:05;1
74;3074;0;2417;22:56:05;0
74;2417;0;3074;07:50:11;1
74;3074;44;2620;07:50:11;0
74;3074;72;2939;07:50:11;0
74;2417;355;3682;07:50:11;1
74;2417;210;2414;07:50:11;1
74;3074;0;2417;07:50:11;0
74;2417;0;3074;16:18:47;1
74;3074;62;2621;16:18:47;0
74;3074;229;2939;16:18:47;0
74;2417;44;2523;16:18:47;1
74;2417;194;2415;16:18:47;1
74;3074;0;2417;16:18:47;0
74;2417;0;3074;01:11:17;1
74;3074;42;2622;01:11:17;0
74;3074;242;2939;01:11:17;0
74;2417;224;2523;01:11:17;1
74;2417;395;2415;01:11:17;1
74;3074;0;2417;01:11:17;0
74;2417;0;3074;09:36:29;1
74;3074;42;2622;09:36:29;0
74;3074;242;2939;09:36:29;0
74;2417;224;2523;09:36:29;1
74;2417;395;2415;09:36:29;1
74;3074;0;2417;09:36:29;0
74;2417;133;3074;18:25:34;1
74;3074;329;2622;18:25:34;0
74;3074;52;5152;18:25:34;0
74;2417;429;2523;18:25:34;1
74;2417;151;2416;18:25:34;1
74;3074;0;2417;18:25:34;0
