"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
86;3234;44;3232;10:07:20
86;2558;68;3238;10:07:20
86;3234;0;2558;10:07:20
86;3225;0;2558;10:07:20
86;3225;129;4267;10:07:20
86;2558;0;3234;10:07:20
86;2558;0;6754;10:07:20
86;3225;0;4594;10:07:20
86;2558;48;2305;10:07:20
86;3234;307;1350;10:07:20
86;3234;44;3232;18:53:28
86;2558;68;3238;18:53:28
86;3234;0;3347;18:53:28
86;3234;0;2558;18:53:28
86;3225;0;2558;18:53:28
86;3225;129;4267;18:53:28
86;2558;0;3234;18:53:28
86;2558;55;6754;18:53:28
86;3234;3;3226;18:53:28
86;3225;48;4594;18:53:28
86;2558;48;2305;18:53:28
86;3234;307;1350;18:53:28
86;2558;68;3238;03:40:49
86;3234;0;3347;03:40:49
86;3234;0;2558;03:40:49
86;3225;0;2558;03:40:49
86;3225;129;4267;03:40:49
86;2558;0;3234;03:40:49
86;2558;198;6754;03:40:49
86;3234;3;3226;03:40:49
86;3225;67;4594;03:40:49
86;2558;0;4252;03:40:49
86;2558;68;3238;12:14:33
86;3234;0;2558;12:14:33
86;3225;0;2558;12:14:33
86;3225;62;7116;12:14:33
86;2558;0;3234;12:14:33
86;2558;0;6755;12:14:33
86;3225;67;4594;12:14:33
86;2558;54;4252;12:14:33
86;2558;0;3234;21:27:30
86;2558;75;3281;21:27:30
86;3234;0;2558;21:27:30
86;3225;0;2558;21:27:30
86;3225;114;7116;21:27:30
86;2558;0;3234;21:27:30
86;2558;119;6755;21:27:30
86;3225;67;4594;21:27:30
86;2558;384;4252;21:27:30
86;3234;185;4213;21:27:30
86;2558;0;3234;06:21:42
86;2558;243;3281;06:21:42
86;3234;0;2558;06:21:42
86;3225;0;2558;06:21:42
86;3225;114;7116;06:21:42
86;2558;0;3234;06:21:42
86;2558;242;6755;06:21:42
86;3225;67;4594;06:21:42
86;2558;459;4252;06:21:42
86;3234;315;4213;06:21:42
86;2558;0;3234;15:39:48
86;2558;9;3282;15:39:48
86;3234;0;2558;15:39:48
86;3225;0;2558;15:39:48
86;3225;114;7116;15:39:48
86;2558;0;3234;15:39:48
86;2558;364;6755;15:39:48
86;2558;564;4252;15:39:48
86;3234;90;4214;15:39:48
86;2558;0;3234;00:42:32
86;2558;249;3282;00:42:32
86;3234;0;2558;00:42:32
86;3225;0;2558;00:42:32
86;3225;114;7116;00:42:32
86;2558;0;3234;00:42:32
86;2558;0;4253;00:42:32
86;2558;60;4258;00:42:32
86;3234;41;4074;00:42:32
86;2558;402;3282;09:48:41
86;3234;0;2558;09:48:41
86;3225;274;4217;09:48:41
86;2558;0;4253;09:48:41
86;2558;155;4258;09:48:41
86;3234;128;4074;09:48:41
86;2558;497;3282;18:44:35
86;3234;170;2558;18:44:35
86;3225;38;2370;18:44:35
86;2558;0;4253;18:44:35
86;2558;0;4266;18:44:35
86;3234;0;6702;18:44:35
86;2558;497;3282;03:09:46
86;3234;268;2558;03:09:46
86;3225;38;2370;03:09:46
86;2558;0;4253;03:09:46
86;2558;0;4266;03:09:46
86;3234;17;6702;03:09:46
86;2558;0;3253;12:15:55
86;3234;0;3347;12:15:55
86;3234;2;4267;12:15:55
86;3225;282;2370;12:15:55
86;2558;48;4253;12:15:55
86;3234;3;3226;12:15:55
86;2558;0;4127;12:15:55
86;3234;123;6702;12:15:55
86;2558;0;3253;20:56:28
86;3234;210;4267;20:56:28
86;3225;0;2558;20:56:28
86;3225;282;2370;20:56:28
86;2558;0;3234;20:56:28
86;2558;125;4253;20:56:28
86;2558;0;2558;20:56:28
86;3234;18;6706;20:56:28
86;2558;0;3253;05:21:39
86;3234;261;4267;05:21:39
86;3225;0;2558;05:21:39
86;3225;282;2370;05:21:39
86;2558;0;3234;05:21:39
86;2558;125;4253;05:21:39
86;3234;0;2558;05:21:39
86;3234;42;6706;05:21:39
86;2558;0;3253;14:53:36
86;3234;0;3347;14:53:36
86;3234;37;7116;14:53:36
86;3225;0;2558;14:53:36
86;3225;282;2370;14:53:36
86;2558;0;3234;14:53:36
86;2558;125;4253;14:53:36
86;3234;3;3226;14:53:36
86;3234;0;2558;14:53:36
86;3234;100;6706;14:53:36
86;2558;133;3253;23:20:17
86;3234;17;4271;23:20:17
86;3225;0;2558;23:20:17
86;3225;282;2370;23:20:17
86;2558;0;3234;23:20:17
86;2558;534;4253;23:20:17
86;3234;0;2558;23:20:17
86;3234;371;6706;23:20:17
86;2558;64;3257;08:05:57
86;3234;34;4271;08:05:57
86;3225;0;2558;08:05:57
86;3225;46;1350;08:05:57
86;2558;0;3234;08:05:57
86;2558;42;1351;08:05:57
86;3234;0;2558;08:05:57
86;3234;10;4594;08:05:57
86;2558;131;3257;16:49:55
86;3234;80;4271;16:49:55
86;3225;0;2558;16:49:55
86;3225;46;1350;16:49:55
86;2558;0;3234;16:49:55
86;2558;199;1351;16:49:55
86;3234;0;2558;16:49:55
86;3234;48;4594;16:49:55
86;2558;184;3257;01:25:20
86;3234;314;4271;01:25:20
86;3225;0;2558;01:25:20
86;3225;485;1350;01:25:20
86;2558;0;3234;01:25:20
86;2558;46;1356;01:25:20
86;3234;0;2558;01:25:20
86;3234;50;3225;01:25:20
86;2558;227;3257;10:48:33
86;3234;0;3347;10:48:33
86;3234;0;4217;10:48:33
86;3225;0;2558;10:48:33
86;3225;761;1350;10:48:33
86;2558;0;3234;10:48:33
86;2558;50;2305;10:48:33
86;3234;3;3226;10:48:33
86;3234;0;2558;10:48:33
86;3234;206;3225;10:48:33
86;2558;237;3257;19:34:13
86;3234;0;4217;19:34:13
86;3225;0;2558;19:34:13
86;3225;763;1350;19:34:13
86;2558;0;3234;19:34:13
86;2558;203;2305;19:34:13
86;3234;0;2558;19:34:13
