"LineID";"DirectionID";"DistanceFromPoint";"PointID";"Time";"Variance"
74;3074;0;2417;10:07:20;0
74;2417;167;2631;10:07:20;1
74;2417;0;2226;10:07:20;1
74;2417;532;3074;10:07:20;1
74;2550;501;3681;10:07:20;-1
74;3074;36;2624;10:07:20;0
74;3074;10;3681;10:07:20;0
74;3074;0;2417;18:53:28;0
74;3074;42;2632;18:53:28;0
74;2417;331;2631;18:53:28;1
74;2417;0;2226;18:53:28;1
74;2417;706;3074;18:53:28;1
74;2550;501;3681;18:53:28;-1
74;3074;36;2624;18:53:28;0
74;3074;10;3681;18:53:28;0
74;3074;0;2417;03:40:49;0
74;3074;265;2632;03:40:49;0
74;2417;37;2414;03:40:49;1
74;2417;706;3074;03:40:49;1
74;2550;501;3681;03:40:49;-1
74;3074;36;2624;03:40:49;0
74;3074;10;3681;03:40:49;0
74;3856;0;3074;12:14:33;-1
74;3074;46;2417;12:14:33;0
74;3074;0;2417;12:14:33;0
74;3074;361;2632;12:14:33;0
74;2417;44;2414;12:14:33;1
74;3074;58;2623;12:14:33;0
74;2417;706;3074;12:14:33;1
74;2550;501;3681;12:14:33;-1
74;3074;44;2625;12:14:33;0
74;3856;100;2605;12:14:33;-1
74;3074;10;3681;12:14:33;0
74;3074;0;2417;21:27:30;0
74;3074;153;2616;21:27:30;0
74;2417;209;2414;21:27:30;1
74;2417;129;2523;21:27:30;1
74;3856;0;3074;21:27:30;-1
74;2417;34;2614;21:27:30;1
74;3074;165;2625;21:27:30;0
74;3074;10;3681;21:27:30;0
74;3074;0;2417;06:21:42;0
74;3074;1;2939;06:21:42;0
74;2417;0;2415;06:21:42;1
74;2417;191;2523;06:21:42;1
74;3856;0;3074;06:21:42;-1
74;2417;34;2614;06:21:42;1
74;3074;165;2625;06:21:42;0
74;3074;10;3681;06:21:42;0
74;3074;0;2417;15:39:48;0
74;3074;142;2939;15:39:48;0
74;2417;164;2415;15:39:48;1
74;2417;286;2523;15:39:48;1
74;3856;185;3074;15:39:48;-1
74;2417;48;2599;15:39:48;1
74;3074;141;3046;15:39:48;0
74;3074;34;3681;15:39:48;0
74;3074;0;2417;00:42:32;0
74;3074;176;2939;00:42:32;0
74;2417;316;2415;00:42:32;1
74;2417;6;2555;00:42:32;1
74;3856;190;3074;00:42:32;-1
74;2417;96;2600;00:42:32;1
74;3074;497;3046;00:42:32;0
74;3074;34;3681;00:42:32;0
74;3856;0;3074;09:48:41;-1
74;3074;46;2417;09:48:41;0
74;3074;205;2939;09:48:41;0
74;2417;316;2415;09:48:41;1
74;2417;77;2555;09:48:41;1
74;3074;58;2623;09:48:41;0
74;3856;377;3074;09:48:41;-1
74;2417;4;2601;09:48:41;1
74;3074;680;3046;09:48:41;0
74;3856;100;2605;09:48:41;-1
74;3074;34;3681;09:48:41;0
74;3074;0;5152;18:44:35;0
74;2417;316;2415;18:44:35;1
74;2417;390;2555;18:44:35;1
74;3856;692;3074;18:44:35;-1
74;2417;309;2601;18:44:35;1
74;2417;0;3074;18:44:35;1
74;3074;34;3681;18:44:35;0
74;3074;25;5161;03:09:46;0
74;2417;316;2415;03:09:46;1
74;2417;432;2555;03:09:46;1
74;3856;62;2598;03:09:46;-1
74;2417;6;2602;03:09:46;1
74;2417;0;3074;03:09:46;1
74;3074;332;5161;12:15:55;0
74;2417;316;2415;12:15:55;1
74;2417;112;1015;12:15:55;1
74;3856;26;2614;12:15:55;-1
74;2417;3;2605;12:15:55;1
74;2417;0;3074;12:15:55;1
74;3074;0;2417;20:56:28;0
74;3074;519;5161;20:56:28;0
74;2417;347;1015;20:56:28;1
74;3856;362;2614;20:56:28;-1
74;2417;197;2605;20:56:28;1
74;2417;0;3074;20:56:28;1
74;3074;288;2550;20:56:28;0
74;3856;0;3074;05:21:39;-1
74;3074;46;2417;05:21:39;0
74;3074;0;2417;05:21:39;0
74;3074;655;5161;05:21:39;0
74;2417;487;1015;05:21:39;1
74;3074;58;2623;05:21:39;0
74;3856;0;2599;05:21:39;-1
74;2417;265;2605;05:21:39;1
74;2417;0;3074;05:21:39;1
74;3856;100;2605;05:21:39;-1
74;3074;38;2252;05:21:39;0
74;3856;0;3074;14:53:36;-1
