"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
33;3221;0;2177;02:28:30
33;3221;339;6353;02:28:30
33;2177;84;2212;11:36:26
33;3221;0;2177;11:36:26
33;3221;355;6353;11:36:26
33;2177;84;2212;20:39:09
33;3221;0;2177;20:39:09
33;3221;0;3630;20:39:09
33;2177;84;2212;05:31:31
33;3221;0;2177;05:31:31
33;3221;141;3630;05:31:31
33;2177;139;2578;14:47:25
33;3221;0;2177;14:47:25
33;3221;38;1781;14:47:25
33;2177;204;2578;23:13:51
33;3221;0;2177;23:13:51
33;3221;38;1781;23:13:51
33;2177;429;2578;08:02:55
33;3221;0;2177;08:02:55
33;3221;38;1781;08:02:55
33;2177;127;1063;17:00:33
33;3221;0;2177;17:00:33
33;3221;42;2392;17:00:33
33;2177;262;1063;01:58:09
33;3221;0;2177;01:58:09
33;3221;190;2392;01:58:09
33;2177;4;1127;10:50:44
33;3221;0;2177;10:50:44
33;3221;190;2392;10:50:44
33;2177;25;1376;19:27:46
33;3221;0;2177;19:27:46
33;3221;182;1707;19:27:46
33;2177;79;1376;04:20:15
33;3221;0;2177;04:20:15
33;3221;201;1707;04:20:15
33;2177;115;1376;12:47:09
33;3221;0;2177;12:47:09
33;3221;220;1707;12:47:09
33;2177;0;1128;22:18:54
33;3221;0;2177;22:18:54
33;3221;117;3320;22:18:54
33;2177;0;1128;06:49:12
33;3221;0;2177;06:49:12
33;3221;0;3221;06:49:12
33;2177;0;1128;15:39:59
33;3221;0;2177;15:39:59
33;2177;0;3633;15:39:59
33;2177;38;1128;00:51:15
33;3221;0;2177;00:51:15
33;2177;0;3633;00:51:15
33;2177;36;6354;09:50:34
33;3221;0;2177;09:50:34
33;2177;0;3633;09:50:34
33;2177;36;6354;18:51:35
33;3221;0;2177;18:51:35
33;2177;0;3633;18:51:35
33;2177;36;6354;03:21:54
33;3221;0;2177;03:21:54
33;2177;0;3633;03:21:54
33;2177;36;6354;12:34:52
33;3221;0;2177;12:34:52
33;2177;0;3633;12:34:52
33;2177;0;3505;21:35:54
33;3221;0;2177;21:35:54
33;2177;0;3633;21:35:54
33;2177;330;3505;06:07:54
33;3221;0;2177;06:07:54
33;2177;0;3633;06:07:54
33;2177;438;3505;15:22:35
33;3221;0;2177;15:22:35
33;2177;0;3633;15:22:35
33;2177;467;3505;00:11:40
33;3221;0;2177;00:11:40
33;2177;0;3633;00:11:40
33;2177;497;3505;09:07:34
33;3221;0;2177;09:07:34
33;2177;0;3633;09:07:34
33;2177;0;2177;18:00:04
33;3221;0;2177;18:00:04
33;2177;0;3633;18:00:04
33;3221;0;2177;02:24:33
33;3221;0;2177;02:24:33
33;2177;0;3633;02:24:33
33;3221;0;2177;11:21:10
33;3221;177;2177;11:21:10
33;2177;0;3633;11:21:10
33;3221;0;2177;19:54:53
33;3221;260;2177;19:54:53
33;2177;0;3633;19:54:53
33;3221;0;2177;04:50:48
33;3221;24;6353;04:50:48
33;2177;0;3633;04:50:48
33;3221;0;2177;13:39:53
33;3221;100;6353;13:39:53
33;2177;51;3633;13:39:53
33;3221;0;2177;22:52:52
33;3221;194;6353;22:52:52
33;2177;127;3633;22:52:52
33;3221;0;2177;07:26:35
33;3221;302;6353;07:26:35
33;2177;156;3633;07:26:35
33;3221;0;2177;16:15:50
33;3221;401;6353;16:15:50
33;2177;416;3633;16:15:50
33;3221;0;2177;01:06:28
33;3221;0;3630;01:06:28
33;2177;445;3633;01:06:28
33;3221;0;2177;10:05:47
33;3221;50;3630;10:05:47
33;2177;479;3633;10:05:47
33;3221;0;2177;18:51:27
33;3221;50;3630;18:51:27
33;2177;2;2212;18:51:27
33;3221;0;2177;03:21:45
33;3221;38;1781;03:21:45
33;2177;89;2212;03:21:45
33;3221;38;1781;11:55:28
33;2177;89;2212;11:55:28
33;3221;38;1781;21:06:44
33;2177;347;2212;21:06:44
33;3221;42;2392;05:43:55
33;2177;38;2578;05:43:55
33;3221;42;2392;14:38:04
33;2177;38;2578;14:38:04
33;3221;0;2177;23:49:22
33;3221;44;1707;23:49:22
33;2177;38;2578;23:49:22
33;3221;0;2177;08:40:08
33;3221;133;1707;08:40:08
33;2177;38;2578;08:40:08
33;3221;0;2177;17:32:38
33;3221;94;3320;17:32:38
33;2177;0;1063;17:32:38
33;3221;0;2177;02:06:21
33;3221;197;3320;02:06:21
33;2177;0;1063;02:06:21
33;3221;0;2177;11:05:40
33;3221;0;3221;11:05:40
33;2177;274;1063;11:05:40
33;3221;0;2177;19:54:45
33;2177;0;3633;19:54:45
33;2177;32;1127;19:54:45
33;3221;0;2177;04:52:22
33;2177;0;3633;04:52:22
33;2177;0;1376;04:52:22
33;3221;0;2177;13:32:55
33;2177;0;3633;13:32:55
33;2177;95;1376;13:32:55
33;3221;0;2177;22:11:45
33;2177;0;3633;22:11:45
33;2177;143;1376;22:11:45
33;3221;0;2177;06:36:56
33;2177;0;3633;06:36:56
33;2177;143;1376;06:36:56
33;3221;0;2177;15:19:11
