"LineID";"DirectionID";"DistanceFromPoint";"PointID ";"Time"
83;2845;540;2164;11:36:26
83;2822;34;2845;11:36:26
83;2845;0;2822;11:36:26
83;2822;1009;9103;11:36:26
83;2845;422;2857;11:36:26
83;2822;540;2745;11:36:26
83;2845;0;2822;11:36:26
83;2845;52;2741;11:36:26
83;2845;280;2159;11:36:26
83;2822;408;9047;11:36:26
83;2845;816;2164;20:39:09
83;2822;42;2864;20:39:09
83;2845;0;2822;20:39:09
83;2822;64;7121;20:39:09
83;2845;422;2857;20:39:09
83;2822;176;2747;20:39:09
83;2845;0;2822;20:39:09
83;2845;66;2741;20:39:09
83;2845;375;2159;20:39:09
83;2822;34;7012;20:39:09
83;2845;105;1008;05:31:31
83;2822;184;2864;05:31:31
83;2845;0;2822;05:31:31
83;2822;298;7121;05:31:31
83;2845;422;2857;05:31:31
83;2822;208;2747;05:31:31
83;2845;0;2822;05:31:31
83;2845;66;2741;05:31:31
83;2845;467;2159;05:31:31
83;2822;34;7012;05:31:31
83;2845;116;1008;14:47:25
83;2822;91;4062;14:47:25
83;2845;0;2822;14:47:25
83;2822;421;7121;14:47:25
83;2845;34;2749;14:47:25
83;2822;0;2751;14:47:25
83;2845;0;2822;14:47:25
83;2845;66;2741;14:47:25
83;2845;37;4162;14:47:25
83;2822;40;6482;14:47:25
83;2845;129;1008;23:13:51
83;2822;202;4062;23:13:51
83;2845;0;2822;23:13:51
83;2822;36;1745;23:13:51
83;2845;34;2749;23:13:51
83;2822;46;2751;23:13:51
83;2845;0;2822;23:13:51
83;2845;121;2741;23:13:51
83;2845;171;4162;23:13:51
83;2822;40;6482;23:13:51
83;2845;131;1009;08:02:55
83;2822;48;4101;08:02:55
83;2845;0;2822;08:02:55
83;2822;248;1745;08:02:55
83;2845;403;2749;08:02:55
83;2822;374;2751;08:02:55
83;2845;0;2822;08:02:55
83;2845;0;6481;08:02:55
83;2845;242;4165;08:02:55
83;2822;437;6482;08:02:55
83;2845;131;1009;17:00:33
83;2822;48;4101;17:00:33
83;2845;0;2822;17:00:33
83;2822;431;1745;17:00:33
83;2845;0;2746;17:00:33
83;2822;470;2751;17:00:33
83;2845;34;2822;17:00:33
83;2845;0;6481;17:00:33
