"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1632072258133;13;1727;0;02:08:31
1632072258133;13;1727;191;01:19:40
1632072258133;13;1727;349;03:31:43
1632072258133;13;4111;0;01:28:52
1632072258133;13;4111;12;01:29:03
1632072258133;13;4111;102;01:29:07
1632072258133;14;1083;0;02:11:04
1632072258133;14;1083;0;02:11:04
1632072258133;14;4265;0;02:24:34
1632072258133;14;1083;0;01:17:04
1632072258133;14;1083;291;02:57:23
1632072258133;14;1083;97;01:43:06
1632072258133;14;4265;199;01:41:38
1632072258133;17;4297;0;03:30:59
1632072258133;17;9059;0;02:11:37
1632072258133;17;4297;0;03:30:59
1632072258133;19;5170;0;02:23:21
1632072258133;19;5086;434;02:54:27
1632072258133;19;5170;0;02:26:06
1632072258133;19;5170;0;02:23:21
1632072258133;19;5086;38;02:25:09
1632072258133;19;5086;0;02:25:03
1632072258133;19;5170;305;01:07:52
1632072258133;19;5170;0;02:53:20
1632072258133;19;5170;0;02:26:10
1632072258133;20;1900;69;01:16:56
1632072258133;20;1194;42;02:26:14
1632072258133;20;1194;107;01:17:10
1632072258133;20;1194;42;02:26:14
1632072258133;20;1900;0;01:21:46
1632072258133;20;1194;0;01:31:40
1632072258133;20;1194;82;01:29:53
1632072258133;20;1900;47;01:34:41
1632072258133;21;3201;0;01:21:02
1632072258133;21;3201;563;01:54:40
1632072258133;21;1893;300;01:23:36
1632072258133;21;1162;58;01:53:24
1632072258133;21;3201;3;01:54:11
1632072258133;21;1162;250;01:53:36
1632072258133;25;6487;199;01:37:26
1632072258133;25;2794;9;02:43:22
1632072258133;25;2793;0;02:27:44
1632072258133;25;539;124;02:35:14
1632072258133;25;2793;101;01:55:08
1632072258133;25;6487;0;01:46:33
1632072258133;25;6487;37;02:30:16
1632072258133;25;6487;286;02:28:32
1632072258133;25;2793;0;01:15:06
1632072258133;25;539;38;01:46:34
1632072258133;25;6487;256;01:39:57
1632072258133;25;2794;520;01:08:56
1632072258133;25;2794;0;01:08:59
1632072258133;25;2351;386;02:31:08
1632072258133;27;1162;355;01:19:13
1632072258133;27;2429;129;01:18:53
1632072258133;27;1162;376;01:24:36
1632072258133;27;1162;0;01:40:29
1632072258133;27;2429;85;02:04:59
1632072258133;27;2429;0;01:21:02
1632072258133;28;1830;36;01:23:35
1632072258133;28;2919;383;01:24:18
1632072258133;28;2919;0;01:30:30
1632072258133;28;1830;44;02:40:21
1632072258133;29;1528;46;01:51:12
1632072258133;29;1528;0;01:43:14
1632072258133;29;2595;15;01:25:54
1632072258133;29;1528;36;01:25:13
1632072258133;29;2594;10;02:47:22
1632072258133;29;1528;224;01:25:18
1632072258133;29;2594;0;01:25:28
1632072258133;29;2594;264;01:26:01
1632072258133;29;1528;42;01:25:22
1632072258133;29;2594;235;01:53:36
1632072258133;29;1528;241;01:43:14
1632072258133;55;9943;105;02:29:22
1632072258133;55;9943;230;02:36:41
1632072258133;55;9943;0;01:08:49
1632072258133;55;529;48;01:48:23
1632072258133;55;9943;6;02:37:48
1632072258133;55;9943;1;02:29:22
1632072258133;55;5299;44;01:08:49
1632072258133;55;9943;31;02:36:02
1632072258133;55;529;224;02:36:45
1632072258133;55;9943;34;02:23:59
1632072258133;56;2378;489;01:35:06
1632072258133;56;2378;0;01:24:34
1632072258133;56;1474;64;01:35:05
1632072258133;56;1474;40;01:34:54
1632072258133;56;1474;0;01:39:39
1632072258133;56;2378;72;01:47:07
1632072258133;56;1474;534;01:34:56
1632072258133;56;2378;706;02:47:39
1632072258133;58;2831;180;02:47:41
1632072258133;58;2831;459;02:35:42
1632072258133;58;9751;0;02:39:19
1632072258133;58;9751;483;03:43:00
1632072258133;58;9751;0;01:47:11
1632072258133;59;3130;222;01:52:36
