"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1632072548440;13;4111;314;01:29:07
1632072548440;13;1727;0;02:08:31
1632072548440;13;1727;0;02:09:12
1632072548440;13;1727;0;02:08:31
1632072548440;13;1727;0;02:08:31
1632072548440;13;1727;276;01:22:08
1632072548440;13;4111;0;01:28:52
1632072548440;13;4111;226;01:47:29
1632072548440;13;4111;48;01:16:48
1632072548440;13;1727;38;01:28:31
1632072548440;13;4111;0;01:40:23
1632072548440;14;1083;0;02:11:04
1632072548440;14;1083;79;02:48:01
1632072548440;14;4265;25;01:29:27
1632072548440;14;1083;0;01:18:03
1632072548440;14;1083;73;02:53:20
1632072548440;14;1083;48;02:23:29
1632072548440;14;4265;6;01:47:53
1632072548440;17;4297;290;02:11:32
1632072548440;17;9059;150;02:11:37
1632072548440;17;4297;0;03:30:59
1632072548440;19;5170;950;02:23:21
1632072548440;19;5086;0;02:24:42
1632072548440;19;5170;0;01:20:36
1632072548440;19;5170;0;02:23:21
1632072548440;19;5086;64;02:54:25
1632072548440;19;5086;38;01:21:46
1632072548440;19;5170;309;01:19:59
1632072548440;19;5170;38;01:16:54
1632072548440;19;5086;0;02:25:03
1632072548440;20;1194;0;01:31:40
1632072548440;20;1900;0;01:19:02
1632072548440;20;1194;92;01:17:31
1632072548440;20;1900;0;01:19:02
1632072548440;20;1900;187;01:18:39
1632072548440;20;1194;0;01:31:40
1632072548440;20;1194;0;01:34:32
1632072548440;20;1900;62;01:29:52
1632072548440;21;3201;0;01:21:02
1632072548440;21;1162;0;01:53:21
1632072548440;21;1893;42;01:23:39
1632072548440;21;1162;340;01:48:44
1632072548440;21;3201;580;02:47:28
1632072548440;21;1162;0;01:21:10
1632072548440;25;6487;319;01:13:21
1632072548440;25;539;0;01:46:34
1632072548440;25;2793;0;02:27:47
1632072548440;25;539;124;02:35:14
1632072548440;25;6487;0;01:46:33
1632072548440;25;6487;0;02:43:24
1632072548440;25;6487;521;02:26:45
1632072548440;25;2793;227;01:13:46
1632072548440;25;539;0;01:45:26
1632072548440;25;6487;44;02:30:15
1632072548440;25;2794;0;02:43:21
1632072548440;25;2794;0;01:08:59
1632072548440;27;2429;0;01:19:00
