"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1632056003255;1;8161;0;03:18:02
1632056003255;1;8731;1;03:14:11
1632056003255;1;8161;1;03:25:32
1632056003255;1;8731;0;03:14:41
1632056003255;1;8161;1;03:14:42
1632056003255;1;8731;1;03:13:31
1632056003255;1;8731;0;03:15:31
1632056003255;1;8161;1;03:13:52
1632056003255;1;8161;0;03:15:42
1632056003255;2;8472;1;03:21:02
1632056003255;2;8763;0;03:25:53
1632056003255;2;8472;0;03:18:52
1632056003255;2;8763;1;03:21:01
1632056003255;2;8763;0;03:19:11
1632056003255;2;8763;0;03:19:41
1632056003255;2;8472;0;03:19:42
1632056003255;2;8763;0;03:18:21
1632056003255;3;5776;16;02:36:46
1632056003255;3;9959;8;01:08:51
1632056003255;3;9959;0;02:35:06
1632056003255;3;5776;506;01:08:46
1632056003255;3;9959;142;02:42:58
1632056003255;3;5776;0;02:47:04
1632056003255;3;5776;42;01:38:57
1632056003255;3;5776;2;01:10:06
1632056003255;3;5776;193;01:12:04
1632056003255;3;9959;0;02:35:01
1632056003255;3;5776;0;03:46:26
1632056003255;3;9959;0;02:35:01
1632056003255;3;9959;452;01:10:21
1632056003255;3;9959;491;02:44:13
1632056003255;4;526;0;01:12:02
1632056003255;4;526;0;02:15:01
1632056003255;4;526;0;01:08:46
1632056003255;4;526;0;02:15:01
1632056003255;4;526;184;01:12:05
1632056003255;4;4502;237;01:08:31
1632056003255;4;4502;26;01:10:21
1632056003255;4;4502;0;01:11:45
1632056003255;4;526;36;02:38:41
1632056003255;4;4502;40;02:38:40
1632056003255;5;8262;0;03:24:02
1632056003255;5;8262;1;03:13:32
1632056003255;5;8642;0;03:24:51
1632056003255;5;8262;1;03:25:42
1632056003255;5;8262;0;03:25:12
1632056003255;5;8642;0;03:14:21
1632056003255;5;8262;0;03:17:02
1632056003255;5;8642;0;03:13:31
1632056003255;5;8642;0;03:17:41
1632056003255;5;8642;0;03:24:21
1632056003255;5;8262;1;03:14:22
1632056003255;5;8642;1;03:25:31
1632056003255;5;8642;0;03:17:42
1632056003255;6;8834;0;03:21:11
1632056003255;6;8834;0;03:27:03
1632056003255;6;8472;1;03:19:32
1632056003255;6;8834;1;03:18:31
1632056003255;6;8472;1;03:19:22
1632056003255;6;8834;0;03:20:31
1632056003255;6;8834;1;03:26:13
1632056003255;6;8472;0;03:27:14
1632056003255;6;8834;1;03:19:21
1632056003255;6;8472;1;03:25:54
1632056003255;6;8472;0;03:20:02
1632056003255;6;8472;0;03:26:24
1632056003255;6;8834;1;03:25:43
1632056003255;7;9051;279;02:27:34
1632056003255;7;9051;432;02:29:12
1632056003255;7;9969;36;02:26:53
1632056003255;7;9969;229;02:28:32
1632056003255;7;9969;562;01:13:31
1632056003255;7;9969;0;02:35:05
1632056003255;7;9051;247;02:36:46
1632056003255;7;9051;85;02:27:44
1632056003255;7;9051;0;02:47:36
1632056003255;7;9969;296;02:26:40
1632056003255;7;9051;51;02:29:14
1632056003255;7;9969;4;02:28:37
1632056003255;7;9969;0;03:30:56
1632056003255;7;9051;266;02:36:10
1632056003255;7;9969;0;03:30:56
1632056003255;7;9969;238;02:35:06
1632056003255;7;9051;0;03:46:03
1632056003255;7;6421;18;03:46:09
