"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1632063244303;1;8161;0;03:25:33
1632063244303;1;8731;0;03:15:31
1632063244303;1;8731;1;03:17:51
1632063244303;1;8731;0;03:16:02
1632063244303;1;8161;0;03:14:12
1632063244303;1;8731;0;03:14:41
1632063244303;1;8161;0;03:15:42
1632063244303;1;8161;1;03:13:32
1632063244303;1;8161;1;03:15:02
1632063244303;1;8731;1;03:13:51
1632063244303;2;8472;0;03:19:32
1632063244303;2;8763;0;03:18:31
1632063244303;2;8763;0;03:19:21
1632063244303;2;8763;0;03:19:01
1632063244303;2;8472;0;03:20:02
1632063244303;2;8472;0;03:18:52
1632063244303;2;8763;0;03:20:41
1632063244303;2;8472;0;03:20:42
1632063244303;2;8763;0;03:25:43
1632063244303;3;9959;232;02:35:01
1632063244303;3;9959;44;01:11:44
1632063244303;3;9959;44;01:10:11
1632063244303;3;5776;0;02:36:46
1632063244303;3;5776;0;01:10:06
1632063244303;3;9959;0;02:35:01
1632063244303;3;5776;388;01:36:40
1632063244303;3;5776;77;02:42:59
1632063244303;3;9959;48;02:42:58
1632063244303;3;5776;454;01:12:05
1632063244303;3;9959;607;02:35:06
1632063244303;3;5776;0;03:46:26
1632063244303;3;5776;304;02:26:59
1632063244303;4;4502;409;02:23:46
1632063244303;4;4502;0;01:11:44
1632063244303;4;526;44;01:12:06
1632063244303;4;4502;296;01:10:21
1632063244303;4;4502;178;02:23:45
1632063244303;4;526;46;02:24:18
1632063244303;4;526;0;02:15:01
1632063244303;4;526;0;02:38:41
1632063244303;4;526;0;01:08:46
1632063244303;4;526;482;02:43:29
1632063244303;5;8262;1;03:14:22
1632063244303;5;8642;0;03:14:11
1632063244303;5;8262;1;03:13:52
1632063244303;5;8642;1;03:17:01
1632063244303;5;8642;0;03:17:42
1632063244303;5;8262;1;03:24:32
1632063244303;5;8642;1;03:18:11
1632063244303;5;8262;0;03:25:32
1632063244303;5;8642;1;03:24:31
1632063244303;5;8262;1;03:17:12
1632063244303;5;8642;0;03:13:31
1632063244303;5;8262;1;03:18:02
1632063244303;5;8262;0;03:24:02
1632063244303;6;8833;0;03:19:41
1632063244303;6;8472;0;03:25:54
1632063244303;6;8472;0;03:19:22
1632063244303;6;8472;0;03:27:13
1632063244303;6;8472;0;03:20:32
1632063244303;6;8472;1;03:21:02
1632063244303;6;8834;0;03:19:11
1632063244303;6;8472;1;03:18:42
1632063244303;6;8834;1;03:18:41
1632063244303;6;8472;0;03:26:44
1632063244303;6;8834;0;03:19:31
1632063244303;6;8834;1;03:21:11
1632063244303;6;8834;1;03:20:11
1632063244303;7;9969;0;02:26:52
1632063244303;7;9051;0;03:46:03
1632063244303;7;9969;42;01:13:21
1632063244303;7;9969;514;02:35:58
1632063244303;7;9969;220;02:35:05
1632063244303;7;9969;0;03:30:56
1632063244303;7;9051;0;02:29:15
1632063244303;7;6421;9;02:26:59
1632063244303;7;9051;0;02:27:44
1632063244303;7;9969;0;02:28:26
1632063244303;7;9969;34;03:30:56
1632063244303;7;9051;227;02:29:10
1632063244303;7;9051;0;01:15:06
1632063244303;7;9051;140;01:43:55
1632063244303;7;9969;8;01:17:29
1632063244303;7;9969;61;01:15:01
1632063244303;7;9051;379;02:36:10
