"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1632083009170;1;8731;0;03:16:01
1632083009170;1;8161;0;03:15:32
1632083009170;1;8731;0;03:13:31
1632083009170;1;8161;1;03:25:42
1632083009170;1;8731;0;03:15:01
1632083009170;1;8161;1;03:14:22
1632083009170;1;8161;1;03:25:31
1632083009170;2;8763;0;03:21:11
1632083009170;2;8763;1;03:20:01
1632083009170;2;8834;0;03:21:12
1632083009170;2;8763;0;03:19:31
1632083009170;2;8472;0;03:26:04
1632083009170;2;8472;1;03:19:12
1632083009170;3;9959;40;01:11:43
1632083009170;3;9959;0;02:35:01
1632083009170;3;5776;40;01:08:36
1632083009170;3;9959;515;01:38:38
1632083009170;3;5776;257;02:36:10
1632083009170;3;9959;444;02:44:13
1632083009170;3;5776;146;02:43:29
1632083009170;4;6424;0;02:15:01
1632083009170;4;526;0;02:15:01
1632083009170;4;4502;154;02:39:13
1632083009170;4;526;0;02:24:18
1632083009170;4;4502;500;01:08:31
1632083009170;4;526;49;01:12:05
1632083009170;4;4502;38;02:44:13
1632083009170;5;8642;0;03:17:42
1632083009170;5;8262;0;03:25:12
1632083009170;5;8262;1;03:16:52
1632083009170;5;8642;1;03:18:11
1632083009170;5;8642;1;03:24:31
1632083009170;5;8262;1;03:13:32
1632083009170;5;8641;0;03:17:31
1632083009170;5;8262;0;03:24:02
1632083009170;5;8642;0;03:14:21
1632083009170;6;8472;1;03:26:54
1632083009170;6;8472;0;03:18:22
1632083009170;6;8834;1;03:18:51
1632083009170;6;8472;0;03:20:32
1632083009170;6;8472;0;03:19:42
1632083009170;6;8834;0;03:26:13
1632083009170;6;8472;0;03:27:13
1632083009170;6;8834;1;03:20:41
1632083009170;7;9051;38;02:27:45
1632083009170;7;6421;34;02:26:59
1632083009170;7;9969;40;02:26:50
1632083009170;7;9051;291;02:29:10
1632083009170;7;5307;627;02:35:58
1632083009170;7;2351;0;03:30:56
1632083009170;7;9051;178;02:36:46
1632083009170;7;9969;0;03:30:56
1632083009170;7;5307;0;02:35:01
1632083009170;7;9969;46;01:15:01
1632083009170;7;9051;34;02:27:02
1632083009170;7;2351;203;01:17:28
1632083009170;8;5229;42;01:39:57
1632083009170;8;6361;44;02:30:27
1632083009170;8;5229;138;02:30:04
1632083009170;8;6361;67;01:58:01
1632083009170;8;5229;42;02:27:50
1632083009170;8;6361;0;02:46:01
1632083009170;8;6361;0;02:27:10
1632083009170;9;473;42;01:28:00
1632083009170;9;1687;0;01:28:05
1632083009170;9;1687;0;01:07:50
1632083009170;12;9600;179;01:37:27
1632083009170;12;1780;292;01:19:22
1632083009170;12;1780;1347;02:24:08
1632083009170;12;9600;0;01:29:40
1632083009170;12;9600;4026;01:50:18
1632083009170;13;1727;67;01:19:43
1632083009170;13;4111;0;01:28:52
1632083009170;13;4111;0;01:28:52
1632083009170;13;4111;82;01:40:23
1632083009170;14;4265;54;01:22:30
1632083009170;14;1083;293;01:16:59
1632083009170;14;1083;140;02:10:23
1632083009170;14;1083;0;02:11:04
1632083009170;14;1722;0;01:28:42
1632083009170;17;4297;0;03:30:59
1632083009170;17;9059;0;02:11:37
1632083009170;17;9059;132;02:11:59
1632083009170;19;5086;288;02:54:25
1632083009170;19;5086;1;02:25:02
1632083009170;19;5086;0;02:25:03
1632083009170;19;5170;66;01:20:36
1632083009170;19;5170;0;01:16:54
1632083009170;19;5170;0;02:23:21
1632083009170;19;5170;0;02:23:21
1632083009170;20;1900;322;01:18:17
1632083009170;20;1194;0;02:10:13
1632083009170;20;1900;5;01:18:03
1632083009170;21;1162;0;02:47:34
1632083009170;21;3201;28;02:47:31
1632083009170;21;3201;127;01:54:40
1632083009170;21;3201;0;01:21:02
1632083009170;25;2794;0;01:08:59
1632083009170;25;2793;38;01:13:26
1632083009170;25;6487;309;02:26:40
1632083009170;25;6487;59;01:37:26
1632083009170;25;2793;65;02:30:59
1632083009170;25;2794;0;01:08:59
1632083009170;27;1162;313;01:40:31
1632083009170;27;2429;34;01:18:52
1632083009170;27;2289;0;01:38:09
