"Time";"LineID";"DirectionID";"DistanceFromPoint";"PointID "
1632090161714;1;8161;0;03:14:02
1632090161714;1;8731;1;03:14:31
1632090161714;2;8763;0;03:20:41
1632090161714;2;8472;0;03:21:12
1632090161714;2;8763;0;03:18:21
1632090161714;3;9959;46;01:42:23
1632090161714;3;2337;532;01:12:06
1632090161714;3;5776;178;02:36:46
1632090161714;3;9959;95;01:11:42
1632090161714;3;5776;44;01:08:26
1632090161714;3;5776;0;02:43:29
1632090161714;4;5920;44;01:08:31
1632090161714;4;5920;69;02:44:13
1632090161714;4;6424;0;01:33:05
1632090161714;5;8232;0;03:25:33
1632090161714;5;8262;0;03:25:42
1632090161714;5;8262;0;03:17:32
1632090161714;5;8642;0;03:18:11
1632090161714;5;8232;0;03:24:01
1632090161714;6;8834;1;03:19:21
1632090161714;6;8472;0;03:18:42
1632090161714;6;8834;1;03:26:23
1632090161714;7;5354;0;03:45:59
1632090161714;7;2351;216;02:27:38
1632090161714;7;9969;95;02:26:40
1632090161714;7;6421;54;01:13:21
1632090161714;7;2351;0;03:30:56
1632090161714;7;5770;155;02:27:45
1632090161714;7;5307;0;02:35:01
1632090161714;7;9051;99;02:36:46
1632090161714;7;2351;461;02:35:58
1632090161714;7;6421;115;02:26:59
1632090161714;7;9051;40;02:29:15
1632090161714;8;5229;0;02:30:16
1632090161714;8;6361;4;01:33:46
1632090161714;8;5229;166;02:30:04
1632090161714;8;6361;326;02:31:08
1632090161714;8;5229;0;02:27:52
1632090161714;8;6361;42;02:31:10
1632090161714;8;2351;390;02:27:04
1632090161714;9;1687;541;01:28:05
1632090161714;9;1687;0;01:07:50
1632090161714;9;473;536;01:28:00
1632090161714;12;1780;0;03:40:00
1632090161714;12;9600;0;03:40:00
1632090161714;12;1780;0;03:40:00
1632090161714;12;1780;0;01:29:40
1632090161714;13;1727;38;01:19:39
1632090161714;13;4111;76;02:08:36
1632090161714;14;1722;42;02:10:23
1632090161714;14;4265;38;01:29:03
1632090161714;14;4265;139;01:17:31
1632090161714;14;1083;0;01:18:03
1632090161714;17;9059;162;02:11:28
1632090161714;17;9059;0;02:11:37
1632090161714;19;5700;119;02:25:08
1632090161714;19;5086;42;01:07:51
1632090161714;19;5700;0;02:25:05
1632090161714;19;5170;42;02:26:14
1632090161714;19;5170;78;02:53:25
1632090161714;20;1194;485;01:34:42
1632090161714;20;2081;38;02:25:02
1632090161714;21;1893;0;01:21:02
1632090161714;21;1893;0;01:29:40
1632090161714;21;1893;12;02:47:28
1632090161714;21;1893;34;01:23:23
1632090161714;25;529;264;01:08:41
1632090161714;25;2793;0;01:13:46
1632090161714;25;6487;59;01:37:26
1632090161714;25;6487;44;02:26:40
1632090161714;25;2793;384;02:31:08
1632090161714;25;2351;0;01:46:33
1632090161714;25;2794;0;01:08:59
1632090161714;27;2289;0;01:38:09
1632090161714;28;1830;331;01:23:35
1632090161714;28;2289;426;01:19:14
1632090161714;29;1528;0;01:43:14
1632090161714;29;2594;167;02:47:27
1632090161714;29;1528;104;01:25:14
1632090161714;29;2595;78;01:26:05
1632090161714;29;1528;108;02:04:59
1632090161714;29;1528;0;01:43:14
1632090161714;34;1713;0;01:30:24
1632090161714;34;1731;181;01:28:32
1632090161714;36;1148;171;01:30:46
1632090161714;36;1830;34;01:20:52
1632090161714;36;1854;272;01:30:47
1632090161714;36;1148;615;01:30:59
1632090161714;36;1830;216;02:47:53
1632090161714;37;1954;44;01:36:08
1632090161714;37;1954;178;01:27:31
1632090161714;38;4076;0;01:55:23
1632090161714;38;4076;38;01:31:55
1632090161714;38;4076;0;01:55:23
1632090161714;38;4076;399;01:31:59
1632090161714;38;4076;0;01:55:23
1632090161714;38;4076;0;01:55:23
1632090161714;38;4076;34;01:55:23
1632090161714;39;5272;0;02:27:52
1632090161714;39;5272;38;02:32:01
1632090161714;39;5520;183;02:31:52
1632090161714;41;1725;44;02:07:56
1632090161714;41;2080;0;01:34:40
1632090161714;41;4076;495;01:32:01
1632090161714;41;1725;68;01:34:06
1632090161714;43;1938;309;01:32:12
1632090161714;43;1965;56;01:32:39
1632090161714;44;9556;448;02:31:42
1632090161714;44;5272;96;02:32:35
1632090161714;45;9292;814;01:25:33
1632090161714;46;1201;38;02:53:29
1632090161714;46;1201;0;01:36:51
1632090161714;46;2587;0;01:43:07
1632090161714;47;7075;0;03:43:04
1632090161714;47;9784;370;01:38:19
1632090161714;47;2299;850;03:40:34
1632090161714;48;5115;0;02:59:02
1632090161714;48;2306;208;01:46:12
1632090161714;48;7142;121;02:59:01
1632090161714;48;2306;217;01:40:15
1632090161714;48;7011;0;01:38:26
1632090161714;48;7011;50;01:44:31
1632090161714;49;1288;38;01:37:36
1632090161714;49;2500;247;01:19:42
1632090161714;49;2500;358;01:38:43
1632090161714;50;9683;0;03:40:58
1632090161714;50;9658;302;01:42:24
1632090161714;51;6608;0;02:37:02
1632090161714;51;1110;349;02:50:57
1632090161714;51;1289;40;02:24:39
1632090161714;51;1110;87;02:44:13
1632090161714;51;6657;188;02:23:29
1632090161714;51;5081;160;02:24:18
1632090161714;51;6601;166;01:32:41
1632090161714;51;5081;42;02:50:08
1632090161714;53;1483;68;02:08:51
1632090161714;53;3001;89;01:47:04
1632090161714;53;1483;90;01:20:59
1632090161714;53;3001;104;01:42:45
1632090161714;54;1085;48;01:48:49
1632090161714;54;1085;629;02:26:01
1632090161714;55;5299;13;01:48:21
1632090161714;55;529;125;02:36:43
1632090161714;55;529;40;01:08:41
1632090161714;55;5299;133;02:36:02
1632090161714;55;5710;3;02:29:21
1632090161714;56;2378;84;01:33:12
